seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
408,801,H1088,7,BQM4853A,Bay48-N-3,759,796,247,549,37,True,True,ALLOCATED,-549.0
407,801,H1088,8,BQM4503A,Bay45-S-3,501,538,248,290,37,True,True,ALLOCATED,-290.0
441,836,H1088,11,PPT0001A,0西-1,437,470,229,241,33,True,True,ALLOCATED,-241.0
442,836,H1088,63,PPT0862A,Bay8-N-24,201,234,229,5,33,True,True,ALLOCATED,-5.0
439,826,H1088,8,BQM4503A,Bay45-S-3,538,571,229,342,33,True,True,ALLOCATED,-342.0
440,826,H1088,4,BQM4810A,Bay48-S-10,377,410,229,181,33,True,True,ALLOCATED,-181.0
427,661,H1087,39,PPT1052A,Bay10-N-4,195,224,239,0,29,True,True,ALLOCATED,0.0
426,834,H1088,25,PPT1001A,Bay10-S-1,214,233,244,0,19,True,True,ALLOCATED,0.0
425,824,H1088,20,PPT0056A,0东-12,287,306,244,62,19,True,True,ALLOCATED,-62.0
430,832,H1087,50,PPT0801A,Bay8-S-1,267,285,244,41,18,True,True,ALLOCATED,-41.0
431,833,H1087,23,PPT0059A,0东-18,406,424,244,180,18,True,True,ALLOCATED,-180.0
428,822,H1087,40,PPT1053A,Bay10-N-6,251,269,244,25,18,True,True,ALLOCATED,-25.0
429,823,H1087,26,PPT1002A,Bay10-S-3,254,272,244,28,18,True,True,ALLOCATED,-28.0
434,803,H1087,15,PPT0051A,0东-2,290,322,231,91,32,True,True,ALLOCATED,-91.0
437,292,H1088,26,PPT1002A,Bay10-S-3,272,306,236,70,34,True,True,ALLOCATED,-70.0
444,282,H1087,49,PPT1062A,Bay10-N-24,220,252,234,18,32,True,True,ALLOCATED,-18.0
443,282,H1087,26,PPT1002A,Bay10-S-3,306,338,235,103,32,True,True,ALLOCATED,-103.0
435,292,H1088,18,PPT0054A,0东-8,344,377,237,140,33,True,True,ALLOCATED,-140.0
415,836,H1087,62,PPT0861A,Bay8-N-22,231,262,241,21,31,True,True,ALLOCATED,-21.0
414,826,H1087,8,BQM4503A,Bay45-S-3,571,602,241,361,31,True,True,ALLOCATED,-361.0
398,825,H1087,8,BQM4503A,Bay45-S-3,602,635,258,377,33,True,True,ALLOCATED,-377.0
465,653,H1087,35,PPT1011A,Bay10-S-21,197,213,231,0,16,True,True,ALLOCATED,0.0
464,643,H1087,38,PPT1051A,Bay10-N-2,226,242,231,11,16,True,True,ALLOCATED,-11.0
492,834,H1087,28,PPT1004A,Bay10-S-7,241,263,226,37,22,True,True,ALLOCATED,-37.0
491,824,H1087,61,PPT0859A,Bay8-N-18,262,284,226,58,22,True,True,ALLOCATED,-58.0
488,834,H1088,45,PPT1058A,Bay10-N-16,266,288,227,61,22,True,True,ALLOCATED,-61.0
487,824,H1088,57,PPT0810A,Bay8-S-19,422,444,227,217,22,True,True,ALLOCATED,-217.0
390,182,H1088,60,PPT0858A,Bay8-N-16,199,240,260,0,41,True,True,ALLOCATED,0.0
458,653,H1088,45,PPT1058A,Bay10-N-16,288,303,232,71,15,True,True,ALLOCATED,-71.0
457,643,H1088,40,PPT1053A,Bay10-N-6,269,284,232,52,15,True,True,ALLOCATED,-52.0
378,123,H1088,14,PPT0004A,0西-7,259,302,263,39,43,True,True,ALLOCATED,-39.0
379,133,H1087,8,BQM4503A,Bay45-S-3,635,678,263,415,43,True,True,ALLOCATED,-415.0
394,833,H1088,7,BQM4853A,Bay48-N-3,796,826,261,565,30,True,True,ALLOCATED,-565.0
393,823,H1088,52,PPT0803A,Bay8-S-5,292,322,261,61,30,True,True,ALLOCATED,-61.0
403,824,H1088,7,BQM4853A,Bay48-N-3,826,860,250,610,34,True,True,ALLOCATED,-610.0
515,833,H1088,43,PPT1056A,Bay10-N-12,289,304,222,82,15,True,True,ALLOCATED,-82.0
475,823,H1087,57,PPT0810A,Bay8-S-19,444,465,231,234,21,True,True,ALLOCATED,-234.0
413,834,H1087,59,PPT0857A,Bay8-N-14,203,236,241,0,33,True,True,ALLOCATED,0.0
508,833,H1087,57,PPT0810A,Bay8-S-19,465,480,223,257,15,True,True,ALLOCATED,-257.0
330,110,H1088,18,PPT0054A,0东-8,377,431,277,154,54,True,True,ALLOCATED,-154.0
466,823,H1087,34,PPT1010A,Bay10-S-19,482,503,232,271,21,True,True,ALLOCATED,-271.0
373,192,H1088,55,PPT0808A,Bay8-S-15,276,317,266,51,41,True,True,ALLOCATED,-51.0
417,643,H1087,45,PPT1058A,Bay10-N-16,303,322,248,74,19,True,True,ALLOCATED,-74.0
416,642,H1087,30,PPT1006A,Bay10-S-11,445,464,248,216,19,True,True,ALLOCATED,-216.0
412,653,H1087,28,PPT1004A,Bay10-S-7,263,282,251,31,19,True,True,ALLOCATED,-31.0
411,652,H1087,56,PPT0809A,Bay8-S-17,220,239,251,0,19,True,True,ALLOCATED,0.0
400,832,H1087,64,PPT0863A,Bay8-N-26,228,252,261,0,24,True,True,ALLOCATED,0.0
399,822,H1087,52,PPT0803A,Bay8-S-5,322,346,261,85,24,True,True,ALLOCATED,-85.0
351,111,H1087,8,BQM4503A,Bay45-S-3,678,722,272,450,44,True,True,ALLOCATED,-450.0
381,633,H1087,19,PPT0055A,0东-10,218,256,266,0,38,True,True,ALLOCATED,0.0
380,623,H1087,18,PPT0054A,0东-8,431,469,266,203,38,True,True,ALLOCATED,-203.0
372,835,H1088,27,PPT1003A,Bay10-S-5,208,240,268,0,32,True,True,ALLOCATED,0.0
395,845,H1087,33,PPT1009A,Bay10-S-17,209,240,260,0,31,True,True,ALLOCATED,0.0
353,801,H1087,7,BQM4853A,Bay48-N-3,860,907,276,631,47,True,True,ALLOCATED,-631.0
385,855,H1087,53,PPT0804A,Bay8-S-7,210,241,262,0,31,True,True,ALLOCATED,0.0
422,231,H1088,13,PPT0003A,0西-5,210,227,247,0,17,True,True,ALLOCATED,0.0
421,221,H1088,62,PPT0861A,Bay8-N-22,262,279,247,32,17,True,True,ALLOCATED,-32.0
357,103,H1088,2,BQM4803A,Bay48-S-3,882,925,274,651,43,True,True,ALLOCATED,-651.0
382,683,H1087,39,PPT1052A,Bay10-N-4,224,256,265,0,32,True,True,ALLOCATED,0.0
383,693,H1087,28,PPT1004A,Bay10-S-7,282,314,265,49,32,True,True,ALLOCATED,-49.0
386,643,H1087,62,PPT0861A,Bay8-N-22,279,305,267,38,26,True,True,ALLOCATED,-38.0
384,653,H1087,48,PPT1061A,Bay10-N-22,215,241,268,0,26,True,True,ALLOCATED,0.0
410,835,H1088,44,PPT1057A,Bay10-N-14,260,285,248,37,25,True,True,ALLOCATED,-37.0
409,825,H1088,18,PPT0054A,0东-8,469,494,248,246,25,True,True,ALLOCATED,-246.0
392,632,H1088,27,PPT1003A,Bay10-S-5,240,269,267,2,29,True,True,ALLOCATED,-2.0
