seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,reward
151,272,H1088,22,PPT0058A,0东-16,474,508,350,158,34,True,-302.71
94,272,H1087,23,PPT0059A,0东-18,477,516,378,138,39,True,-262.71
2,272,H1087,24,PPT0060A,0东-20,472,511,427,84,39,True,-154.71
268,803,H1087,25,PPT1001A,Bay10-S-1,473,502,305,197,29,True,-380.9
507,153,H1087,3,BQM4808A,Bay48-S-8,1388,1413,217,1196,25,True,-2377.6
370,153,H1087,3,BQM4808A,Bay48-S-8,1413,1438,274,1164,25,True,-2313.6
742,153,H1088,26,PPT1002A,Bay10-S-3,472,507,149,358,35,True,-702.93
744,152,H1088,27,PPT1003A,Bay10-S-5,474,496,151,345,22,True,-676.95
738,152,H1087,31,PPT1007A,Bay10-S-13,481,503,153,350,22,True,-686.61
693,322,H1088,3,BQM4808A,Bay48-S-8,1438,1477,159,1318,39,True,-2621.66
694,332,H1088,3,BQM4808A,Bay48-S-8,1477,1516,159,1357,39,True,-2699.66
864,144,H1087,28,PPT1004A,Bay10-S-7,482,506,100,406,24,True,-798.96
636,144,H1087,29,PPT1005A,Bay10-S-9,479,504,181,323,25,True,-632.96
613,144,H1088,30,PPT1006A,Bay10-S-11,471,496,183,313,25,True,-612.96
780,135,H1087,3,BQM4808A,Bay48-S-8,1516,1559,123,1436,43,True,-2857.67
629,135,H1088,3,BQM4808A,Bay48-S-8,1559,1601,180,1421,42,True,-2827.67
717,182,H1087,33,PPT1009A,Bay10-S-17,489,508,160,348,19,True,-682.64
680,262,H1088,11,PPT0001A,0西-1,491,524,168,356,33,True,-699.12
695,221,H1088,31,PPT1007A,Bay10-S-13,503,515,173,342,12,True,-670.67
666,261,H1088,3,BQM4808A,Bay48-S-8,1601,1640,169,1471,39,True,-2927.75
807,643,H1088,3,BQM4808A,Bay48-S-8,1640,1656,119,1537,16,True,-3059.76
464,643,H1087,3,BQM4808A,Bay48-S-8,1656,1672,231,1441,16,True,-2867.76
457,643,H1088,3,BQM4808A,Bay48-S-8,1672,1687,232,1455,15,True,-2895.76
417,643,H1087,3,BQM4808A,Bay48-S-8,1687,1706,248,1458,19,True,-2901.76
261,643,H1088,3,BQM4808A,Bay48-S-8,1706,1721,316,1405,15,True,-2795.76
262,643,H1088,3,BQM4808A,Bay48-S-8,1721,1736,316,1420,15,True,-2825.76
95,643,H1087,3,BQM4808A,Bay48-S-8,1736,1755,379,1376,19,True,-2737.76
96,643,H1087,3,BQM4808A,Bay48-S-8,1755,1774,379,1395,19,True,-2775.76
76,643,H1088,3,BQM4808A,Bay48-S-8,1774,1793,390,1403,19,True,-2791.76
32,643,H1087,3,BQM4808A,Bay48-S-8,1793,1810,406,1404,17,True,-2793.76
830,143,H1087,32,PPT1008A,Bay10-S-15,501,546,107,439,45,True,-864.72
700,143,H1087,33,PPT1009A,Bay10-S-17,508,534,159,375,26,True,-736.72
690,143,H1087,34,PPT1010A,Bay10-S-19,495,521,162,359,26,True,-704.72
790,822,H1088,35,PPT1011A,Bay10-S-21,497,533,118,415,36,True,-816.75
664,822,H1088,36,PPT1012A,Bay10-S-23,507,542,173,369,35,True,-724.75
496,822,H1087,37,PPT1013A,Bay10-S-25,508,543,219,324,35,True,-634.75
91,803,H1087,22,PPT0058A,0东-16,508,543,370,173,35,True,-332.92
837,823,H1088,31,PPT1007A,Bay10-S-13,515,533,113,420,18,True,-826.77
429,823,H1087,23,PPT0059A,0东-18,516,534,244,290,18,True,-566.93
475,823,H1087,24,PPT0060A,0东-20,511,532,231,301,21,True,-588.93
466,823,H1087,25,PPT1001A,Bay10-S-1,502,523,232,291,21,True,-569.1
294,823,H1088,34,PPT1010A,Bay10-S-19,521,539,309,230,18,True,-446.77
293,823,H1088,25,PPT1001A,Bay10-S-1,523,541,310,231,18,True,-449.1
69,823,H1087,26,PPT1002A,Bay10-S-3,507,528,392,136,21,True,-259.1
100,823,H1088,27,PPT1003A,Bay10-S-5,496,517,379,138,21,True,-263.1
101,823,H1088,27,PPT1003A,Bay10-S-5,517,538,379,159,21,True,-305.1
27,823,H1087,28,PPT1004A,Bay10-S-7,506,527,407,120,21,True,-227.1
866,632,H1087,3,BQM4808A,Bay48-S-8,1810,1825,105,1720,15,True,-3425.87
863,622,H1087,3,BQM4808A,Bay48-S-8,1825,1840,106,1734,15,True,-3453.87
616,632,H1088,3,BQM4808A,Bay48-S-8,1840,1854,188,1666,14,True,-3317.87
617,632,H1088,3,BQM4808A,Bay48-S-8,1854,1868,188,1680,14,True,-3345.87
641,622,H1087,3,BQM4808A,Bay48-S-8,1868,1881,186,1695,13,True,-3375.87
642,622,H1087,3,BQM4808A,Bay48-S-8,1881,1894,186,1708,13,True,-3401.87
555,632,H1087,3,BQM4808A,Bay48-S-8,1894,1910,208,1702,16,True,-3389.87
556,622,H1087,29,PPT1005A,Bay10-S-9,504,519,208,311,15,True,-609.11
307,632,H1088,29,PPT1005A,Bay10-S-9,519,533,305,228,14,True,-443.11
308,632,H1088,30,PPT1006A,Bay10-S-11,496,510,305,205,14,True,-397.11
326,622,H1088,30,PPT1006A,Bay10-S-11,510,523,303,220,13,True,-427.11
327,622,H1088,30,PPT1006A,Bay10-S-11,523,536,303,233,13,True,-453.11
205,632,H1087,38,PPT1051A,Bay10-N-2,496,510,330,180,14,True,-347.11
206,632,H1087,38,PPT1051A,Bay10-N-2,510,524,330,194,14,True,-375.11
215,622,H1088,38,PPT1051A,Bay10-N-2,524,536,328,208,12,True,-403.11
216,622,H1088,39,PPT1052A,Bay10-N-4,495,507,328,179,12,True,-345.11
158,632,H1087,39,PPT1052A,Bay10-N-4,507,526,350,176,19,True,-339.11
159,622,H1087,39,PPT1052A,Bay10-N-4,526,543,350,193,17,True,-373.11
51,632,H1088,40,PPT1053A,Bay10-N-6,483,502,399,103,19,True,-193.11
52,622,H1088,40,PPT1053A,Bay10-N-6,502,519,399,120,17,True,-227.11
848,132,H1087,40,PPT1053A,Bay10-N-6,519,546,107,439,27,True,-865.11
674,132,H1087,41,PPT1054A,Bay10-N-8,482,499,171,328,17,True,-643.11
675,132,H1088,41,PPT1054A,Bay10-N-8,499,516,171,345,17,True,-677.11
576,132,H1087,41,PPT1054A,Bay10-N-8,516,543,200,343,27,True,-673.11
344,132,H1088,42,PPT1055A,Bay10-N-10,463,479,292,187,16,True,-361.11
345,132,H1088,42,PPT1055A,Bay10-N-10,479,495,292,203,16,True,-393.11
235,132,H1087,42,PPT1055A,Bay10-N-10,495,512,318,194,17,True,-375.11
236,132,H1087,42,PPT1055A,Bay10-N-10,512,529,318,211,17,True,-409.11
167,132,H1088,43,PPT1056A,Bay10-N-12,464,495,345,150,31,True,-287.11
60,132,H1087,43,PPT1056A,Bay10-N-12,495,526,391,135,31,True,-257.11
872,822,H1088,43,PPT1056A,Bay10-N-12,526,544,101,443,18,True,-873.13
524,822,H1087,44,PPT1057A,Bay10-N-14,469,485,218,267,16,True,-521.13
519,822,H1088,44,PPT1057A,Bay10-N-14,485,501,219,282,16,True,-551.13
428,822,H1087,44,PPT1057A,Bay10-N-14,501,519,244,275,18,True,-537.13
337,822,H1087,44,PPT1057A,Bay10-N-14,519,535,300,235,16,True,-457.13
334,822,H1087,45,PPT1058A,Bay10-N-16,468,484,301,183,16,True,-353.13
125,822,H1087,45,PPT1058A,Bay10-N-16,484,504,364,140,20,True,-267.13
126,822,H1087,45,PPT1058A,Bay10-N-16,504,524,364,160,20,True,-307.13
68,822,H1087,45,PPT1058A,Bay10-N-16,524,545,392,153,21,True,-293.13
26,822,H1087,46,PPT1059A,Bay10-N-18,470,491,407,84,21,True,-155.13
533,172,H1088,46,PPT1059A,Bay10-N-18,491,512,212,300,21,True,-587.13
389,172,H1088,46,PPT1059A,Bay10-N-18,512,533,269,264,21,True,-515.13
395,845,H1087,47,PPT1060A,Bay10-N-20,467,498,260,238,31,True,-463.14
289,845,H1087,47,PPT1060A,Bay10-N-20,498,530,301,229,32,True,-445.14
688,231,H1087,48,PPT1061A,Bay10-N-22,469,483,173,310,14,True,-607.14
689,231,H1087,48,PPT1061A,Bay10-N-22,483,497,173,324,14,True,-635.14
592,231,H1087,48,PPT1061A,Bay10-N-22,497,518,198,320,21,True,-627.14
349,231,H1087,48,PPT1061A,Bay10-N-22,518,532,297,235,14,True,-457.14
350,231,H1087,49,PPT1062A,Bay10-N-24,488,502,297,205,14,True,-397.14
243,231,H1088,49,PPT1062A,Bay10-N-24,502,516,322,194,14,True,-375.14
244,231,H1088,49,PPT1062A,Bay10-N-24,516,530,322,208,14,True,-403.14
189,231,H1087,11,PPT0001A,0西-1,524,546,340,206,22,True,-399.28
81,231,H1088,31,PPT1007A,Bay10-S-13,533,557,389,168,24,True,-322.83
840,103,H1088,8,BQM4503A,Bay45-S-3,1877,1907,103,1804,30,True,-3596.36
711,103,H1088,2,BQM4803A,Bay48-S-3,1898,1932,154,1778,34,True,-3544.5
720,103,H1087,8,BQM4503A,Bay45-S-3,1907,1941,152,1789,34,True,-3566.36
671,183,H1087,3,BQM4808A,Bay48-S-8,1910,1945,167,1778,35,True,-3542.0
584,221,H1088,33,PPT1009A,Bay10-S-17,534,554,206,348,20,True,-682.89
869,161,H1088,34,PPT1010A,Bay10-S-19,539,571,99,472,32,True,-930.98
753,161,H1087,35,PPT1011A,Bay10-S-21,533,570,139,431,37,True,-848.98
90,803,H1087,36,PPT1012A,Bay10-S-23,542,577,370,207,35,True,-400.99
849,143,H1087,37,PPT1013A,Bay10-S-25,543,565,105,460,22,True,-906.99
644,143,H1088,22,PPT0058A,0东-16,543,564,181,383,21,True,-753.13
645,143,H1088,23,PPT0059A,0东-18,534,555,181,374,21,True,-735.13
536,143,H1088,24,PPT0060A,0东-20,532,563,210,353,31,True,-693.13
317,143,H1087,25,PPT1001A,Bay10-S-1,541,562,300,262,21,True,-511.29
318,143,H1087,26,PPT1002A,Bay10-S-3,528,549,300,249,21,True,-485.29
207,143,H1087,27,PPT1003A,Bay10-S-5,538,559,326,233,21,True,-453.29
208,143,H1087,28,PPT1004A,Bay10-S-7,527,548,326,222,21,True,-431.29
129,143,H1087,32,PPT1008A,Bay10-S-15,546,583,357,226,37,True,-438.99
22,143,H1087,28,PPT1004A,Bay10-S-7,548,587,404,183,39,True,-353.29
766,268,H1087,29,PPT1005A,Bay10-S-9,533,562,130,432,29,True,-851.3
767,278,H1087,30,PPT1006A,Bay10-S-11,536,564,130,434,28,True,-855.3
618,268,H1088,38,PPT1051A,Bay10-N-2,536,566,182,384,30,True,-755.3
619,278,H1087,39,PPT1052A,Bay10-N-4,543,573,182,391,30,True,-769.3
605,268,H1087,40,PPT1053A,Bay10-N-6,546,576,183,393,30,True,-773.3
606,278,H1087,41,PPT1054A,Bay10-N-8,543,573,183,390,30,True,-767.3
880,101,H1087,42,PPT1055A,Bay10-N-10,529,565,74,491,36,True,-969.34
768,101,H1087,43,PPT1056A,Bay10-N-12,544,566,123,443,22,True,-873.34
448,183,H1087,63,PPT0862A,Bay8-N-24,173,206,226,0,33,True,18.7
361,183,H1088,63,PPT0862A,Bay8-N-24,226,259,279,0,33,True,18.7
455,184,H1088,63,PPT0862A,Bay8-N-24,259,286,225,61,27,True,-107.31
365,184,H1087,63,PPT0862A,Bay8-N-24,286,312,277,35,26,True,-55.31
784,193,H1087,44,PPT1057A,Bay10-N-14,535,555,123,432,20,True,-851.43
663,193,H1088,45,PPT1058A,Bay10-N-16,545,565,178,387,20,True,-761.43
655,193,H1087,46,PPT1059A,Bay10-N-18,533,552,179,373,19,True,-733.43
881,102,H1087,47,PPT1060A,Bay10-N-20,530,569,74,495,39,True,-977.43
775,102,H1088,48,PPT1061A,Bay10-N-22,532,567,122,445,35,True,-877.43
79,803,H1088,49,PPT1062A,Bay10-N-24,530,565,377,188,35,True,-363.48
808,653,H1088,11,PPT0001A,0西-1,546,562,119,443,16,True,-873.64
465,653,H1087,31,PPT1007A,Bay10-S-13,557,573,231,342,16,True,-671.24
458,653,H1088,33,PPT1009A,Bay10-S-17,554,569,232,337,15,True,-661.24
412,653,H1087,37,PPT1013A,Bay10-S-25,565,584,251,333,19,True,-653.24
263,653,H1088,22,PPT0058A,0东-16,564,579,316,263,15,True,-513.37
264,653,H1088,23,PPT0059A,0东-18,555,570,316,254,15,True,-495.37
97,653,H1087,24,PPT0060A,0东-20,563,582,379,203,19,True,-393.37
98,653,H1087,25,PPT1001A,Bay10-S-1,562,581,379,202,19,True,-391.52
62,653,H1087,26,PPT1002A,Bay10-S-3,549,568,393,175,19,True,-337.52
21,653,H1087,27,PPT1003A,Bay10-S-5,559,576,409,167,17,True,-321.52
755,269,H1088,29,PPT1005A,Bay10-S-9,562,591,139,452,29,True,-891.52
756,279,H1088,30,PPT1006A,Bay10-S-11,564,593,139,454,29,True,-895.52
601,269,H1088,44,PPT1057A,Bay10-N-14,555,584,186,398,29,True,-783.52
602,269,H1088,46,PPT1059A,Bay10-N-18,552,581,186,395,29,True,-777.52
603,279,H1087,11,PPT0001A,0西-1,562,591,186,405,29,True,-797.64
604,279,H1087,12,PPT0002A,0西-3,132,161,186,0,29,True,17.36
842,824,H1088,12,PPT0002A,0西-3,161,186,105,81,25,True,-149.66
599,824,H1088,12,PPT0002A,0西-3,186,212,186,26,26,True,-39.66
598,824,H1088,12,PPT0002A,0西-3,212,238,187,51,26,True,-89.66
834,123,H1087,12,PPT0002A,0西-3,238,260,107,153,22,True,-293.66
622,123,H1087,12,PPT0002A,0西-3,260,283,182,101,23,True,-189.66
623,123,H1087,12,PPT0002A,0西-3,283,306,182,124,23,True,-235.66
550,123,H1088,12,PPT0002A,0西-3,306,334,205,129,28,True,-245.66
301,123,H1087,12,PPT0002A,0西-3,334,357,301,56,23,True,-99.66
302,123,H1087,12,PPT0002A,0西-3,357,380,301,79,23,True,-145.66
145,123,H1087,12,PPT0002A,0西-3,380,410,348,62,30,True,-111.66
194,123,H1087,12,PPT0002A,0西-3,410,435,329,106,25,True,-199.66
195,123,H1088,12,PPT0002A,0西-3,435,460,329,131,25,True,-249.66
49,123,H1088,12,PPT0002A,0西-3,460,494,395,99,34,True,-185.66
490,154,H1088,12,PPT0002A,0西-3,494,514,224,290,20,True,-567.68
367,154,H1087,12,PPT0002A,0西-3,514,534,280,254,20,True,-495.68
489,155,H1088,12,PPT0002A,0西-3,534,556,224,332,22,True,-651.72
368,155,H1087,12,PPT0002A,0西-3,556,579,279,300,23,True,-587.72
861,122,H1087,31,PPT1007A,Bay10-S-13,573,597,104,493,24,True,-973.37
672,122,H1087,33,PPT1009A,Bay10-S-17,569,586,171,415,17,True,-817.37
673,122,H1087,34,PPT1010A,Bay10-S-19,571,588,171,417,17,True,-821.37
575,122,H1087,35,PPT1011A,Bay10-S-21,570,597,200,397,27,True,-781.37
342,122,H1088,36,PPT1012A,Bay10-S-23,577,593,292,301,16,True,-589.37
343,122,H1088,22,PPT0058A,0东-16,579,595,292,303,16,True,-593.49
233,122,H1088,23,PPT0059A,0东-18,570,587,318,269,17,True,-525.49
234,122,H1088,32,PPT1008A,Bay10-S-15,583,600,318,282,17,True,-551.37
166,122,H1088,25,PPT1001A,Bay10-S-1,581,612,345,267,31,True,-521.63
59,122,H1087,26,PPT1002A,Bay10-S-3,568,599,391,208,31,True,-403.63
48,803,H1088,27,PPT1003A,Bay10-S-5,576,611,392,219,35,True,-425.68
867,163,H1088,38,PPT1051A,Bay10-N-2,566,595,100,495,29,True,-977.72
870,173,H1088,39,PPT1052A,Bay10-N-4,573,602,99,503,29,True,-993.72
709,173,H1088,40,PPT1053A,Bay10-N-6,576,598,159,439,22,True,-865.72
704,163,H1087,41,PPT1054A,Bay10-N-8,573,595,160,435,22,True,-857.72
46,182,H1088,2,BQM4803A,Bay48-S-3,1932,1953,402,1551,21,True,-3090.79
798,125,H1087,63,PPT0862A,Bay8-N-24,312,346,113,233,34,True,-451.88
628,125,H1088,63,PPT0862A,Bay8-N-24,346,388,180,208,42,True,-401.88
814,112,H1087,63,PPT0862A,Bay8-N-24,388,406,112,294,18,True,-573.9
593,112,H1087,63,PPT0862A,Bay8-N-24,406,424,188,236,18,True,-457.9
594,112,H1087,63,PPT0862A,Bay8-N-24,424,442,188,254,18,True,-493.9
583,112,H1088,63,PPT0862A,Bay8-N-24,442,460,195,265,18,True,-515.9
290,112,H1087,63,PPT0862A,Bay8-N-24,460,477,305,172,17,True,-329.9
291,112,H1088,63,PPT0862A,Bay8-N-24,477,494,305,189,17,True,-363.9
168,112,H1088,63,PPT0862A,Bay8-N-24,494,515,340,175,21,True,-335.9
174,112,H1087,63,PPT0862A,Bay8-N-24,515,536,336,200,21,True,-385.9
175,112,H1087,63,PPT0862A,Bay8-N-24,536,557,336,221,21,True,-427.9
72,112,H1088,63,PPT0862A,Bay8-N-24,557,578,385,193,21,True,-371.9
518,181,H1088,3,BQM4808A,Bay48-S-8,1945,1969,217,1752,24,True,-3490.8
385,855,H1087,42,PPT1055A,Bay10-N-10,565,596,262,334,31,True,-655.79
730,331,H1088,63,PPT0862A,Bay8-N-24,578,610,154,456,32,True,-897.99
573,104,H1087,43,PPT1056A,Bay10-N-12,566,581,205,376,15,True,-739.82
401,104,H1087,43,PPT1056A,Bay10-N-12,581,596,262,334,15,True,-655.82
854,824,H1088,45,PPT1058A,Bay10-N-16,565,584,108,476,19,True,-939.83
425,824,H1088,46,PPT1059A,Bay10-N-18,581,600,244,356,19,True,-699.83
491,824,H1087,47,PPT1060A,Bay10-N-20,569,591,226,365,22,True,-717.83
487,824,H1088,48,PPT1061A,Bay10-N-22,567,589,227,362,22,True,-711.83
321,824,H1087,49,PPT1062A,Bay10-N-24,565,584,304,280,19,True,-547.83
315,824,H1087,12,PPT0002A,0西-3,579,598,305,293,19,True,-573.93
66,824,H1087,13,PPT0003A,0西-5,337,359,392,0,22,True,17.07
108,824,H1087,13,PPT0003A,0西-5,359,381,374,7,22,True,-1.93
109,824,H1087,13,PPT0003A,0西-5,381,403,374,29,22,True,-45.93
24,824,H1087,13,PPT0003A,0西-5,403,425,407,18,22,True,-23.93
577,122,H1087,13,PPT0003A,0西-5,425,439,205,234,14,True,-455.95
824,631,H1088,13,PPT0003A,0西-5,439,454,114,340,15,True,-668.0
607,631,H1087,13,PPT0003A,0西-5,454,467,189,278,13,True,-544.0
608,631,H1087,13,PPT0003A,0西-5,467,480,189,291,13,True,-570.0
544,631,H1087,13,PPT0003A,0西-5,480,488,212,276,8,True,-540.0
305,631,H1087,13,PPT0003A,0西-5,488,501,306,195,13,True,-378.0
306,631,H1087,13,PPT0003A,0西-5,501,514,306,208,13,True,-404.0
201,631,H1088,13,PPT0003A,0西-5,514,527,332,195,13,True,-378.0
202,631,H1088,13,PPT0003A,0西-5,527,540,332,208,13,True,-404.0
141,631,H1087,13,PPT0003A,0西-5,540,551,355,196,11,True,-380.0
38,631,H1088,13,PPT0003A,0西-5,551,562,404,158,11,True,-304.0
800,836,H1087,13,PPT0003A,0西-5,562,591,112,479,29,True,-946.0
441,836,H1088,14,PPT0004A,0西-7,189,222,229,0,33,True,13.4
442,836,H1088,14,PPT0004A,0西-7,222,255,229,26,33,True,-40.0
415,836,H1087,14,PPT0004A,0西-7,255,286,241,45,31,True,-78.0
260,836,H1088,14,PPT0004A,0西-7,286,315,308,7,29,True,-2.0
250,836,H1088,14,PPT0004A,0西-7,315,344,309,35,29,True,-58.0
88,836,H1087,14,PPT0004A,0西-7,344,379,374,5,35,True,2.0
89,836,H1087,14,PPT0004A,0西-7,379,414,374,40,35,True,-68.0
64,836,H1087,14,PPT0004A,0西-7,414,448,384,64,34,True,-116.0
19,836,H1087,14,PPT0004A,0西-7,448,482,404,78,34,True,-144.0
832,182,H1087,8,BQM4503A,Bay45-S-3,1941,1958,113,1845,17,True,-3678.79
376,181,H1088,14,PPT0004A,0西-7,482,506,272,234,24,True,-456.01
547,171,H1088,50,PPT0801A,Bay8-S-1,359,378,212,166,19,True,-320.13
397,171,H1087,50,PPT0801A,Bay8-S-1,378,396,269,127,18,True,-242.13
285,855,H1087,14,PPT0004A,0西-7,506,537,303,234,31,True,-456.05
404,122,H1088,14,PPT0004A,0西-7,537,551,262,289,14,True,-566.07
610,182,H1087,50,PPT0801A,Bay8-S-1,396,414,189,225,18,True,-438.18
793,182,H1088,14,PPT0004A,0西-7,551,593,116,477,42,True,-942.13
683,182,H1087,15,PPT0051A,0东-2,92,132,166,0,40,True,16.87
876,171,H1087,15,PPT0051A,0东-2,132,150,96,54,18,True,-96.14
751,171,H1087,15,PPT0051A,0东-2,150,167,146,21,17,True,-30.14
752,171,H1087,15,PPT0051A,0东-2,167,184,146,38,17,True,-64.14
502,192,H1088,15,PPT0051A,0东-2,184,221,211,10,37,True,-8.15
373,192,H1088,15,PPT0051A,0东-2,221,262,266,0,41,True,12.65
878,832,H1087,15,PPT0051A,0东-2,262,285,94,191,23,True,-370.16
609,182,H1087,15,PPT0051A,0东-2,285,303,189,114,18,True,-216.18
574,101,H1087,15,PPT0051A,0东-2,303,348,192,156,45,True,-300.21
402,101,H1087,15,PPT0051A,0东-2,348,397,249,148,49,True,-284.21
626,221,H1087,15,PPT0051A,0东-2,397,411,190,221,14,True,-430.22
421,221,H1088,15,PPT0051A,0东-2,411,428,247,181,17,True,-350.22
836,194,H1088,15,PPT0051A,0东-2,428,458,104,354,30,True,-696.22
748,194,H1087,15,PPT0051A,0东-2,458,486,141,345,28,True,-678.22
846,192,H1087,15,PPT0051A,0东-2,486,504,109,395,18,True,-778.23
724,192,H1088,15,PPT0051A,0东-2,504,523,159,364,19,True,-716.23
718,192,H1087,15,PPT0051A,0东-2,523,542,160,382,19,True,-752.23
785,122,H1087,15,PPT0051A,0东-2,542,570,127,443,28,True,-874.24
553,182,H1088,15,PPT0051A,0东-2,570,587,210,377,17,True,-742.26
506,143,H1088,33,PPT1009A,Bay10-S-17,586,611,217,394,25,True,-776.0
369,143,H1087,34,PPT1010A,Bay10-S-19,588,613,274,339,25,True,-666.0
740,832,H1088,37,PPT1013A,Bay10-S-25,584,606,153,453,22,True,-894.0
546,161,H1087,23,PPT0059A,0东-18,587,606,212,394,19,True,-776.1
396,161,H1087,24,PPT0060A,0东-20,582,600,269,331,18,True,-650.1
825,621,H1088,28,PPT1004A,Bay10-S-7,587,602,114,488,15,True,-964.21
620,621,H1087,44,PPT1057A,Bay10-N-14,584,598,188,410,14,True,-808.21
621,621,H1087,45,PPT1058A,Bay10-N-16,584,598,188,410,14,True,-808.21
540,621,H1087,48,PPT1061A,Bay10-N-22,589,599,213,386,10,True,-760.21
311,621,H1088,49,PPT1062A,Bay10-N-24,584,598,305,293,14,True,-574.21
312,621,H1088,15,PPT0051A,0东-2,587,601,305,296,14,True,-580.3
203,621,H1087,16,PPT0052A,0东-4,280,294,331,0,14,True,16.7
204,621,H1087,16,PPT0052A,0东-4,294,308,331,0,14,True,16.3
142,621,H1087,16,PPT0052A,0东-4,308,318,355,0,10,True,16.7
39,621,H1088,16,PPT0052A,0东-4,337,347,404,0,10,True,16.7
372,835,H1088,16,PPT0052A,0东-4,347,379,268,111,32,True,-210.33
241,835,H1087,16,PPT0052A,0东-4,379,411,309,102,32,True,-192.33
823,836,H1088,50,PPT0801A,Bay8-S-1,414,467,100,367,53,True,-722.41
661,836,H1088,50,PPT0801A,Bay8-S-1,467,522,166,356,55,True,-700.41
481,836,H1087,50,PPT0801A,Bay8-S-1,522,576,214,362,54,True,-712.41
795,183,H1087,16,PPT0052A,0东-4,411,433,118,315,22,True,-618.34
590,183,H1087,16,PPT0052A,0东-4,433,454,191,263,21,True,-514.34
587,183,H1087,16,PPT0052A,0东-4,454,475,192,283,21,True,-554.34
498,183,H1087,16,PPT0052A,0东-4,475,497,220,277,22,True,-542.34
281,183,H1088,16,PPT0052A,0东-4,497,518,310,208,21,True,-404.34
282,183,H1088,16,PPT0052A,0东-4,518,539,310,229,21,True,-446.34
184,183,H1088,16,PPT0052A,0东-4,539,560,335,225,21,True,-438.34
185,183,H1088,16,PPT0052A,0东-4,560,581,335,246,21,True,-480.34
115,183,H1088,16,PPT0052A,0东-4,581,608,365,243,27,True,-474.34
10,183,H1087,17,PPT0053A,0东-6,365,392,412,0,27,True,15.66
532,162,H1088,17,PPT0053A,0东-6,392,413,212,201,21,True,-390.34
388,162,H1088,17,PPT0053A,0东-6,413,434,269,165,21,True,-318.34
298,182,H1088,17,PPT0053A,0东-6,434,452,307,145,18,True,-278.35
495,144,H1087,17,PPT0053A,0东-6,452,472,223,249,20,True,-486.37
371,144,H1088,17,PPT0053A,0东-6,472,491,277,214,19,True,-416.37
735,832,H1087,17,PPT0053A,0东-6,491,513,155,358,22,True,-704.41
743,142,H1088,17,PPT0053A,0东-6,513,535,151,384,22,True,-756.42
737,142,H1087,17,PPT0053A,0东-6,535,557,153,404,22,True,-796.42
486,145,H1088,17,PPT0053A,0东-6,557,577,225,352,20,True,-692.43
366,145,H1087,17,PPT0053A,0东-6,577,597,280,317,20,True,-622.43
297,182,H1088,18,PPT0054A,0东-8,265,283,307,0,18,True,16.36
877,822,H1087,18,PPT0054A,0东-8,283,306,94,212,23,True,-412.45
739,822,H1088,18,PPT0054A,0东-8,306,328,153,175,22,True,-338.45
734,822,H1087,18,PPT0054A,0东-8,328,350,155,195,22,True,-378.45
875,161,H1087,18,PPT0054A,0东-8,350,368,96,272,18,True,-532.46
749,161,H1087,18,PPT0054A,0东-8,368,385,146,239,17,True,-466.46
750,161,H1087,18,PPT0054A,0东-8,385,402,146,256,17,True,-500.46
786,132,H1087,18,PPT0054A,0东-8,402,430,127,303,28,True,-594.5
853,835,H1088,18,PPT0054A,0东-8,430,452,103,349,22,True,-686.51
513,835,H1087,18,PPT0054A,0东-8,452,472,216,256,20,True,-500.51
514,835,H1087,18,PPT0054A,0东-8,472,492,216,276,20,True,-540.51
410,835,H1088,18,PPT0054A,0东-8,492,517,248,269,25,True,-526.51
329,835,H1088,18,PPT0054A,0东-8,517,536,298,238,19,True,-464.51
310,835,H1088,18,PPT0054A,0东-8,536,556,300,256,20,True,-500.51
123,835,H1087,18,PPT0054A,0东-8,556,579,358,221,23,True,-430.51
124,835,H1087,18,PPT0054A,0东-8,579,602,358,244,23,True,-476.51
56,835,H1087,19,PPT0055A,0东-10,358,385,392,0,27,True,12.89
9,835,H1087,19,PPT0055A,0东-10,385,412,412,0,27,True,11.49
627,231,H1088,19,PPT0055A,0东-10,412,426,190,236,14,True,-460.51
422,231,H1088,19,PPT0055A,0东-10,426,443,247,196,17,True,-380.51
860,833,H1087,19,PPT0055A,0东-10,443,459,108,351,16,True,-690.52
431,833,H1087,19,PPT0055A,0东-10,459,477,244,233,18,True,-454.52
515,833,H1088,19,PPT0055A,0东-10,477,492,222,270,15,True,-528.52
508,833,H1087,19,PPT0055A,0东-10,492,507,223,284,15,True,-556.52
331,833,H1087,19,PPT0055A,0东-10,507,522,303,219,15,True,-426.52
323,833,H1088,19,PPT0055A,0东-10,522,538,305,233,16,True,-454.52
71,833,H1087,19,PPT0055A,0东-10,538,559,392,167,21,True,-322.52
112,833,H1087,19,PPT0055A,0东-10,559,576,372,204,17,True,-396.52
113,833,H1087,19,PPT0055A,0东-10,576,593,372,221,17,True,-430.52
30,833,H1087,20,PPT0056A,0东-12,353,374,407,0,21,True,16.48
191,182,H1087,20,PPT0056A,0东-12,374,393,335,58,19,True,-104.52
190,182,H1087,20,PPT0056A,0东-12,393,412,335,77,19,True,-142.61
841,184,H1088,20,PPT0056A,0东-12,412,442,103,339,30,True,-666.63
747,184,H1087,20,PPT0056A,0东-12,442,470,141,329,28,True,-646.63
528,182,H1087,20,PPT0056A,0东-12,470,507,205,302,37,True,-592.66
