seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,reward
531,632,H1088,25,PPT1001A,Bay10-S-1,371,400,211,189,29,True,-364.62
530,622,H1087,26,PPT1002A,Bay10-S-3,371,400,211,189,29,True,-363.77
452,803,H1088,49,PPT1062A,Bay10-N-24,371,400,222,178,29,True,-342.12
449,803,H1087,53,PPT0804A,Bay8-S-7,371,400,223,177,29,True,-340.65
427,661,H1087,27,PPT1003A,Bay10-S-5,372,401,239,162,29,True,-310.54
392,632,H1088,45,PPT1058A,Bay10-N-16,372,401,267,134,29,True,-254.62
391,622,H1088,46,PPT1059A,Bay10-N-18,372,401,267,134,29,True,-253.78
270,803,H1087,28,PPT1004A,Bay10-S-7,374,403,304,99,29,True,-184.71
268,803,H1087,29,PPT1005A,Bay10-S-9,374,403,305,98,29,True,-182.9
260,836,H1088,50,PPT0801A,Bay8-S-1,375,404,308,96,29,True,-180.09
259,826,H1088,4,BQM4810A,Bay48-S-10,490,519,308,211,29,True,-407.34
250,836,H1088,56,PPT0809A,Bay8-S-17,375,404,309,95,29,True,-178.09
249,826,H1088,4,BQM4810A,Bay48-S-10,519,548,309,239,29,True,-463.34
57,111,H1087,2,BQM4803A,Bay48-S-3,581,610,388,222,29,True,-431.97
812,803,H1087,51,PPT0802A,Bay8-S-3,377,407,108,299,30,True,-584.3
840,103,H1088,7,BQM4853A,Bay48-N-3,599,629,103,526,30,True,-1040.5
836,194,H1088,30,PPT1006A,Bay10-S-11,374,404,104,300,30,True,-588.13
841,184,H1088,31,PPT1007A,Bay10-S-13,374,404,103,301,30,True,-590.4
801,292,H1087,38,PPT1051A,Bay10-N-2,374,404,118,286,30,True,-557.95
806,282,H1088,39,PPT1052A,Bay10-N-4,374,404,117,287,30,True,-560.42
781,142,H1087,52,PPT0803A,Bay8-S-5,377,407,131,276,30,True,-541.05
782,152,H1087,63,PPT0862A,Bay8-N-24,378,408,131,277,30,True,-542.1
618,268,H1088,44,PPT1057A,Bay10-N-14,380,410,182,228,30,True,-443.3
619,278,H1087,64,PPT0863A,Bay8-N-26,380,410,182,228,30,True,-443.55
605,268,H1087,12,PPT0002A,0西-3,381,411,183,228,30,True,-443.43
606,278,H1087,13,PPT0003A,0西-5,381,411,183,228,30,True,-443.43
597,101,H1088,8,BQM4503A,Bay45-S-3,601,631,185,446,30,True,-879.92
548,282,H1088,65,PPT0864A,Bay8-N-28,381,411,209,202,30,True,-390.74
549,292,H1088,9,BQM4504A,Bay45-S-4,382,412,209,203,30,True,-392.15
462,283,H1087,11,PPT0001A,0西-1,382,412,227,185,30,True,-357.01
450,293,H1087,2,BQM4803A,Bay48-S-3,610,640,228,412,30,True,-811.27
453,135,H1088,40,PPT1053A,Bay10-N-6,383,413,225,188,30,True,-361.5
436,112,H1088,7,BQM4853A,Bay48-N-3,629,659,230,429,30,True,-845.78
394,833,H1088,8,BQM4503A,Bay45-S-3,631,661,261,400,30,True,-787.3
393,823,H1088,57,PPT0810A,Bay8-S-19,386,416,261,155,30,True,-296.26
324,101,H1088,2,BQM4803A,Bay48-S-3,640,670,295,375,30,True,-738.09
325,101,H1088,7,BQM4853A,Bay48-N-3,659,689,295,394,30,True,-776.09
341,112,H1088,61,PPT0859A,Bay8-N-18,392,422,286,136,30,True,-258.35
292,825,H1088,8,BQM4503A,Bay45-S-3,661,691,299,392,30,True,-772.17
288,833,H1087,2,BQM4803A,Bay48-S-3,670,700,303,397,30,True,-781.63
287,823,H1087,62,PPT0861A,Bay8-N-22,392,422,303,119,30,True,-224.26
213,101,H1088,7,BQM4853A,Bay48-N-3,689,719,321,398,30,True,-784.09
214,101,H1088,8,BQM4503A,Bay45-S-3,691,721,321,400,30,True,-787.92
332,824,H1087,2,BQM4803A,Bay48-S-3,700,730,292,438,30,True,-863.22
352,834,H1087,41,PPT1054A,Bay10-N-8,385,415,283,132,30,True,-250.01
267,283,H1087,42,PPT1055A,Bay10-N-10,385,415,311,104,30,True,-194.86
251,293,H1087,7,BQM4853A,Bay48-N-3,719,749,312,437,30,True,-861.27
252,293,H1087,8,BQM4503A,Bay45-S-3,721,751,312,439,30,True,-865.03
245,282,H1088,43,PPT1056A,Bay10-N-12,385,415,316,99,30,True,-184.42
242,282,H1087,20,PPT0056A,0东-12,387,417,317,100,30,True,-186.59
145,123,H1087,21,PPT0057A,0东-14,387,417,348,69,30,True,-125.66
157,133,H1087,2,BQM4803A,Bay48-S-3,730,760,344,416,30,True,-820.06
160,103,H1087,7,BQM4853A,Bay48-N-3,749,779,348,431,30,True,-848.98
45,273,H1088,22,PPT0058A,0东-16,387,417,400,17,30,True,-20.4
42,263,H1088,23,PPT0059A,0东-18,387,417,401,16,30,True,-17.87
815,283,H1087,32,PPT1008A,Bay10-S-15,387,418,113,305,31,True,-596.51
811,293,H1087,8,BQM4503A,Bay45-S-3,751,782,114,668,31,True,-1323.03
779,272,H1087,33,PPT1009A,Bay10-S-17,387,418,128,290,31,True,-566.54
778,262,H1088,10,BQM4202A,Bay42-S-2,392,423,128,295,31,True,-576.11
658,101,H1087,2,BQM4803A,Bay48-S-3,760,791,172,619,31,True,-1226.09
659,101,H1088,7,BQM4853A,Bay48-N-3,779,810,172,638,31,True,-1264.09
715,833,H1087,14,PPT0004A,0西-7,392,423,159,264,31,True,-516.74
714,823,H1088,15,PPT0051A,0东-2,394,425,159,266,31,True,-518.95
581,272,H1088,16,PPT0052A,0东-4,394,425,199,226,31,True,-439.04
582,272,H1088,17,PPT0053A,0东-6,395,426,199,227,31,True,-441.04
579,262,H1088,18,PPT0054A,0东-8,395,426,199,227,31,True,-441.0
580,262,H1088,19,PPT0055A,0东-10,396,427,199,228,31,True,-443.0
538,283,H1088,55,PPT0808A,Bay8-S-15,396,427,209,218,31,True,-423.15
539,293,H1087,8,BQM4503A,Bay45-S-3,782,813,209,604,31,True,-1195.03
570,271,H1088,58,PPT0811A,Bay8-S-21,396,427,199,228,31,True,-442.76
571,271,H1087,24,PPT0060A,0东-20,397,428,199,229,31,True,-444.23
568,261,H1088,59,PPT0857A,Bay8-N-14,397,428,199,229,31,True,-444.35
569,261,H1088,60,PPT0858A,Bay8-N-16,397,428,199,229,31,True,-444.35
536,143,H1088,34,PPT1010A,Bay10-S-19,397,428,210,218,31,True,-422.99
537,153,H1088,35,PPT1011A,Bay10-S-21,397,428,210,218,31,True,-421.93
483,271,H1088,36,PPT1012A,Bay10-S-23,397,428,223,205,31,True,-396.04
482,261,H1087,54,PPT0807A,Bay8-S-13,398,429,223,206,31,True,-398.35
503,144,H1088,37,PPT1013A,Bay10-S-25,397,428,217,211,31,True,-408.18
447,283,H1087,47,PPT1060A,Bay10-N-20,397,428,229,199,31,True,-384.86
445,293,H1087,2,BQM4803A,Bay48-S-3,791,822,230,592,31,True,-1171.27
463,125,H1087,48,PPT1061A,Bay10-N-22,397,428,224,204,31,True,-394.46
472,272,H1088,25,PPT1001A,Bay10-S-1,400,431,228,203,31,True,-392.89
471,262,H1088,26,PPT1002A,Bay10-S-3,400,431,228,203,31,True,-392.85
415,836,H1087,53,PPT0804A,Bay8-S-7,400,431,241,190,31,True,-368.09
414,826,H1087,4,BQM4810A,Bay48-S-10,548,579,241,338,31,True,-661.34
395,845,H1087,49,PPT1062A,Bay10-N-24,400,431,260,171,31,True,-329.14
385,855,H1087,27,PPT1003A,Bay10-S-5,401,432,262,170,31,True,-327.8
362,125,H1088,45,PPT1058A,Bay10-N-16,401,432,279,153,31,True,-292.46
358,135,H1088,46,PPT1059A,Bay10-N-18,401,432,280,152,31,True,-289.5
266,654,H1088,28,PPT1004A,Bay10-S-7,403,434,310,124,31,True,-234.38
265,644,H1088,7,BQM4853A,Bay48-N-3,810,841,310,531,31,True,-1049.71
285,855,H1087,29,PPT1005A,Bay10-S-9,403,434,303,131,31,True,-249.95
248,283,H1088,30,PPT1006A,Bay10-S-11,404,435,313,122,31,True,-230.86
166,122,H1088,31,PPT1007A,Bay10-S-13,404,435,345,90,31,True,-167.37
167,132,H1088,38,PPT1051A,Bay10-N-2,404,435,345,90,31,True,-167.11
132,273,H1088,39,PPT1052A,Bay10-N-4,404,435,355,80,31,True,-146.59
131,263,H1088,50,PPT0801A,Bay8-S-1,404,435,356,79,31,True,-144.46
59,122,H1087,56,PPT0809A,Bay8-S-17,404,435,391,44,31,True,-75.85
60,132,H1087,3,BQM4808A,Bay48-S-8,405,436,391,45,31,True,-75.87
869,161,H1088,51,PPT0802A,Bay8-S-3,407,439,99,340,32,True,-667.53
774,271,H1088,52,PPT0803A,Bay8-S-5,407,439,127,312,32,True,-610.76
773,261,H1088,64,PPT0863A,Bay8-N-26,410,442,127,315,32,True,-616.35
763,629,H1087,44,PPT1057A,Bay10-N-14,410,442,132,310,32,True,-606.31
764,639,H1087,12,PPT0002A,0西-3,411,443,132,311,32,True,-608.49
686,162,H1087,13,PPT0003A,0西-5,411,443,162,281,32,True,-548.59
615,172,H1088,65,PPT0864A,Bay8-N-28,411,443,180,263,32,True,-512.7
730,331,H1088,63,PPT0862A,Bay8-N-24,408,440,154,286,32,True,-557.99
729,321,H1088,9,BQM4504A,Bay45-S-4,412,444,154,290,32,True,-566.39
630,629,H1088,11,PPT0001A,0西-1,412,444,182,262,32,True,-510.49
631,629,H1088,40,PPT1053A,Bay10-N-6,413,445,182,263,32,True,-512.31
632,639,H1088,41,PPT1054A,Bay10-N-8,415,447,182,265,32,True,-516.31
633,639,H1088,42,PPT1055A,Bay10-N-10,415,447,182,265,32,True,-516.31
543,833,H1087,43,PPT1056A,Bay10-N-12,415,447,209,238,32,True,-464.67
542,823,H1087,57,PPT0810A,Bay8-S-19,416,448,209,239,32,True,-465.09
516,124,H1088,20,PPT0056A,0东-12,417,449,215,234,32,True,-454.82
517,134,H1088,8,BQM4503A,Bay45-S-3,813,845,215,630,32,True,-1247.64
434,803,H1087,21,PPT0057A,0东-14,417,449,231,218,32,True,-422.68
444,282,H1087,22,PPT0058A,0东-16,417,449,234,215,32,True,-416.21
443,282,H1087,23,PPT0059A,0东-18,417,449,235,214,32,True,-414.21
372,835,H1088,32,PPT1008A,Bay10-S-15,418,450,268,182,32,True,-352.05
382,683,H1087,33,PPT1009A,Bay10-S-17,418,450,265,185,32,True,-356.34
383,693,H1087,61,PPT0859A,Bay8-N-18,422,454,265,189,32,True,-365.01
363,124,H1087,62,PPT0861A,Bay8-N-22,422,454,277,177,32,True,-340.63
241,835,H1087,10,BQM4202A,Bay42-S-2,423,455,309,146,32,True,-279.83
289,845,H1087,14,PPT0004A,0西-7,423,455,301,154,32,True,-295.28
227,272,H1088,15,PPT0051A,0东-2,425,457,322,135,32,True,-257.04
228,272,H1088,16,PPT0052A,0东-4,425,457,322,135,32,True,-257.04
225,262,H1087,17,PPT0053A,0东-6,426,458,322,136,32,True,-259.0
226,262,H1087,18,PPT0054A,0东-8,426,458,322,136,32,True,-259.0
219,271,H1087,19,PPT0055A,0东-10,427,459,322,137,32,True,-260.61
220,271,H1087,55,PPT0808A,Bay8-S-15,427,459,322,137,32,True,-260.76
217,261,H1088,58,PPT0811A,Bay8-S-21,427,459,322,137,32,True,-260.35
218,261,H1088,24,PPT0060A,0东-20,428,460,322,138,32,True,-261.75
239,292,H1087,34,PPT1010A,Bay10-S-19,428,460,318,142,32,True,-269.5
240,292,H1087,35,PPT1011A,Bay10-S-21,428,460,318,142,32,True,-269.5
188,101,H1087,2,BQM4803A,Bay48-S-3,822,854,328,526,32,True,-1040.09
53,103,H1088,7,BQM4853A,Bay48-N-3,841,873,396,477,32,True,-940.98
679,272,H1088,59,PPT0857A,Bay8-N-14,428,461,168,293,33,True,-572.25
680,262,H1088,60,PPT0858A,Bay8-N-16,428,461,168,293,33,True,-573.25
719,801,H1087,54,PPT0807A,Bay8-S-13,429,462,153,309,33,True,-604.38
687,801,H1087,53,PPT0804A,Bay8-S-7,431,464,163,301,33,True,-588.38
703,834,H1087,36,PPT1012A,Bay10-S-23,428,461,159,302,33,True,-592.56
702,824,H1087,37,PPT1013A,Bay10-S-25,428,461,159,302,33,True,-590.44
461,124,H1087,47,PPT1060A,Bay10-N-20,428,461,223,238,33,True,-462.29
451,134,H1088,48,PPT1061A,Bay10-N-22,428,461,224,237,33,True,-459.45
448,183,H1087,50,PPT0801A,Bay8-S-1,435,468,226,242,33,True,-471.65
441,836,H1088,56,PPT0809A,Bay8-S-17,435,468,229,239,33,True,-466.09
442,836,H1088,51,PPT0802A,Bay8-S-3,439,472,229,243,33,True,-474.09
439,826,H1088,4,BQM4810A,Bay48-S-10,579,612,229,383,33,True,-751.34
440,826,H1088,4,BQM4810A,Bay48-S-10,612,645,229,416,33,True,-817.34
435,292,H1088,25,PPT1001A,Bay10-S-1,431,464,237,227,33,True,-439.95
398,825,H1087,8,BQM4503A,Bay45-S-3,845,878,258,620,33,True,-1228.17
413,834,H1087,26,PPT1002A,Bay10-S-3,431,464,241,223,33,True,-431.8
361,183,H1088,52,PPT0803A,Bay8-S-5,439,472,279,193,33,True,-373.65
356,134,H1088,49,PPT1062A,Bay10-N-24,431,464,280,184,33,True,-353.45
146,282,H1087,27,PPT1003A,Bay10-S-5,432,465,351,114,33,True,-214.42
147,292,H1088,45,PPT1058A,Bay10-N-16,432,465,351,114,33,True,-213.95
777,261,H1088,64,PPT0863A,Bay8-N-26,442,476,124,352,34,True,-689.62
776,271,H1088,46,PPT1059A,Bay10-N-18,432,466,125,341,34,True,-668.43
762,801,H1088,2,BQM4803A,Bay48-S-3,854,888,129,759,34,True,-1504.39
798,125,H1087,28,PPT1004A,Bay10-S-7,434,468,113,355,34,True,-697.73
711,103,H1088,7,BQM4853A,Bay48-N-3,873,907,154,753,34,True,-1494.5
720,103,H1087,8,BQM4503A,Bay45-S-3,878,912,152,760,34,True,-1508.36
639,271,H1087,29,PPT1005A,Bay10-S-9,434,468,180,288,34,True,-562.43
640,271,H1087,30,PPT1006A,Bay10-S-11,435,469,180,289,34,True,-564.43
637,261,H1087,12,PPT0002A,0西-3,443,477,180,297,34,True,-579.41
638,261,H1087,13,PPT0003A,0西-5,443,477,180,297,34,True,-579.41
535,834,H1088,31,PPT1007A,Bay10-S-13,435,469,209,260,34,True,-508.56
534,824,H1088,38,PPT1051A,Bay10-N-2,435,469,209,260,34,True,-506.79
523,633,H1087,39,PPT1052A,Bay10-N-4,435,469,210,259,34,True,-504.86
522,623,H1088,3,BQM4808A,Bay48-S-8,436,470,210,260,34,True,-505.19
437,292,H1088,44,PPT1057A,Bay10-N-14,442,476,236,240,34,True,-465.95
403,824,H1088,2,BQM4803A,Bay48-S-3,888,922,250,672,34,True,-1331.22
246,683,H1088,65,PPT0864A,Bay8-N-28,443,477,309,168,34,True,-323.01
247,693,H1088,9,BQM4504A,Bay45-S-4,444,478,309,169,34,True,-324.86
198,801,H1088,7,BQM4853A,Bay48-N-3,907,941,326,615,34,True,-1216.39
199,801,H1088,8,BQM4503A,Bay45-S-3,912,946,326,620,34,True,-1226.06
139,283,H1087,11,PPT0001A,0西-1,444,478,351,127,34,True,-241.01
140,293,H1087,2,BQM4803A,Bay48-S-3,922,956,351,605,34,True,-1197.27
150,272,H1088,40,PPT1053A,Bay10-N-6,445,479,350,129,34,True,-244.89
151,272,H1088,41,PPT1054A,Bay10-N-8,447,481,350,131,34,True,-248.89
148,262,H1088,42,PPT1055A,Bay10-N-10,447,481,350,131,34,True,-248.85
149,262,H1088,43,PPT1056A,Bay10-N-12,447,481,350,131,34,True,-248.85
49,123,H1088,57,PPT0810A,Bay8-S-19,448,482,395,87,34,True,-161.77
54,133,H1087,7,BQM4853A,Bay48-N-3,941,975,391,584,34,True,-1156.06
64,836,H1087,63,PPT0862A,Bay8-N-24,440,474,384,90,34,True,-166.18
63,826,H1087,20,PPT0056A,0东-12,449,483,384,99,34,True,-183.0
19,836,H1087,21,PPT0057A,0东-14,449,483,404,79,34,True,-146.0
18,826,H1087,61,PPT0859A,Bay8-N-18,454,488,404,84,34,True,-153.23
847,272,H1087,22,PPT0058A,0东-16,449,484,105,379,35,True,-743.63
775,102,H1088,23,PPT0059A,0东-18,449,484,122,362,35,True,-711.28
741,143,H1088,32,PPT1008A,Bay10-S-15,450,485,149,336,35,True,-660.81
742,153,H1088,33,PPT1009A,Bay10-S-17,450,485,149,336,35,True,-658.59
671,183,H1087,62,PPT0861A,Bay8-N-22,454,489,167,322,35,True,-631.45
678,193,H1088,14,PPT0004A,0西-7,455,490,166,324,35,True,-633.26
727,102,H1088,8,BQM4503A,Bay45-S-3,946,981,150,831,35,True,-1649.21
728,102,H1088,2,BQM4803A,Bay48-S-3,956,991,150,841,35,True,-1669.44
665,832,H1088,10,BQM4202A,Bay42-S-2,455,490,173,317,35,True,-622.5
664,822,H1088,15,PPT0051A,0东-2,457,492,173,319,35,True,-625.21
497,832,H1087,16,PPT0052A,0东-4,457,492,219,273,35,True,-534.84
496,822,H1087,17,PPT0053A,0东-6,458,493,219,274,35,True,-535.21
446,193,H1087,4,BQM4810A,Bay48-S-10,645,680,226,454,35,True,-893.45
360,193,H1088,4,BQM4810A,Bay48-S-10,680,715,279,436,35,True,-857.45
333,684,H1087,18,PPT0054A,0东-8,458,493,294,199,35,True,-384.5
336,694,H1087,19,PPT0055A,0东-10,459,494,293,201,35,True,-388.5
90,803,H1087,55,PPT0808A,Bay8-S-15,459,494,370,124,35,True,-235.53
91,803,H1087,58,PPT0811A,Bay8-S-21,459,494,370,124,35,True,-235.36
88,836,H1087,24,PPT0060A,0东-20,460,495,374,121,35,True,-229.78
89,836,H1087,59,PPT0857A,Bay8-N-14,461,496,374,122,35,True,-232.09
86,826,H1087,4,BQM4810A,Bay48-S-10,715,750,374,376,35,True,-737.34
87,826,H1087,4,BQM4810A,Bay48-S-10,750,785,374,411,35,True,-807.34
79,803,H1088,34,PPT1010A,Bay10-S-19,460,495,377,118,35,True,-223.2
77,282,H1088,35,PPT1011A,Bay10-S-21,460,495,387,108,35,True,-202.02
78,282,H1088,36,PPT1012A,Bay10-S-23,461,496,387,109,35,True,-204.02
48,803,H1088,37,PPT1013A,Bay10-S-25,461,496,392,104,35,True,-195.42
880,101,H1087,47,PPT1060A,Bay10-N-20,461,497,74,423,36,True,-833.34
791,832,H1088,48,PPT1061A,Bay10-N-22,461,497,118,379,36,True,-746.79
790,822,H1088,60,PPT0858A,Bay8-N-16,461,497,118,379,36,True,-745.34
135,271,H1088,54,PPT0807A,Bay8-S-13,462,498,351,147,36,True,-280.76
136,271,H1088,25,PPT1001A,Bay10-S-1,464,500,351,149,36,True,-284.44
133,261,H1088,53,PPT0804A,Bay8-S-7,464,500,351,149,36,True,-284.35
134,261,H1088,50,PPT0801A,Bay8-S-1,468,504,351,153,36,True,-292.35
114,144,H1087,26,PPT1002A,Bay10-S-3,464,500,364,136,36,True,-258.56
82,293,H1088,7,BQM4853A,Bay48-N-3,975,1011,379,632,36,True,-1251.27
83,293,H1088,8,BQM4503A,Bay45-S-3,981,1017,379,638,36,True,-1263.03
84,283,H1088,49,PPT1062A,Bay10-N-24,464,500,379,121,36,True,-228.86
85,283,H1087,27,PPT1003A,Bay10-S-5,465,501,379,122,36,True,-230.86
40,282,H1088,45,PPT1058A,Bay10-N-16,465,501,401,100,36,True,-186.42
41,292,H1088,46,PPT1059A,Bay10-N-18,466,502,401,101,36,True,-187.95
73,292,H1088,28,PPT1004A,Bay10-S-7,468,504,388,116,36,True,-217.95
74,292,H1088,29,PPT1005A,Bay10-S-9,468,504,388,116,36,True,-217.95
12,144,H1087,56,PPT0809A,Bay8-S-17,468,504,409,95,36,True,-176.87
871,102,H1088,2,BQM4803A,Bay48-S-3,991,1028,94,934,37,True,-1855.44
753,161,H1087,30,PPT1006A,Bay10-S-11,469,506,139,367,37,True,-721.28
754,171,H1087,51,PPT0802A,Bay8-S-3,472,509,139,370,37,True,-726.45
528,182,H1087,31,PPT1007A,Bay10-S-13,469,506,205,301,37,True,-590.43
502,192,H1088,38,PPT1051A,Bay10-N-2,469,506,211,295,37,True,-578.06
433,631,H1087,39,PPT1052A,Bay10-N-4,469,506,232,274,37,True,-534.12
432,621,H1087,52,PPT0803A,Bay8-S-5,472,509,232,277,37,True,-539.99
408,801,H1088,7,BQM4853A,Bay48-N-3,1011,1048,247,801,37,True,-1588.39
407,801,H1088,8,BQM4503A,Bay45-S-3,1017,1054,248,806,37,True,-1598.06
340,631,H1088,44,PPT1057A,Bay10-N-14,476,513,288,225,37,True,-436.12
339,621,H1088,64,PPT0863A,Bay8-N-26,476,513,288,225,37,True,-435.99
170,684,H1088,12,PPT0002A,0西-3,477,514,338,176,37,True,-338.5
171,694,H1087,13,PPT0003A,0西-5,477,514,337,177,37,True,-340.5
120,654,H1088,65,PPT0864A,Bay8-N-28,477,514,358,156,37,True,-298.71
119,644,H1088,2,BQM4803A,Bay48-S-3,1028,1065,358,707,37,True,-1401.71
129,143,H1087,3,BQM4808A,Bay48-S-8,470,507,357,150,37,True,-286.13
130,153,H1087,9,BQM4504A,Bay45-S-4,478,515,357,158,37,True,-302.51
107,271,H1087,11,PPT0001A,0西-1,478,515,369,146,37,True,-278.61
106,261,H1088,57,PPT0810A,Bay8-S-19,482,519,369,150,37,True,-286.35
13,124,H1087,40,PPT1053A,Bay10-N-6,479,516,407,109,37,True,-204.66
14,134,H1087,7,BQM4853A,Bay48-N-3,1048,1085,407,678,37,True,-1343.83
6,271,H1087,41,PPT1054A,Bay10-N-8,481,518,418,100,37,True,-186.44
5,261,H1087,20,PPT0056A,0东-12,483,520,418,102,37,True,-190.17
746,103,H1088,8,BQM4503A,Bay45-S-3,1054,1092,139,953,38,True,-1894.1
699,144,H1087,2,BQM4803A,Bay48-S-3,1065,1103,158,945,38,True,-1877.36
682,694,H1088,42,PPT1055A,Bay10-N-10,481,519,166,353,38,True,-692.16
681,684,H1088,43,PPT1056A,Bay10-N-12,481,519,166,353,38,True,-691.98
501,694,H1088,21,PPT0057A,0东-14,483,521,216,305,38,True,-596.34
500,684,H1088,22,PPT0058A,0东-16,484,522,216,306,38,True,-597.74
567,102,H1088,61,PPT0859A,Bay8-N-18,488,526,197,329,38,True,-643.85
381,633,H1087,23,PPT0059A,0东-18,484,522,266,256,38,True,-498.67
380,623,H1087,32,PPT1008A,Bay10-S-15,485,523,266,257,38,True,-500.26
80,101,H1088,7,BQM4853A,Bay48-N-3,1085,1123,377,746,38,True,-1480.09
803,694,H1088,33,PPT1009A,Bay10-S-17,485,524,113,411,39,True,-807.73
802,684,H1087,62,PPT0861A,Bay8-N-22,489,528,113,415,39,True,-816.34
881,102,H1087,10,BQM4202A,Bay42-S-2,490,529,74,455,39,True,-896.83
874,103,H1088,8,BQM4503A,Bay45-S-3,1092,1131,87,1044,39,True,-2076.1
666,261,H1088,14,PPT0004A,0西-7,490,529,169,360,39,True,-707.17
667,271,H1087,55,PPT0808A,Bay8-S-15,494,533,169,364,39,True,-714.96
692,154,H1088,2,BQM4803A,Bay48-S-3,1103,1142,160,982,39,True,-1951.31
693,322,H1088,15,PPT0051A,0东-2,492,531,159,372,39,True,-731.11
694,332,H1088,16,PPT0052A,0东-4,492,531,159,372,39,True,-731.11
494,835,H1087,17,PPT0053A,0东-6,493,532,220,312,39,True,-610.7
493,825,H1087,18,PPT0054A,0东-8,493,532,220,312,39,True,-610.2
526,123,H1087,19,PPT0055A,0东-10,494,533,206,327,39,True,-639.65
468,154,H1088,58,PPT0811A,Bay8-S-21,494,533,225,308,39,True,-602.38
117,124,H1088,24,PPT0060A,0东-20,495,534,362,172,39,True,-330.47
118,134,H1088,7,BQM4853A,Bay48-N-3,1123,1162,362,800,39,True,-1587.83
94,272,H1087,34,PPT1010A,Bay10-S-19,495,534,378,156,39,True,-298.54
93,262,H1087,35,PPT1011A,Bay10-S-21,495,534,378,156,39,True,-298.5
33,283,H1087,36,PPT1012A,Bay10-S-23,496,535,401,134,39,True,-254.51
34,293,H1087,8,BQM4503A,Bay45-S-3,1131,1170,401,769,39,True,-1525.03
36,801,H1088,2,BQM4803A,Bay48-S-3,1142,1181,396,785,39,True,-1556.39
37,801,H1088,7,BQM4853A,Bay48-N-3,1162,1201,396,805,39,True,-1596.39
22,143,H1087,37,PPT1013A,Bay10-S-25,496,535,404,131,39,True,-248.99
23,153,H1087,59,PPT0857A,Bay8-N-14,496,535,404,131,39,True,-248.67
2,272,H1087,47,PPT1060A,Bay10-N-20,497,536,427,109,39,True,-204.89
1,262,H1087,48,PPT1061A,Bay10-N-22,497,536,427,109,39,True,-204.85
810,835,H1088,60,PPT0858A,Bay8-N-16,497,537,113,424,40,True,-834.46
809,825,H1088,54,PPT0807A,Bay8-S-13,498,538,113,425,40,True,-836.37
792,154,H1088,8,BQM4503A,Bay45-S-3,1170,1210,115,1095,40,True,-2177.06
787,111,H1088,2,BQM4803A,Bay48-S-3,1181,1221,115,1106,40,True,-2199.97
683,182,H1087,63,PPT0862A,Bay8-N-24,474,514,166,348,40,True,-682.43
684,192,H1087,7,BQM4853A,Bay48-N-3,1201,1241,166,1075,40,True,-2136.87
670,835,H1087,25,PPT1001A,Bay10-S-1,500,540,170,370,40,True,-726.32
669,825,H1087,26,PPT1002A,Bay10-S-3,500,540,170,370,40,True,-726.01
438,111,H1088,8,BQM4503A,Bay45-S-3,1210,1250,217,1033,40,True,-2053.86
467,103,H1088,2,BQM4803A,Bay48-S-3,1221,1261,217,1044,40,True,-2074.9
685,110,H1087,49,PPT1062A,Bay10-N-24,500,541,150,391,41,True,-771.18
668,112,H1087,53,PPT0804A,Bay8-S-7,500,541,153,388,41,True,-764.83
390,182,H1088,27,PPT1003A,Bay10-S-5,501,542,260,282,41,True,-552.59
373,192,H1088,45,PPT1058A,Bay10-N-16,501,542,266,276,41,True,-540.06
856,110,H1088,46,PPT1059A,Bay10-N-18,502,544,87,457,42,True,-903.11
793,182,H1088,28,PPT1004A,Bay10-S-7,504,546,116,430,42,True,-848.03
794,192,H1088,7,BQM4853A,Bay48-N-3,1241,1283,116,1167,42,True,-2320.87
725,123,H1088,29,PPT1005A,Bay10-S-9,504,546,152,394,42,True,-774.27
726,133,H1088,8,BQM4503A,Bay45-S-3,1250,1292,152,1140,42,True,-2266.77
628,125,H1088,50,PPT0801A,Bay8-S-1,504,546,180,366,42,True,-719.94
629,135,H1088,56,PPT0809A,Bay8-S-17,504,546,180,366,42,True,-719.25
780,135,H1087,30,PPT1006A,Bay10-S-11,506,549,123,426,43,True,-838.97
595,283,H1088,38,PPT1051A,Bay10-N-2,506,549,180,369,43,True,-723.65
600,293,H1088,39,PPT1052A,Bay10-N-4,506,549,177,372,43,True,-729.39
424,293,H1088,51,PPT0802A,Bay8-S-3,509,552,231,321,43,True,-627.81
378,123,H1088,52,PPT0803A,Bay8-S-5,509,552,263,289,43,True,-563.85
379,133,H1087,2,BQM4803A,Bay48-S-3,1261,1304,263,1041,43,True,-2068.89
357,103,H1088,7,BQM4853A,Bay48-N-3,1283,1326,274,1052,43,True,-2090.9
156,102,H1087,44,PPT1057A,Bay10-N-14,513,556,343,213,43,True,-411.44
712,134,H1088,64,PPT0863A,Bay8-N-26,513,557,154,403,44,True,-791.94
713,124,H1088,31,PPT1007A,Bay10-S-13,506,550,154,396,44,True,-777.77
418,283,H1087,12,PPT0002A,0西-3,514,558,234,324,44,True,-633.86
351,111,H1087,8,BQM4503A,Bay45-S-3,1292,1336,272,1064,44,True,-2115.95
200,801,H1088,2,BQM4803A,Bay48-S-3,1304,1348,318,1030,44,True,-2046.78
804,134,H1088,13,PPT0003A,0西-5,514,559,111,448,45,True,-881.75
805,124,H1088,65,PPT0864A,Bay8-N-28,514,559,111,448,45,True,-882.54
