seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
86,826,H1087,4,BQM4810A,Bay48-S-10,573,608,374,234,35,True,True,ALLOCATED,-453.34
87,826,H1087,8,BQM4503A,Bay45-S-3,1313,1348,374,974,35,True,True,ALLOCATED,-1934.89
36,801,H1088,2,BQM4803A,Bay48-S-3,1182,1221,396,825,39,True,True,ALLOCATED,-1636.39
37,801,H1088,8,BQM4503A,Bay45-S-3,1348,1387,396,991,39,True,True,ALLOCATED,-1968.06
54,133,H1087,7,BQM4853A,Bay48-N-3,1171,1205,391,814,34,True,True,ALLOCATED,-1616.06
49,123,H1088,18,PPT0054A,0东-8,785,819,395,424,34,True,True,ALLOCATED,-835.66
38,631,H1088,23,PPT0059A,0东-18,334,345,404,0,11,True,True,ALLOCATED,17.22
57,111,H1087,8,BQM4503A,Bay45-S-3,1387,1416,388,1028,29,True,True,ALLOCATED,-2043.79
64,836,H1087,23,PPT0059A,0东-18,345,379,384,0,34,True,True,ALLOCATED,13.22
63,826,H1087,20,PPT0056A,0东-12,585,619,384,235,34,True,True,ALLOCATED,-455.0
79,803,H1088,11,PPT0001A,0西-1,516,551,377,174,35,True,True,ALLOCATED,-335.6
67,834,H1087,21,PPT0057A,0东-14,480,502,392,110,22,True,True,ALLOCATED,-208.8
66,824,H1087,42,PPT1055A,Bay10-N-10,337,359,392,0,22,True,True,ALLOCATED,17.17
39,621,H1088,43,PPT1056A,Bay10-N-12,610,620,404,216,10,True,True,ALLOCATED,-420.21
70,832,H1087,13,PPT0003A,0西-5,541,562,392,170,21,True,True,ALLOCATED,-328.85
71,833,H1087,63,PPT0862A,Bay8-N-24,338,359,392,0,21,True,True,ALLOCATED,17.83
68,822,H1087,4,BQM4810A,Bay48-S-10,608,629,392,237,21,True,True,ALLOCATED,-461.51
69,823,H1087,60,PPT0858A,Bay8-N-16,338,359,392,0,21,True,True,ALLOCATED,17.64
50,102,H1088,56,PPT0809A,Bay8-S-17,339,386,392,0,47,True,True,ALLOCATED,15.35
97,653,H1087,45,PPT1058A,Bay10-N-16,399,418,379,39,19,True,True,ALLOCATED,-65.52
98,653,H1087,36,PPT1012A,Bay10-S-23,567,586,379,207,19,True,True,ALLOCATED,-401.24
95,643,H1087,15,PPT0051A,0东-2,438,457,379,78,19,True,True,ALLOCATED,-143.17
96,643,H1087,64,PPT0863A,Bay8-N-26,480,499,379,120,19,True,True,ALLOCATED,-227.3
73,292,H1088,50,PPT0801A,Bay8-S-1,505,541,388,153,36,True,True,ALLOCATED,-292.32
74,292,H1088,65,PPT0864A,Bay8-N-28,344,380,388,0,36,True,True,ALLOCATED,15.28
59,122,H1087,20,PPT0056A,0东-12,619,650,391,259,31,True,True,ALLOCATED,-505.74
60,132,H1087,40,PPT1053A,Bay10-N-6,533,564,391,173,31,True,True,ALLOCATED,-333.11
77,282,H1088,34,PPT1010A,Bay10-S-19,868,903,387,516,35,True,True,ALLOCATED,-1018.02
78,282,H1088,18,PPT0054A,0东-8,819,854,387,467,35,True,True,ALLOCATED,-920.59
45,273,H1088,23,PPT0059A,0东-18,379,409,400,9,30,True,True,ALLOCATED,-4.4
42,263,H1088,50,PPT0801A,Bay8-S-1,541,571,401,170,30,True,True,ALLOCATED,-326.46
110,834,H1087,22,PPT0058A,0东-16,505,527,374,153,22,True,True,ALLOCATED,-294.67
111,834,H1087,30,PPT1006A,Bay10-S-11,628,650,374,276,22,True,True,ALLOCATED,-540.74
108,824,H1087,59,PPT0857A,Bay8-N-14,346,368,374,0,22,True,True,ALLOCATED,13.17
109,824,H1087,29,PPT1005A,Bay10-S-9,346,368,374,0,22,True,True,ALLOCATED,13.37
22,143,H1087,33,PPT1009A,Bay10-S-17,346,385,404,0,39,True,True,ALLOCATED,16.81
23,153,H1087,48,PPT1061A,Bay10-N-22,356,395,404,0,39,True,True,ALLOCATED,15.47
13,124,H1087,34,PPT1010A,Bay10-S-19,903,940,407,533,37,True,True,ALLOCATED,-1052.29
14,134,H1087,7,BQM4853A,Bay48-N-3,1205,1242,407,835,37,True,True,ALLOCATED,-1657.83
72,112,H1088,63,PPT0862A,Bay8-N-24,359,380,385,0,21,True,True,ALLOCATED,15.1
76,643,H1088,33,PPT1009A,Bay10-S-17,385,404,390,14,19,True,True,ALLOCATED,-14.7
75,642,H1088,54,PPT0807A,Bay8-S-13,347,366,390,0,19,True,True,ALLOCATED,17.77
62,653,H1087,36,PPT1012A,Bay10-S-23,586,605,393,212,19,True,True,ALLOCATED,-411.24
61,652,H1087,57,PPT0810A,Bay8-S-19,562,581,393,188,19,True,True,ALLOCATED,-363.03
51,632,H1088,59,PPT0857A,Bay8-N-14,368,387,399,0,19,True,True,ALLOCATED,15.03
112,833,H1087,10,BQM4202A,Bay42-S-2,350,367,372,0,17,True,True,ALLOCATED,12.92
113,833,H1087,39,PPT1052A,Bay10-N-4,350,367,372,0,17,True,True,ALLOCATED,12.56
100,823,H1088,56,PPT0809A,Bay8-S-17,386,407,379,28,21,True,True,ALLOCATED,-43.36
101,823,H1088,29,PPT1005A,Bay10-S-9,368,389,379,10,21,True,True,ALLOCATED,-7.1
4,154,H1087,25,PPT1001A,Bay10-S-1,442,489,420,69,47,True,True,ALLOCATED,-124.02
12,144,H1087,34,PPT1010A,Bay10-S-19,940,976,409,567,36,True,True,ALLOCATED,-1120.18
46,182,H1088,2,BQM4803A,Bay48-S-3,1221,1242,402,840,21,True,True,ALLOCATED,-1668.79
47,192,H1088,3,BQM4808A,Bay48-S-8,351,372,402,0,21,True,True,ALLOCATED,16.81
52,622,H1088,3,BQM4808A,Bay48-S-8,372,389,399,0,17,True,True,ALLOCATED,16.13
48,803,H1088,15,PPT0051A,0东-2,457,492,392,100,35,True,True,ALLOCATED,-187.79
6,271,H1087,61,PPT0859A,Bay8-N-18,472,509,418,91,37,True,True,ALLOCATED,-168.76
5,261,H1087,21,PPT0057A,0东-14,502,539,418,121,37,True,True,ALLOCATED,-228.17
25,834,H1087,20,PPT0056A,0东-12,650,672,407,265,22,True,True,ALLOCATED,-518.8
24,824,H1087,28,PPT1004A,Bay10-S-7,444,466,407,59,22,True,True,ALLOCATED,-105.83
29,832,H1087,19,PPT0055A,0东-10,392,413,407,6,21,True,True,ALLOCATED,-0.85
30,833,H1087,3,BQM4808A,Bay48-S-8,389,410,407,3,21,True,True,ALLOCATED,6.22
26,822,H1087,29,PPT1005A,Bay10-S-9,389,410,407,3,21,True,True,ALLOCATED,6.87
27,823,H1087,58,PPT0811A,Bay8-S-21,353,374,407,0,21,True,True,ALLOCATED,17.64
53,103,H1088,7,BQM4853A,Bay48-N-3,1242,1274,396,878,32,True,True,ALLOCATED,-1742.98
19,836,H1087,20,PPT0056A,0东-12,672,706,404,302,34,True,True,ALLOCATED,-592.0
18,826,H1087,4,BQM4810A,Bay48-S-10,629,663,404,259,34,True,True,ALLOCATED,-503.45
56,835,H1087,2,BQM4803A,Bay48-S-3,1242,1269,392,877,27,True,True,ALLOCATED,-1743.17
55,825,H1087,52,PPT0803A,Bay8-S-5,405,432,392,40,27,True,True,ALLOCATED,-66.31
43,623,H1088,22,PPT0058A,0东-16,527,546,403,143,19,True,True,ALLOCATED,-272.67
44,633,H1088,13,PPT0003A,0西-5,562,581,403,178,19,True,True,ALLOCATED,-343.01
10,183,H1087,10,BQM4202A,Bay42-S-2,367,394,412,0,27,True,True,ALLOCATED,15.75
11,193,H1087,40,PPT1053A,Bay10-N-6,564,591,412,179,27,True,True,ALLOCATED,-344.89
32,643,H1087,23,PPT0059A,0东-18,409,426,406,20,17,True,True,ALLOCATED,-26.86
31,642,H1087,48,PPT1061A,Bay10-N-22,395,412,406,6,17,True,True,ALLOCATED,1.27
21,653,H1087,46,PPT1059A,Bay10-N-18,406,423,409,14,17,True,True,ALLOCATED,-15.52
20,652,H1087,14,PPT0004A,0西-7,500,517,409,108,17,True,True,ALLOCATED,-202.89
2,272,H1087,46,PPT1059A,Bay10-N-18,423,462,427,35,39,True,True,ALLOCATED,-56.89
1,262,H1087,55,PPT0808A,Bay8-S-15,367,406,427,0,39,True,True,ALLOCATED,17.07
9,835,H1087,23,PPT0059A,0东-18,426,453,412,41,27,True,True,ALLOCATED,-70.34
8,825,H1087,46,PPT1059A,Bay10-N-18,462,489,412,77,27,True,True,ALLOCATED,-139.94
