seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
131,263,H1088,46,PPT1059A,Bay10-N-18,329,360,356,4,31,True,True,ALLOCATED,0.67
158,632,H1087,33,PPT1009A,Bay10-S-17,397,416,350,66,19,True,True,ALLOCATED,-217.02
117,124,H1088,58,PPT0811A,Bay8-S-21,495,534,362,172,39,True,True,ALLOCATED,-1478.6
118,134,H1088,2,BQM4803A,Bay48-S-3,1173,1212,362,850,39,True,True,ALLOCATED,-36125.37
129,143,H1087,56,PPT0809A,Bay8-S-17,378,415,357,58,37,True,True,ALLOCATED,-168.28
130,153,H1087,21,PPT0057A,0东-14,349,386,357,29,37,True,True,ALLOCATED,-41.09
168,112,H1088,59,PPT0857A,Bay8-N-14,302,323,340,0,21,True,True,ALLOCATED,2.93
159,622,H1087,64,PPT0863A,Bay8-N-26,368,385,350,35,17,True,True,ALLOCATED,-61.15
174,112,H1087,62,PPT0861A,Bay8-N-22,657,678,336,342,21,True,True,ALLOCATED,-5848.69
175,112,H1087,4,BQM4810A,Bay48-S-10,329,350,336,14,21,True,True,ALLOCATED,-10.39
107,271,H1087,12,PPT0002A,0西-3,303,340,369,0,37,True,True,ALLOCATED,5.94
106,261,H1088,58,PPT0811A,Bay8-S-21,534,571,369,202,37,True,True,ALLOCATED,-2039.01
143,182,H1087,49,PPT1062A,Bay10-N-24,396,417,355,62,21,True,True,ALLOCATED,-193.3
144,192,H1087,45,PPT1058A,Bay10-N-16,667,688,355,333,21,True,True,ALLOCATED,-5545.67
99,154,H1088,45,PPT1058A,Bay10-N-16,688,733,373,360,45,True,True,ALLOCATED,-6478.55
114,144,H1087,22,PPT0058A,0东-16,725,761,364,397,36,True,True,ALLOCATED,-7879.37
123,835,H1087,47,PPT1060A,Bay10-N-20,308,331,358,0,23,True,True,ALLOCATED,4.01
124,835,H1087,62,PPT0861A,Bay8-N-22,678,701,358,343,23,True,True,ALLOCATED,-5883.61
121,825,H1088,11,PPT0001A,0西-1,308,331,358,0,23,True,True,ALLOCATED,6.3
122,825,H1088,20,PPT0056A,0东-12,411,434,358,76,23,True,True,ALLOCATED,-287.51
160,103,H1087,8,BQM4503A,Bay45-S-3,1191,1221,348,873,30,True,True,ALLOCATED,-38105.8
35,801,H1088,8,BQM4503A,Bay45-S-3,1221,1286,396,890,65,True,True,ALLOCATED,-39603.87
127,832,H1087,29,PPT1005A,Bay10-S-9,576,596,364,232,20,True,True,ALLOCATED,-2692.81
128,832,H1087,20,PPT0056A,0东-12,434,454,364,90,20,True,True,ALLOCATED,-406.67
125,822,H1087,45,PPT1058A,Bay10-N-16,733,753,364,389,20,True,True,ALLOCATED,-7566.02
126,822,H1087,9,BQM4504A,Bay45-S-4,313,333,364,0,20,True,True,ALLOCATED,4.91
82,293,H1088,8,BQM4503A,Bay45-S-3,1286,1322,379,943,36,True,True,ALLOCATED,-44462.4
83,293,H1088,7,BQM4853A,Bay48-N-3,1516,1552,379,1173,36,True,True,ALLOCATED,-68796.77
137,623,H1088,51,PPT0802A,Bay8-S-3,645,664,356,308,19,True,True,ALLOCATED,-4743.4
138,633,H1088,51,PPT0802A,Bay8-S-3,664,683,356,327,19,True,True,ALLOCATED,-5346.67
84,283,H1088,31,PPT1007A,Bay10-S-13,549,585,379,206,36,True,True,ALLOCATED,-2121.4
85,283,H1087,60,PPT0858A,Bay8-N-16,316,352,379,0,36,True,True,ALLOCATED,4.77
90,803,H1087,36,PPT1012A,Bay10-S-23,392,427,370,57,35,True,True,ALLOCATED,-162.52
91,803,H1087,32,PPT1008A,Bay10-S-15,488,523,370,153,35,True,True,ALLOCATED,-1170.31
94,272,H1087,62,PPT0861A,Bay8-N-22,701,740,378,362,39,True,True,ALLOCATED,-6552.5
93,262,H1087,8,BQM4503A,Bay45-S-3,1322,1361,378,983,39,True,True,ALLOCATED,-48315.86
115,183,H1088,3,BQM4808A,Bay48-S-8,318,345,365,0,27,True,True,ALLOCATED,3.31
116,193,H1088,22,PPT0058A,0东-16,761,788,365,423,27,True,True,ALLOCATED,-8946.36
80,101,H1088,2,BQM4803A,Bay48-S-3,1212,1250,377,873,38,True,True,ALLOCATED,-38107.84
33,283,H1087,45,PPT1058A,Bay10-N-16,753,792,401,391,39,True,True,ALLOCATED,-7644.25
34,293,H1087,7,BQM4853A,Bay48-N-3,1552,1591,401,1190,39,True,True,ALLOCATED,-70805.74
102,642,H1088,49,PPT1062A,Bay10-N-24,417,437,375,62,20,True,True,ALLOCATED,-192.4
103,642,H1088,20,PPT0056A,0东-12,454,474,375,99,20,True,True,ALLOCATED,-490.4
104,652,H1088,51,PPT0802A,Bay8-S-3,683,703,375,328,20,True,True,ALLOCATED,-5379.71
105,652,H1088,38,PPT1051A,Bay10-N-2,326,346,375,0,20,True,True,ALLOCATED,4.8
7,801,H1087,7,BQM4853A,Bay48-N-3,1591,1658,414,1244,67,True,True,ALLOCATED,-77376.89
40,282,H1088,30,PPT1006A,Bay10-S-11,329,365,401,0,36,True,True,ALLOCATED,4.9
41,292,H1088,62,PPT0861A,Bay8-N-22,740,776,401,375,36,True,True,ALLOCATED,-7031.29
81,231,H1088,45,PPT1058A,Bay10-N-16,792,816,389,427,24,True,True,ALLOCATED,-9117.34
58,221,H1087,10,BQM4202A,Bay42-S-2,331,356,400,0,25,True,True,ALLOCATED,5.22
88,836,H1087,14,PPT0004A,0西-7,355,390,374,16,35,True,True,ALLOCATED,-14.52
89,836,H1087,23,PPT0059A,0东-18,538,573,374,199,35,True,True,ALLOCATED,-1981.56
86,826,H1087,4,BQM4810A,Bay48-S-10,350,385,374,11,35,True,True,ALLOCATED,-5.12
87,826,H1087,8,BQM4503A,Bay45-S-3,1361,1396,374,1022,35,True,True,ALLOCATED,-52224.92
36,801,H1088,7,BQM4853A,Bay48-N-3,1658,1697,396,1301,39,True,True,ALLOCATED,-84630.4
37,801,H1088,7,BQM4853A,Bay48-N-3,1697,1736,396,1340,39,True,True,ALLOCATED,-89780.48
54,133,H1087,7,BQM4853A,Bay48-N-3,1736,1770,391,1379,34,True,True,ALLOCATED,-95084.32
49,123,H1088,49,PPT1062A,Bay10-N-24,437,471,395,76,34,True,True,ALLOCATED,-290.56
38,631,H1088,17,PPT0053A,0东-6,334,345,404,0,11,True,True,ALLOCATED,2.79
57,111,H1087,2,BQM4803A,Bay48-S-3,1250,1279,388,891,29,True,True,ALLOCATED,-39696.3
64,836,H1087,20,PPT0056A,0东-12,474,508,384,124,34,True,True,ALLOCATED,-771.08
63,826,H1087,53,PPT0804A,Bay8-S-7,336,370,384,0,34,True,True,ALLOCATED,3.3
79,803,H1088,31,PPT1007A,Bay10-S-13,585,620,377,243,35,True,True,ALLOCATED,-2953.94
67,834,H1087,41,PPT1054A,Bay10-N-8,337,359,392,0,22,True,True,ALLOCATED,1.98
66,824,H1087,44,PPT1057A,Bay10-N-14,337,359,392,0,22,True,True,ALLOCATED,2.9
39,621,H1088,43,PPT1056A,Bay10-N-12,337,347,404,0,10,True,True,ALLOCATED,2.57
70,832,H1087,31,PPT1007A,Bay10-S-13,620,641,392,249,21,True,True,ALLOCATED,-3102.94
71,833,H1087,22,PPT0058A,0东-16,788,809,392,417,21,True,True,ALLOCATED,-8697.06
68,822,H1087,24,PPT0060A,0东-20,338,359,392,0,21,True,True,ALLOCATED,3.81
69,823,H1087,30,PPT1006A,Bay10-S-11,365,386,392,0,21,True,True,ALLOCATED,-0.13
50,102,H1088,28,PPT1004A,Bay10-S-7,342,389,392,0,47,True,True,ALLOCATED,0.94
97,653,H1087,37,PPT1013A,Bay10-S-25,353,372,379,0,19,True,True,ALLOCATED,-0.06
98,653,H1087,10,BQM4202A,Bay42-S-2,356,375,379,0,19,True,True,ALLOCATED,-0.35
95,643,H1087,25,PPT1001A,Bay10-S-1,421,440,379,61,19,True,True,ALLOCATED,-187.29
96,643,H1087,29,PPT1005A,Bay10-S-9,596,615,379,236,19,True,True,ALLOCATED,-2786.05
73,292,H1088,22,PPT0058A,0东-16,809,845,388,457,36,True,True,ALLOCATED,-10442.43
74,292,H1088,14,PPT0004A,0西-7,390,426,388,38,36,True,True,ALLOCATED,-72.6
59,122,H1087,49,PPT1062A,Bay10-N-24,471,502,391,111,31,True,True,ALLOCATED,-617.94
60,132,H1087,50,PPT0801A,Bay8-S-1,344,375,391,0,31,True,True,ALLOCATED,1.58
77,282,H1088,36,PPT1012A,Bay10-S-23,427,462,387,75,35,True,True,ALLOCATED,-281.52
78,282,H1088,43,PPT1056A,Bay10-N-12,347,382,387,0,35,True,True,ALLOCATED,0.34
45,273,H1088,33,PPT1009A,Bay10-S-17,416,446,400,46,30,True,True,ALLOCATED,-106.26
42,263,H1088,36,PPT1012A,Bay10-S-23,462,492,401,91,30,True,True,ALLOCATED,-413.96
110,834,H1087,39,PPT1052A,Bay10-N-4,346,368,374,0,22,True,True,ALLOCATED,-1.76
111,834,H1087,39,PPT1052A,Bay10-N-4,368,390,374,16,22,True,True,ALLOCATED,-15.76
108,824,H1087,17,PPT0053A,0东-6,346,368,374,0,22,True,True,ALLOCATED,-0.94
109,824,H1087,10,BQM4202A,Bay42-S-2,375,397,374,23,22,True,True,ALLOCATED,-27.97
22,143,H1087,11,PPT0001A,0西-1,346,385,404,0,39,True,True,ALLOCATED,2.19
23,153,H1087,39,PPT1052A,Bay10-N-4,390,429,404,25,39,True,True,ALLOCATED,-31.77
13,124,H1087,36,PPT1012A,Bay10-S-23,492,529,407,122,37,True,True,ALLOCATED,-744.68
14,134,H1087,8,BQM4503A,Bay45-S-3,1396,1433,407,1026,37,True,True,ALLOCATED,-52635.73
72,112,H1088,22,PPT0058A,0东-16,845,866,385,481,21,True,True,ALLOCATED,-11569.98
76,643,H1088,17,PPT0053A,0东-6,368,387,390,0,19,True,True,ALLOCATED,-0.88
75,642,H1088,22,PPT0058A,0东-16,866,885,390,495,19,True,True,ALLOCATED,-12252.12
62,653,H1087,62,PPT0861A,Bay8-N-22,776,795,393,402,19,True,True,ALLOCATED,-8082.3
61,652,H1087,53,PPT0804A,Bay8-S-7,370,389,393,0,19,True,True,ALLOCATED,-0.58
51,632,H1088,49,PPT1062A,Bay10-N-24,502,521,399,122,19,True,True,ALLOCATED,-745.66
112,833,H1087,22,PPT0058A,0东-16,885,902,372,530,17,True,True,ALLOCATED,-14047.73
113,833,H1087,21,PPT0057A,0东-14,386,403,372,31,17,True,True,ALLOCATED,-50.94
100,823,H1088,23,PPT0059A,0东-18,573,594,379,215,21,True,True,ALLOCATED,-2312.56
101,823,H1088,51,PPT0802A,Bay8-S-3,703,724,379,345,21,True,True,ALLOCATED,-5953.0
4,154,H1087,22,PPT0058A,0东-16,902,949,420,529,47,True,True,ALLOCATED,-13992.29
12,144,H1087,25,PPT1001A,Bay10-S-1,440,476,409,67,36,True,True,ALLOCATED,-225.46
46,182,H1088,7,BQM4853A,Bay48-N-3,1770,1791,402,1389,21,True,True,ALLOCATED,-96469.37
47,192,H1088,23,PPT0059A,0东-18,594,615,402,213,21,True,True,ALLOCATED,-2271.64
52,622,H1088,61,PPT0859A,Bay8-N-18,436,453,399,54,17,True,True,ALLOCATED,-147.71
48,803,H1088,52,PPT0803A,Bay8-S-5,352,387,392,0,35,True,True,ALLOCATED,-1.41
6,271,H1087,20,PPT0056A,0东-12,508,545,418,127,37,True,True,ALLOCATED,-807.59
5,261,H1087,54,PPT0807A,Bay8-S-13,532,569,418,151,37,True,True,ALLOCATED,-1140.94
25,834,H1087,35,PPT1011A,Bay10-S-21,373,395,407,0,22,True,True,ALLOCATED,-0.74
24,824,H1087,29,PPT1005A,Bay10-S-9,615,637,407,230,22,True,True,ALLOCATED,-2647.38
29,832,H1087,58,PPT0811A,Bay8-S-21,571,592,407,185,21,True,True,ALLOCATED,-1714.71
30,833,H1087,18,PPT0054A,0东-8,529,550,407,143,21,True,True,ALLOCATED,-1025.53
26,822,H1087,22,PPT0058A,0东-16,949,970,407,563,21,True,True,ALLOCATED,-15850.0
27,823,H1087,22,PPT0058A,0东-16,970,991,407,584,21,True,True,ALLOCATED,-17054.35
53,103,H1088,7,BQM4853A,Bay48-N-3,1791,1823,396,1427,32,True,True,ALLOCATED,-101818.16
19,836,H1087,54,PPT0807A,Bay8-S-13,569,603,404,199,34,True,True,ALLOCATED,-1982.88
18,826,H1087,16,PPT0052A,0东-4,356,390,404,0,34,True,True,ALLOCATED,3.08
56,835,H1087,55,PPT0808A,Bay8-S-15,509,536,392,144,27,True,True,ALLOCATED,-1040.1
55,825,H1087,62,PPT0861A,Bay8-N-22,795,822,392,430,27,True,True,ALLOCATED,-9246.06
43,623,H1088,41,PPT1054A,Bay10-N-8,362,381,403,0,19,True,True,ALLOCATED,2.8
44,633,H1088,40,PPT1053A,Bay10-N-6,362,381,403,0,19,True,True,ALLOCATED,2.84
10,183,H1087,22,PPT0058A,0东-16,991,1018,412,606,27,True,True,ALLOCATED,-18364.69
11,193,H1087,10,BQM4202A,Bay42-S-2,397,424,412,12,27,True,True,ALLOCATED,-8.09
32,643,H1087,18,PPT0054A,0东-8,550,567,406,161,17,True,True,ALLOCATED,-1297.96
31,642,H1087,11,PPT0001A,0西-1,385,402,406,0,17,True,True,ALLOCATED,-0.82
21,653,H1087,36,PPT1012A,Bay10-S-23,529,546,409,137,17,True,True,ALLOCATED,-940.43
20,652,H1087,56,PPT0809A,Bay8-S-17,415,432,409,23,17,True,True,ALLOCATED,-28.22
2,272,H1087,21,PPT0057A,0东-14,403,442,427,15,39,True,True,ALLOCATED,-13.02
1,262,H1087,32,PPT1008A,Bay10-S-15,523,562,427,135,39,True,True,ALLOCATED,-912.49
9,835,H1087,31,PPT1007A,Bay10-S-13,641,668,412,256,27,True,True,ALLOCATED,-3279.82
8,825,H1087,50,PPT0801A,Bay8-S-1,378,405,412,0,27,True,True,ALLOCATED,0.34
