seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
844,102,H1087,9,BQM4504A,Bay45-S-4,138,159,102,57,21,True,True,ALLOCATED,-99.66
820,133,H1088,61,PPT0859A,Bay8-N-18,86,115,107,8,29,True,True,ALLOCATED,-1.66
777,261,H1088,17,PPT0053A,0东-6,66,100,124,0,34,True,True,ALLOCATED,19.39
821,123,H1088,19,PPT0055A,0东-10,99,128,107,21,29,True,True,ALLOCATED,-27.5
840,103,H1088,7,BQM4853A,Bay48-N-3,211,241,103,138,30,True,True,ALLOCATED,-264.5
776,271,H1088,27,PPT1003A,Bay10-S-5,67,101,125,0,34,True,True,ALLOCATED,18.37
766,268,H1087,23,PPT0059A,0东-18,90,119,130,0,29,True,True,ALLOCATED,15.06
841,184,H1088,2,BQM4803A,Bay48-S-3,139,169,103,66,30,True,True,ALLOCATED,-121.24
836,194,H1088,61,PPT0859A,Bay8-N-18,115,145,104,41,30,True,True,ALLOCATED,-70.3
875,161,H1087,13,PPT0003A,0西-5,68,86,96,0,18,True,True,ALLOCATED,13.54
876,171,H1087,25,PPT1001A,Bay10-S-1,100,118,96,22,18,True,True,ALLOCATED,-32.04
779,272,H1087,25,PPT1001A,Bay10-S-1,118,149,128,21,31,True,True,ALLOCATED,-28.89
778,262,H1088,47,PPT1060A,Bay10-N-20,92,123,128,0,31,True,True,ALLOCATED,14.15
767,278,H1087,15,PPT0051A,0东-2,68,96,130,0,28,True,True,ALLOCATED,17.57
762,801,H1088,2,BQM4803A,Bay48-S-3,169,203,129,74,34,True,True,ALLOCATED,-134.39
783,183,H1087,23,PPT0059A,0东-18,119,139,123,16,20,True,True,ALLOCATED,-20.58
784,193,H1087,56,PPT0809A,Bay8-S-17,101,121,123,0,20,True,True,ALLOCATED,12.74
832,182,H1087,7,BQM4853A,Bay48-N-3,241,258,113,145,17,True,True,ALLOCATED,-278.89
833,192,H1087,64,PPT0863A,Bay8-N-26,89,106,113,0,17,True,True,ALLOCATED,12.55
816,642,H1087,3,BQM4808A,Bay48-S-8,90,106,117,0,16,True,True,ALLOCATED,16.87
817,652,H1087,12,PPT0002A,0西-3,113,129,117,12,16,True,True,ALLOCATED,-10.89
769,124,H1087,56,PPT0809A,Bay8-S-17,121,146,128,18,25,True,True,ALLOCATED,-21.68
770,134,H1087,18,PPT0054A,0东-8,106,131,128,3,25,True,True,ALLOCATED,8.53
845,182,H1087,20,PPT0056A,0东-12,104,122,109,13,18,True,True,ALLOCATED,-12.78
846,192,H1087,18,PPT0054A,0东-8,131,149,109,40,18,True,True,ALLOCATED,-68.23
791,832,H1088,43,PPT1056A,Bay10-N-12,76,112,118,0,36,True,True,ALLOCATED,12.41
790,822,H1088,60,PPT0858A,Bay8-N-16,111,147,118,29,36,True,True,ALLOCATED,-45.34
774,271,H1088,15,PPT0051A,0东-2,96,128,127,1,32,True,True,ALLOCATED,11.39
773,261,H1088,53,PPT0804A,Bay8-S-7,75,107,127,0,32,True,True,ALLOCATED,17.65
798,125,H1087,30,PPT1006A,Bay10-S-11,76,110,113,0,34,True,True,ALLOCATED,12.87
780,135,H1087,25,PPT1001A,Bay10-S-1,149,192,123,69,43,True,True,ALLOCATED,-124.97
800,836,H1087,12,PPT0002A,0西-3,129,158,112,46,29,True,True,ALLOCATED,-80.0
799,826,H1087,7,BQM4853A,Bay48-N-3,258,287,112,175,29,True,True,ALLOCATED,-337.15
834,123,H1087,3,BQM4808A,Bay48-S-8,106,128,107,21,22,True,True,ALLOCATED,-28.49
835,133,H1088,7,BQM4853A,Bay48-N-3,287,309,107,202,22,True,True,ALLOCATED,-392.06
813,824,H1087,33,PPT1009A,Bay10-S-17,77,104,113,0,27,True,True,ALLOCATED,15.36
818,834,H1087,43,PPT1056A,Bay10-N-12,112,137,112,25,25,True,True,ALLOCATED,-38.71
763,629,H1087,9,BQM4504A,Bay45-S-4,159,191,132,59,32,True,True,ALLOCATED,-104.49
764,639,H1087,11,PPT0001A,0西-1,78,110,132,0,32,True,True,ALLOCATED,17.91
851,144,H1088,7,BQM4853A,Bay48-N-3,309,324,102,222,15,True,True,ALLOCATED,-431.36
806,282,H1088,38,PPT1051A,Bay10-N-2,97,127,117,10,30,True,True,ALLOCATED,-6.42
801,292,H1087,60,PPT0858A,Bay8-N-16,147,177,118,59,30,True,True,ALLOCATED,-104.32
785,122,H1087,23,PPT0059A,0东-18,139,167,127,40,28,True,True,ALLOCATED,-68.05
786,132,H1087,34,PPT1010A,Bay10-S-19,87,115,127,0,28,True,True,ALLOCATED,14.15
697,683,H1088,24,PPT0060A,0东-20,81,105,161,0,24,True,True,ALLOCATED,19.15
698,693,H1088,20,PPT0056A,0东-12,122,146,161,0,24,True,True,ALLOCATED,16.73
826,823,H1088,38,PPT1051A,Bay10-N-2,127,154,111,43,27,True,True,ALLOCATED,-72.8
827,833,H1087,54,PPT0807A,Bay8-S-13,82,106,111,0,24,True,True,ALLOCATED,12.21
814,112,H1087,14,PPT0004A,0西-7,82,100,112,0,18,True,True,ALLOCATED,14.55
855,834,H1088,3,BQM4808A,Bay48-S-8,128,147,108,39,19,True,True,ALLOCATED,-66.21
854,824,H1088,43,PPT1056A,Bay10-N-12,137,156,108,48,19,True,True,ALLOCATED,-83.83
755,269,H1088,23,PPT0059A,0东-18,167,196,139,57,29,True,True,ALLOCATED,-101.38
756,279,H1088,54,PPT0807A,Bay8-S-13,106,135,139,0,29,True,True,ALLOCATED,13.06
736,101,H1087,9,BQM4504A,Bay45-S-4,191,219,148,71,28,True,True,ALLOCATED,-130.81
685,110,H1087,19,PPT0055A,0东-10,128,169,150,19,41,True,True,ALLOCATED,-27.22
808,653,H1088,21,PPT0057A,0东-14,100,116,119,0,16,True,True,ALLOCATED,12.96
807,643,H1088,31,PPT1007A,Bay10-S-13,85,101,119,0,16,True,True,ALLOCATED,16.9
775,102,H1088,42,PPT1055A,Bay10-N-10,86,121,122,0,35,True,True,ALLOCATED,12.77
860,833,H1087,58,PPT0811A,Bay8-S-21,87,103,108,0,16,True,True,ALLOCATED,12.41
837,823,H1088,15,PPT0051A,0东-2,128,146,113,33,18,True,True,ALLOCATED,-53.24
725,123,H1088,25,PPT1001A,Bay10-S-1,192,234,152,82,42,True,True,ALLOCATED,-150.27
726,133,H1088,2,BQM4803A,Bay48-S-3,203,245,152,93,42,True,True,ALLOCATED,-173.04
656,124,H1087,56,PPT0809A,Bay8-S-17,146,172,174,0,26,True,True,ALLOCATED,14.72
