col_1,col_2,20,20.1,col_5,col_6,757,284,20.2,18.4,72,368,43162,43234,43353,-119,0,7
,,20,20,,,758,294,20.0,18.4,71,368.0,43162,43233,43351,-118,0,7
,,20,22,,,823,836,6.45,21.691,53,139.90695,43177,43230,43308,-78,0,1
,,22,21,,,822,826,20.852,21.691,53,452.300732,43177,43230,43308,-78,0,1
,,18,18,,,810,835,18.0,17.3,40,311.4,43185,43225,43308,-83,0,9
,,18,20,,,809,825,18.455,17.3,40,319.2715,43185,43225,43308,-83,0,9
,,18,20,,,803,694,16.7,18.4,39,307.28,43190,43229,43307,-78,0,14
,,18,20,,,802,684,17.5,18.4,39,322.0,43190,43229,43307,-78,0,14
,,33,21,,,819,101,30.66,9.4,61,288.204,43184,43245,43323,-78,0,7
,,18,20,,,881,102,16.588,12.377,39,205.309676,43184,43223,43268,-45,0,1
,,18,20,,,856,110,13.0,5.487,42,71.331,43184,43226,43284,-58,0,0
,,18,21,,,847,272,15.89,20.773,35,330.08297,43186,43221,43295,-74,0,2
,,18,20,,,793,182,7.9,19.9,42,157.21,43196,43238,43313,-75,0,10
,,36,21,,,794,192,23.8,19.9,42,473.62,43196,43238,43313,-75,0,10
,,18,20,,,828,683,16.6,18.9,25,313.74,43203,43228,43288,-60,0,17
,,18,21,,,829,693,16.6,18.9,25,313.74,43203,43228,43288,-60,0,17
,,36,21,,,792,154,24.839,16.385,40,406.987015,43239,43279,43310,-31,-29,24
,,20,20,,,880,101,13.007,16.37,36,212.92459,43191,43227,43265,-38,0,1
,,18,21,,,867,163,16.387,11.151,29,182.731437,43198,43227,43284,-57,0,7
,,20,20,,,870,173,16.387,11.151,29,182.731437,43198,43227,43283,-56,0,7
,,20,20,,,804,134,19.318,18.5,45,357.383,43203,43248,43311,-63,0,12
,,20,20,,,805,124,16.142,18.85,45,304.2767,43204,43249,43311,-62,0,13
,,20,20,,,869,161,14.057,15.486,32,217.686702,43193,43225,43286,-61,0,1
,,33,21,,,874,103,24.0,11.0,39,264.0,43246,43285,43281,4,-53,1
,,20,20,,,830,143,14.606,16.186,45,236.412716,43201,43246,43307,-61,0,8
,,20,20,,,831,153,19.167,16.07,45,308.01369,43201,43246,43307,-61,0,8
,,20,20,,,861,122,15.531,12.2,24,189.4782,43204,43228,43283,-55,0,7
,,20,20,,,848,132,18.94,12.2,27,231.068,43204,43231,43289,-58,0,7
,,36,21,,,862,103,29.101,15.68,51,456.30368,43205,43256,43310,-54,0,7
,,36,21,,,787,111,22.2,13.8,40,306.36,43280,43320,43310,10,-73,7
,,20,21,,,857,112,21.0,5.15,26,108.15,43201,43227,43266,-39,0,0
,,20,20,,,864,144,15.117,16.07,24,242.93019,43203,43227,43279,-52,0,2
,,20,21,,,865,154,19.39,16.07,24,311.5973,43203,43227,43279,-52,0,2
,,20,21,,,797,801,20.814,15.31,50,318.66234,43206,43256,43318,-62,0,5
,,20,21,,,866,632,13.38,17.28,15,231.2064,43206,43221,43275,-54,0,4
,,20,21,,,863,622,13.38,17.28,15,231.2064,43207,43222,43276,-54,0,5
,,20,21,,,879,101,11.523,8.65,29,99.67395,43204,43233,43270,-37,0,1
,,36,21,,,871,102,26.372,14.65,37,386.3498,43257,43294,43286,8,-52,1
,,33,21,,,843,834,26.0,13.72,25,356.72,43286,43311,43285,26,-76,5
,,20,21,,,842,824,14.342,13.72,25,196.77224,43210,43235,43285,-50,0,5
,,20,21,,,760,144,17.566,15.678,49,275.399748,43212,43261,43336,-75,0,7
,,20,22,,,759,154,19.932,15.976,51,318.433632,43212,43263,43339,-76,0,7
,,20,22,,,859,835,5.59,17.008,28,95.07472,43211,43239,43284,-45,0,4
,,20,22,,,858,825,17.18,16.97,28,291.5446,43211,43239,43284,-45,0,4
,,20,22,,,878,832,15.0,10.3,23,154.5,43211,43234,43272,-38,0,3
,,20,22,,,877,822,12.6,10.3,23,129.78,43211,43234,43272,-38,0,3
,,20,22,,,849,143,13.809,15.686,22,216.607974,43213,43235,43282,-47,0,5
,,20,22,,,850,153,18.919,15.5,22,293.2445,43213,43235,43282,-47,0,5
,,20,22,,,765,124,18.618,14.354,47,267.242772,43214,43261,43333,-72,0,6
,,33,21,,,761,134,22.828,14.354,48,327.673112,43312,43360,43335,25,-98,6
,,20,22,,,795,183,8.82,15.798,22,139.33836,43213,43235,43295,-60,0,4
,,20,22,,,796,193,15.59,15.978,22,249.09702,43213,43235,43295,-60,0,4
,,20,20,,,853,835,7.416,16.884,22,125.211744,43215,43237,43280,-43,0,6
,,20,22,,,852,825,19.167,16.931,22,324.516477,43215,43237,43280,-43,0,6
,,20,22,,,873,832,6.767,14.288,18,96.686896,43215,43233,43274,-41,0,5
,,18,21,,,872,822,16.086,14.292,18,229.901112,43222,43240,43274,-34,-7,5
,,20,21,,,815,283,13.7,18.32,31,250.984,43222,43253,43299,-46,-5,7
,,36,21,,,811,293,22.5,18.32,31,412.2,43321,43352,43300,52,-104,7
,,20,21,,,771,628,15.6,20.0,23,312.0,43223,43246,43306,-60,-2,7
,,20,20,,,772,638,15.6,20.0,23,312.0,43221,43244,43306,-62,0,7
,,18,20,,,824,631,10.53,15.97,15,168.1641,43224,43239,43284,-45,-9,0
,,18,21,,,812,803,15.5,21.0,30,325.5,43228,43258,43293,-35,-12,1
,,18,18,,,825,621,8.95,15.97,15,142.9315,43226,43241,43284,-43,-9,0
,,18,20,,,789,273,14.5,18.79,25,272.455,43226,43251,43301,-50,-8,1
,,20,20,,,788,263,16.6,18.79,25,311.914,43226,43251,43301,-50,-8,1
,,18,20,,,838,623,13.38,18.79,15,251.4102,43227,43242,43281,-39,-8,1
,,20,20,,,839,633,13.38,18.79,15,251.4102,43228,43243,43281,-38,-9,1
,,20,20,,,844,102,19.76,18.47,21,364.9672,43219,43240,43278,-38,0,0
,,20,21,,,777,261,20.5,18.8,34,385.4,43228,43262,43313,-51,-8,0
,,20,22,,,820,133,21.1,18.1,29,381.91,43231,43260,43291,-31,-10,1
,,20,21,,,821,123,20.9,18.1,29,378.29,43228,43257,43291,-34,-6,1
,,20,20,,,766,268,10.8,20.0,29,216.0,43228,43257,43314,-57,-6,0
,,20,20,,,776,271,15.2,18.8,34,285.76,43228,43262,43314,-52,-6,0
,,36,21,,,840,103,23.857,9.5,30,226.6415,43353,43383,43288,95,-129,2
,,18,20,,,875,161,13.792,9.4,18,129.6448,43229,43247,43269,-22,-6,0
,,18,21,,,876,171,16.655,9.4,18,156.557,43229,43247,43269,-22,-6,0
,,20,20,,,767,278,10.8,20.0,28,216.0,43229,43257,43313,-56,-6,0
,,18,20,,,779,272,14.4,17.28,31,248.832,43230,43261,43314,-53,-7,0
,,18,20,,,778,262,14.6,17.28,31,252.288,43230,43261,43314,-53,-7,0
,,22,21,,,836,194,18.0,8.3,30,149.4,43231,43261,43289,-28,-7,1
,,20,20,,,841,184,13.9,8.3,30,115.37,43232,43262,43288,-26,-7,2
,,20,20,,,783,183,7.507,14.276,20,107.169932,43234,43254,43298,-44,-2,6
,,20,21,,,784,193,14.445,14.246,20,205.78347,43234,43254,43298,-44,-2,6
,,33,21,,,762,801,28.614,19.075,34,545.81205,43361,43395,43318,77,-126,9
,,36,21,,,832,182,23.0,7.3,17,167.9,43384,43401,43285,116,-153,4
,,20,22,,,833,192,13.889,7.3,17,101.3897,43234,43251,43285,-34,-3,4
,,20,20,,,816,642,13.412,19.5,16,261.534,43235,43251,43288,-37,-3,5
,,20,20,,,817,652,13.412,19.5,16,261.534,43232,43248,43288,-40,0,5
,,20,22,,,769,124,21.0,18.1,25,380.1,43237,43262,43308,-46,0,9
,,20,22,,,770,134,21.0,18.1,25,380.1,43237,43262,43308,-46,0,9
,,20,21,,,845,182,19.0,14.248,18,270.712,43236,43254,43282,-28,-6,1
,,20,22,,,846,192,10.441,14.248,18,148.763368,43236,43254,43282,-28,-5,2
,,20,22,,,791,832,6.662,14.583,36,97.151946,43236,43272,43309,-37,-6,0
,,20,20,,,790,822,16.055,14.575,36,234.001625,43230,43266,43309,-43,0,0
,,20,22,,,774,271,17.8,16.0,32,284.8,43236,43268,43314,-46,0,6
,,20,22,,,773,261,20.1,16.0,32,321.6,43236,43268,43314,-46,0,6
,,20,22,,,798,125,9.8,18.5,34,181.3,43238,43272,43302,-30,-6,1
,,18,20,,,834,123,16.106,12.2,22,196.4932,43239,43261,43284,-23,-7,1
,,18,20,,,780,135,13.1,18.5,43,242.35,43240,43283,43321,-38,-8,1
,,36,21,,,835,133,24.07,12.2,22,293.654,43295,43317,43284,33,-63,1
,,20,22,,,800,836,8.0,21.0,29,168.0,43240,43269,43296,-27,-6,3
,,22,21,,,799,826,20.5,21.0,29,430.5,43262,43291,43296,-5,-28,3
,,20,22,,,818,834,7.062,14.636,25,103.359432,43240,43265,43292,-27,-8,0
,,18,21,,,813,824,17.596,14.575,27,256.4617,43241,43268,43295,-27,-8,1
,,20,20,,,763,629,15.6,18.9,32,294.84,43243,43275,43319,-44,0,11
