col_1,col_2,18,18.1,col_5,col_6,544,631,10.53,15.97,8,168.1641,43333,43341,43375,-34,0,33
,,18,20,,,540,621,8.95,15.97,10,142.9315,43334,43344,43378,-34,0,33
,,18,20,,,142,621,8.95,15.97,10,142.9315,43476,43486,43520,-34,0,33
,,18,20,,,39,621,8.95,15.97,10,142.9315,43525,43535,43569,-34,0,33
,,18,20,,,257,221,18.0,15.97,11,287.46,43414,43425,43488,-63,0,1
,,18,20,,,258,221,19.0,15.97,11,303.43,43414,43425,43488,-63,0,1
,,18,20,,,141,631,10.53,15.97,11,168.1641,43473,43484,43521,-37,0,33
,,18,20,,,38,631,10.53,15.97,11,168.1641,43522,43533,43570,-37,0,33
,,18,21,,,695,221,15.0,15.97,12,239.55,43264,43276,43340,-64,0,1
,,18,21,,,696,221,16.0,15.97,12,255.52,43264,43276,43340,-64,0,1
,,18,21,,,354,221,20.0,15.97,12,319.4,43388,43400,43464,-64,0,1
,,20,21,,,355,221,21.0,15.97,12,335.37,43388,43400,43464,-64,0,1
,,20,20,,,215,622,13.38,17.28,12,231.2064,43427,43439,43495,-56,0,5
,,20,20,,,216,622,13.38,17.28,12,231.2064,43427,43439,43495,-56,0,5
,,20,20,,,641,622,13.38,17.28,13,231.2064,43284,43297,43354,-57,0,5
,,20,20,,,642,622,13.38,17.28,13,231.2064,43284,43297,43354,-57,0,5
,,20,20,,,607,631,10.53,15.97,13,168.1641,43292,43305,43357,-52,0,0
,,20,20,,,608,631,10.53,15.97,13,168.1641,43292,43305,43357,-52,0,0
,,20,20,,,326,622,13.38,17.28,13,231.2064,43401,43414,43471,-57,0,5
,,20,20,,,327,622,13.38,17.28,13,231.2064,43401,43414,43471,-57,0,5
,,20,20,,,305,631,10.53,15.97,13,168.1641,43409,43422,43474,-52,0,0
,,20,20,,,306,631,10.53,15.97,13,168.1641,43409,43422,43474,-52,0,0
,,20,20,,,201,631,10.53,15.97,13,168.1641,43435,43448,43500,-52,0,0
,,20,20,,,202,631,10.53,15.97,13,168.1641,43435,43448,43500,-52,0,0
,,20,21,,,688,231,14.308,15.97,14,228.49876,43268,43282,43342,-60,0,4
,,20,21,,,689,231,14.308,15.97,14,228.49876,43268,43282,43342,-60,0,4
,,20,21,,,616,632,13.38,17.28,14,231.2064,43283,43297,43357,-60,0,4
,,20,21,,,617,632,13.38,17.28,14,231.2064,43283,43297,43357,-60,0,4
,,20,21,,,620,621,8.95,15.97,14,142.9315,43292,43306,43357,-51,0,0
,,20,21,,,621,621,8.95,15.97,14,142.9315,43292,43306,43357,-51,0,0
,,20,21,,,627,231,15.25,8.2,14,125.05,43317,43331,43359,-28,0,6
,,20,22,,,626,221,18.25,8.2,14,149.65,43317,43331,43359,-28,0,6
,,20,22,,,578,132,11.0,9.55,14,105.05,43332,43346,43374,-28,0,6
,,20,22,,,577,122,18.0,9.55,14,171.9,43332,43346,43374,-28,0,6
,,20,22,,,405,132,10.0,9.55,14,95.5,43389,43403,43431,-28,0,6
,,20,22,,,404,122,17.0,9.55,14,162.35,43389,43403,43431,-28,0,6
,,20,20,,,349,231,14.308,15.97,14,228.49876,43392,43406,43466,-60,0,4
,,20,22,,,350,231,14.308,15.97,14,228.49876,43392,43406,43466,-60,0,4
,,20,22,,,307,632,13.38,17.28,14,231.2064,43400,43414,43474,-60,0,4
,,20,22,,,308,632,13.38,17.28,14,231.2064,43400,43414,43474,-60,0,4
,,20,22,,,311,621,8.95,15.97,14,142.9315,43409,43423,43474,-51,0,0
,,20,22,,,312,621,8.95,15.97,14,142.9315,43409,43423,43474,-51,0,0
,,20,22,,,243,231,14.308,15.97,14,228.49876,43417,43431,43491,-60,0,4
,,20,22,,,244,231,14.308,15.97,14,228.49876,43417,43431,43491,-60,0,4
,,20,20,,,205,632,13.38,17.28,14,231.2064,43425,43439,43499,-60,0,4
