,,18,21,,,496,822,16.055,14.575,35,234.001625,43367,43402,43409,-7,-63,7
,,22,21,,,446,193,20.1,20.9,35,420.09,43426,43461,43416,45,-94,6
,,22,21,,,360,193,20.1,20.9,35,420.09,43462,43497,43469,28,-77,6
,,20,21,,,333,684,14.7,20.0,35,294.0,43399,43434,43484,-50,0,12
,,20,21,,,336,694,14.7,20.0,35,294.0,43399,43434,43483,-49,0,12
,,20,21,,,90,803,15.5,14.0,35,217.0,43473,43508,43560,-52,0,1
,,20,20,,,91,803,15.5,15.0,35,232.5,43473,43508,43560,-52,0,1
,,20,22,,,88,836,8.0,21.0,35,168.0,43490,43525,43564,-39,0,3
,,20,22,,,89,836,8.0,21.0,35,168.0,43490,43525,43564,-39,0,3
,,22,21,,,86,826,20.5,21.0,35,430.5,43498,43533,43564,-31,-8,3
,,22,21,,,87,826,20.5,21.0,35,430.5,43534,43569,43564,5,-44,3
,,20,20,,,79,803,15.5,13.0,35,201.5,43493,43528,43567,-39,0,1
,,20,21,,,77,282,14.7,19.5,35,286.65,43507,43542,43577,-35,0,7
,,20,22,,,78,282,14.7,19.5,35,286.65,43507,43542,43577,-35,0,7
,,18,20,,,48,803,15.5,12.0,35,186.0,43508,43543,43582,-39,0,1
,,20,21,,,777,261,20.5,18.8,34,385.4,43398,43432,43313,119,-178,0
,,18,20,,,776,271,15.2,18.8,34,285.76,43397,43431,43314,117,-175,0
,,33,21,,,762,801,28.614,19.075,34,545.81205,44186,44220,43318,902,-951,9
,,20,20,,,798,125,9.8,18.5,34,181.3,43398,43432,43302,130,-166,1
,,36,21,,,711,103,23.857,9.5,34,226.6415,44186,44220,43343,877,-931,2
,,33,21,,,720,103,23.857,9.5,34,226.6415,44221,44255,43341,914,-960,5
,,20,20,,,639,271,15.2,18.8,34,285.76,43399,43433,43369,64,-116,7
,,20,20,,,640,271,15.2,18.8,34,285.76,43401,43435,43369,66,-118,7
,,20,22,,,637,261,20.5,18.8,34,385.4,43430,43464,43369,95,-147,7
,,20,22,,,638,261,20.5,18.8,34,385.4,43402,43436,43369,67,-119,7
,,18,21,,,535,834,7.062,14.636,34,103.359432,43403,43437,43398,39,-108,7
,,20,21,,,534,824,17.596,14.575,34,256.4617,43405,43439,43398,41,-110,7
,,20,22,,,523,633,12.7,19.8,34,251.46,43408,43442,43399,43,-91,6
,,18,20,,,522,623,13.6,19.8,34,269.28,43432,43466,43399,67,-115,6
,,20,20,,,437,292,16.6,19.5,34,323.7,43433,43467,43425,42,-78,6
,,36,21,,,403,824,24.1,17.41,34,419.581,43631,43665,43439,226,-269,6
,,18,18,,,246,683,17.8,14.8,34,263.44,43435,43469,43498,-29,0,26
,,20,21,,,247,693,17.8,14.8,34,263.44,43435,43469,43498,-29,0,26
,,36,21,,,198,801,28.614,19.075,34,545.81205,44221,44255,43515,740,-789,9
,,33,21,,,199,801,28.614,19.075,34,545.81205,44256,44290,43515,775,-824,9
,,20,20,,,139,283,13.7,18.32,34,250.984,43442,43476,43540,-64,0,6
,,36,21,,,140,293,22.5,18.32,34,412.2,44256,44290,43540,750,-814,6
,,20,21,,,150,272,14.4,17.28,34,248.832,43442,43476,43539,-63,0,0
,,20,22,,,151,272,14.4,17.28,34,248.832,43442,43476,43539,-63,0,0
,,20,21,,,148,262,14.6,17.28,34,252.288,43442,43476,43539,-63,0,0
,,20,20,,,149,262,14.6,17.28,34,252.288,43442,43476,43539,-63,0,0
,,20,22,,,49,123,16.106,12.2,34,196.4932,43493,43527,43584,-57,0,4
,,36,21,,,54,133,24.07,12.2,34,293.654,43666,43700,43580,120,-173,4
,,20,22,,,64,836,8.0,21.0,34,168.0,43499,43533,43573,-40,0,8
,,20,21,,,63,826,20.0,21.0,34,420.0,43499,43533,43573,-40,0,8
,,20,21,,,19,836,8.0,21.0,34,168.0,43519,43553,43593,-40,0,8
,,20,22,,,18,826,20.0,21.0,34,420.0,43519,43553,43593,-40,0,8
,,18,21,,,679,272,15.89,20.773,33,330.08297,43438,43471,43356,115,-180,9
,,20,21,,,680,262,11.65,20.773,33,242.00545,43440,43473,43356,117,-181,10
,,20,22,,,719,801,20.814,15.31,33,318.66234,43443,43476,43341,135,-182,7
,,20,21,,,687,801,20.814,15.31,33,318.66234,43470,43503,43351,152,-213,2
,,18,20,,,703,834,7.062,14.636,33,103.359432,43467,43500,43347,153,-201,7
,,20,20,,,702,824,17.596,14.575,33,256.4617,43468,43501,43347,154,-202,7
,,18,21,,,461,124,15.49,19.15,33,296.6335,43472,43505,43411,94,-141,6
,,20,21,,,451,134,18.74,19.44,33,364.3056,43474,43507,43412,95,-142,6
,,20,21,,,448,183,9.9,20.9,33,206.91,43493,43526,43414,112,-159,6
,,20,22,,,441,836,8.0,21.0,33,168.0,43477,43510,43417,93,-130,3
,,20,21,,,442,836,8.0,21.0,33,168.0,43479,43512,43417,95,-132,3
,,22,21,,,439,826,20.5,21.0,33,430.5,43570,43603,43417,186,-223,3
,,22,21,,,440,826,20.5,21.0,33,430.5,43604,43637,43417,220,-257,3
,,20,20,,,435,292,16.6,19.5,33,323.7,43477,43510,43425,85,-120,6
,,33,21,,,398,825,24.4,10.4,33,253.76,44291,44324,43446,878,-920,19
,,20,20,,,413,834,20.0,16.8,33,336.0,43477,43510,43429,81,-113,6
,,20,22,,,361,183,9.9,20.9,33,206.91,43493,43526,43467,59,-106,6
,,20,20,,,356,134,18.74,19.44,33,364.3056,43479,43512,43468,44,-91,6
,,20,22,,,146,282,14.7,19.5,33,286.65,43493,43526,43539,-13,-50,6
,,20,22,,,147,292,16.6,19.5,33,323.7,43493,43526,43539,-13,-50,6
,,18,18,,,869,161,14.057,15.486,32,217.686702,43470,43502,43286,216,-277,1
,,20,22,,,774,271,17.8,16.0,32,284.8,43493,43525,43314,211,-257,6
,,20,22,,,773,261,20.1,16.0,32,321.6,43501,43533,43314,219,-265,6
,,20,20,,,763,629,15.6,18.9,32,294.84,43501,43533,43319,214,-258,11
,,18,20,,,764,639,15.6,18.9,32,294.84,43501,43533,43319,214,-258,11
,,20,20,,,686,162,18.5,15.5,32,286.75,43502,43534,43349,185,-242,8
,,20,20,,,615,172,18.5,15.698,32,290.413,43502,43534,43367,167,-242,8
,,20,22,,,730,331,8.6,20.5,32,176.3,43502,43534,43341,193,-239,10
,,20,21,,,729,321,14.8,20.5,32,303.4,43504,43536,43341,195,-241,10
,,18,20,,,630,629,15.6,18.9,32,294.84,43505,43537,43369,168,-218,7
,,18,21,,,631,629,15.6,18.9,32,294.84,43506,43538,43369,169,-219,7
,,20,20,,,632,639,15.6,18.9,32,294.84,43506,43538,43369,169,-219,7
,,20,21,,,633,639,15.6,18.9,32,294.84,43508,43540,43369,171,-221,7
,,18,18,,,543,833,7.281,14.575,32,106.120575,43503,43535,43396,139,-206,7
,,20,20,,,542,823,17.548,14.578,32,255.814744,43511,43543,43396,147,-214,7
,,20,20,,,516,124,18.618,14.354,32,267.242772,43511,43543,43402,141,-186,10
,,36,21,,,517,134,22.828,14.354,32,327.673112,44291,44323,43402,921,-966,10
,,20,22,,,434,803,15.5,18.0,32,279.0,43511,43543,43418,125,-161,1
,,20,20,,,444,282,14.7,19.5,32,286.65,43513,43545,43421,124,-156,7
,,20,21,,,443,282,14.7,19.5,32,286.65,43513,43545,43422,123,-155,7
,,20,20,,,372,835,13.5,10.4,32,140.4,43515,43547,43455,92,-133,19
,,18,21,,,382,683,17.8,14.8,32,263.44,43519,43551,43452,99,-126,26
,,20,22,,,383,693,17.8,14.8,32,263.44,43526,43558,43452,106,-133,26
,,20,22,,,363,124,15.49,19.15,32,296.6335,43526,43558,43464,94,-140,6
,,20,22,,,241,835,13.5,10.4,32,140.4,43502,43534,43496,38,-79,19
,,20,22,,,289,845,18.075,12.65,32,228.64875,43526,43558,43488,70,-101,21
,,18,20,,,227,272,14.4,17.28,32,248.832,43527,43559,43509,50,-111,0
,,18,21,,,228,272,14.4,17.28,32,248.832,43527,43559,43509,50,-111,0
,,20,21,,,225,262,14.6,17.28,32,252.288,43527,43559,43509,50,-111,0
,,20,22,,,226,262,14.6,17.28,32,252.288,43527,43559,43509,50,-111,0
,,20,22,,,219,271,17.8,16.0,32,284.8,43527,43559,43509,50,-96,6
,,20,22,,,220,271,17.8,16.0,32,284.8,43527,43559,43509,50,-96,6
,,20,22,,,217,261,20.1,16.0,32,321.6,43527,43559,43509,50,-96,6
,,20,22,,,218,261,20.1,16.0,32,321.6,43528,43560,43509,51,-97,6
,,20,20,,,239,292,16.6,19.5,32,323.7,43529,43561,43505,56,-90,6
,,18,20,,,240,292,16.6,19.5,32,323.7,43534,43566,43505,61,-95,6
,,36,21,,,188,101,30.66,9.4,32,288.204,44324,44356,43515,841,-887,0
,,33,21,,,53,103,29.101,15.68,32,456.30368,44325,44357,43583,774,-810,5
,,20,20,,,815,283,13.7,18.32,31,250.984,43534,43565,43299,266,-317,7
,,36,21,,,811,293,22.5,18.32,31,412.2,44357,44388,43300,1088,-1140,7
,,20,21,,,779,272,14.4,17.28,31,248.832,43534,43565,43314,251,-311,0
,,20,22,,,778,262,14.6,17.28,31,252.288,43534,43565,43314,251,-311,0
,,33,21,,,658,101,30.66,9.4,31,288.204,44358,44389,43358,1031,-1102,7
,,36,21,,,659,101,30.66,9.4,31,288.204,44389,44420,43358,1062,-1133,7
,,20,22,,,715,833,7.281,14.575,31,106.120575,43534,43565,43345,220,-266,7
,,20,20,,,714,823,17.548,14.578,31,255.814744,43535,43566,43345,221,-267,7
,,20,20,,,581,272,14.4,17.28,31,248.832,43535,43566,43385,181,-241,0
,,20,22,,,582,272,14.4,17.28,31,248.832,43535,43566,43385,181,-241,0
,,18,18,,,579,262,14.6,17.28,31,252.288,43536,43567,43385,182,-242,0
,,20,21,,,580,262,14.6,17.28,31,252.288,43537,43568,43385,183,-243,0
,,20,20,,,538,283,13.7,18.32,31,250.984,43509,43540,43395,145,-206,6
,,33,21,,,539,293,22.5,18.32,31,412.2,44390,44421,43395,1026,-1087,6
,,18,20,,,570,271,17.8,16.0,31,284.8,43538,43569,43385,184,-229,6
,,18,21,,,571,271,17.8,16.0,31,284.8,43539,43570,43385,185,-230,6
,,20,21,,,568,261,20.1,16.0,31,321.6,43541,43572,43385,187,-232,6
,,20,21,,,569,261,20.1,16.0,31,321.6,43543,43574,43385,189,-234,6
,,20,20,,,536,143,13.809,15.686,31,216.607974,43539,43570,43396,174,-217,7
