col_1,col_2,18,18,col_5,col_6,81,231,14.308,15.97,24,228.49876,43562,43585,43568,18,-64,14
,,18,20,,,71,833,8.709,14.287,21,124.425483,43542,43562,43568,-5,-43,6
,,18,20,,,471,262,14.6,17.28,31,252.288,43428,43458,43414,45,-91,6
,,18,20,,,878,832,15,10.3,23,154.5,43208,43230,43272,-41,3,3
,,18,20,,,344,132,18.94,12.2,16,231.068,43432,43447,43463,-15,-32,7
,,18,20,,,194,123,16.106,12.2,25,196.4932,43489,43513,43509,5,-38,1
,,18,20,,,662,183,7.507,14.276,20,107.169932,43294,43313,43353,-39,5,5
,,18,20,,,648,628,15.6,20,23,312,43310,43332,43359,-26,-15,7
,,18,21,,,831,153,19.167,16.07,45,308.01369,43226,43270,43307,-36,-25,8
,,18,21,,,859,835,5.59,17.008,28,95.07472,43224,43251,43284,-32,-13,4
,,18,21,,,319,153,18.919,15.5,21,293.2445,43555,43575,43476,100,-146,6
,,20,20,,,147,292,16.6,19.5,33,323.7,43485,43517,43539,-21,-42,6
,,20,20,,,774,271,17.8,16,32,284.8,43295,43326,43314,13,-59,6
,,20,20,,,204,621,8.949999999999999,15.97,14,142.9315,43534,43547,43500,48,-99,0
,,20,20,,,55,825,19.167,16.931,27,324.516477,43578,43604,43574,31,-65,0
,,20,20,,,62,653,11.2,17.72,19,198.464,43562,43580,43567,14,-54,6
,,20,20,,,763,629,15.6,18.9,32,294.84,43266,43297,43319,-21,-23,11
,,20,20,,,20,652,13.412,19.5,17,261.534,43549,43565,43581,-15,-23,6
,,20,20,,,619,278,10.8,20,30,216,43298,43327,43367,-39,-9,7
,,20,20,,,532,162,17.86,7.8,21,139.308,43364,43384,43388,-3,-32,6
,,20,20,,,153,144,17.566,15.678,24,275.399748,43545,43568,43525,44,-114,7
,,20,20,,,179,633,13.38,18.79,15,251.4102,43535,43549,43510,40,-87,0
,,20,20,,,767,278,10.8,20,28,216,43268,43295,43313,-17,-45,0
,,20,20,,,828,683,16.6,18.9,25,313.74,43225,43249,43288,-38,-22,17
,,20,20,,,42,263,16.6,18.79,30,311.914,43538,43567,43586,-18,-32,6
,,20,20,,,457,643,13.412,17.72,15,237.66064,43354,43368,43402,-33,3,3
,,20,20,,,492,834,9.215,10.9,22,100.4435,43397,43418,43403,16,-40,4
,,20,20,,,310,835,7.416,16.884,20,125.211744,43449,43468,43475,-6,-35,6
,,20,20,,,490,154,14.94,13.05,20,194.967,43340,43359,43399,-39,5,6
,,20,21,,,218,261,20.1,16,32,321.6,43573,43604,43509,96,-142,6
,,20,21,,,569,261,20.1,16,31,321.6,43316,43346,43385,-38,-7,6
,,20,21,,,777,261,20.5,18.8,34,385.4,43246,43279,43313,-33,-26,0
,,20,21,,,106,261,20.1,16,37,321.6,43486,43522,43561,-38,-22,6
,,20,21,,,583,112,21,8.6,18,180.6,43317,43334,43368,-33,3,5
,,20,21,,,173,273,14.5,18.79,25,272.455,43526,43550,43520,31,-89,1
,,20,21,,,881,102,16.588,12.377,39,205.309676,43183,43221,43268,-46,1,1
,,20,21,,,514,835,7.416,16.884,20,125.211744,43333,43352,43391,-38,-3,6
,,20,21,,,358,135,18.6,19.35,31,359.91,43384,43414,43466,-51,6,6
,,20,21,,,718,192,10.441,14.248,19,148.763368,43271,43289,43334,-44,7,7
,,20,21,,,857,112,21,5.15,26,108.15,43201,43226,43266,-39,0,0
,,20,21,,,516,124,18.618,14.354,32,267.242772,43417,43448,43402,47,-92,10
,,20,22,,,599,824,14.342,13.72,26,196.77224,43377,43402,43367,36,-80,7
,,20,22,,,239,292,16.6,19.5,32,323.7,43544,43575,43505,71,-105,6
,,20,22,,,117,124,18.618,14.354,39,267.242772,43564,43602,43556,47,-99,10
,,20,22,,,678,193,19.9,20,35,398,43276,43310,43356,-45,-22,8
,,20,22,,,729,321,14.8,20.5,32,303.4,43253,43284,43341,-56,10,10
,,20,22,,,635,134,21,18.1,26,380.1,43303,43328,43362,-33,-11,7
,,20,22,,,428,822,16.086,14.292,18,229.901112,43435,43452,43417,36,-81,6
,,20,22,,,135,271,17.8,16,36,284.8,43527,43562,43542,21,-71,6
,,20,22,,,272,623,13.38,18.79,15,251.4102,43482,43496,43484,13,-60,0
,,20,22,,,340,631,16.117,19.25,37,310.25225,43386,43422,43480,-57,6,6
,,20,22,,,277,652,13.412,19.5,16,261.534,43424,43439,43485,-45,5,5
,,20,22,,,615,172,18.5,15.698,32,290.413,43398,43429,43367,63,-138,8
,,20,22,,,663,193,14.445,14.246,20,205.78347,43391,43410,43353,58,-92,5
,,20,22,,,766,268,10.8,20,29,216,43222,43250,43314,-63,0,0
,,20,22,,,560,154,19.932,15.976,23,318.433632,43404,43426,43380,47,-116,7
,,22,21,,,247,693,17.8,14.8,34,263.44,43557,43590,43498,93,-122,26
,,33,21,,,684,192,23.8,19.9,40,473.62,43587,43626,43361,266,-332,8
,,36,21,,,332,824,24.1,17.41,30,419.581,44118,44147,43477,671,-710,6
,,36,21,,,547,171,21.526,7.65,19,164.6739,43418,43436,43386,51,-84,6
,,18,21,,,669,825,18.455,17.3,40,319.2715,43309,43348,43365,-16,-39,7
,,20,20,,,293,823,16.231,14.307,18,232.216917,43534,43551,43483,69,-95,0
,,18,20,,,849,143,13.809,15.686,22,216.607974,43228,43249,43282,-32,-15,5
