episode,makespan,std_dev_workload,avg_reward,epsilon,best_makespan_so_far,best_std_dev_so_far
835,45095,3096.1881516210492,-2558.6102235551439,0.65895219768708457,812,812
836,45128,3037.0875095165288,-2622.226103229686,0.65862272158824109,812,812
837,45107,3084.6072912348809,-2544.8604414875249,0.65829341022744703,812,812
838,45128,3083.1292139387342,-2538.3081715451799,0.65796426352233339,812,812
839,45145,3183.1259737545379,-2562.4421243712509,0.65763528139057226,812,812
840,45135,3120.411904136969,-2648.3612322425029,0.657306463749877,812,812
841,45089,3060.9496820038812,-2577.6449874599311,0.65697781051800208,812,812
842,45086,3120.1228652924451,-2624.5625339344069,0.65664932161274314,812,812
843,45110,3120.127118677452,-2506.1494364563951,0.6563209969519368,812,812
844,45101,3144.0076737175532,-2630.3614387534458,0.65599283645346085,812,812
845,45064,3020.3785753358711,-2470.029566085549,0.65566484003523418,812,812
846,45061,3061.6277697288492,-2572.7669040392202,0.65533700761521663,812,812
847,45103,3130.6696330518598,-2558.8663102325081,0.65500933911140902,812,812
848,45139,3131.8913417766521,-2635.9985317708711,0.65468183444185335,812,812
849,45218,3180.1331528697851,-2679.91569547667,0.65435449352463249,812,812
850,45163,3126.8913905532791,-2690.4620818298108,0.65402731627787025,812,812
851,45105,3106.8770788461488,-2534.6127967505972,0.65370030261973133,812,812
852,45151,3105.6778222414432,-2612.382882159884,0.65337345246842149,812,812
853,45121,3076.5072764579372,-2549.348776803678,0.65304676574218734,812,812
854,45099,3077.6484743124702,-2618.5635876976598,0.65272024235931625,812,812
855,45116,3150.552772066007,-2505.6468701182539,0.65239388223813666,812,812
856,45091,3137.4874431191279,-2573.2912158520348,0.65206768529701764,812,812
857,45148,3038.5924132917089,-2557.7391815011579,0.65174165145436913,812,812
858,45091,3065.520896842273,-2604.2111687884112,0.65141578062864203,812,812
859,45083,3134.3320880227939,-2586.015292630475,0.65109007273832775,812,812
860,45096,3155.8454112514519,-2589.9343434352322,0.65076452770195858,812,812
861,45164,3178.8416029217601,-2712.2435301999772,0.65043914543810766,812,812
862,45095,3205.4054441296439,-2514.7259540546738,0.65011392586538863,812,812
863,45118,3188.97703471573,-2587.7354376542289,0.64978886890245602,812,812
864,45085,3035.36857314702,-2506.2641087490611,0.64946397446800486,812,812
865,45108,3140.1604904884289,-2510.190038768751,0.64913924248077093,812,812
866,45148,3155.6689473427682,-2594.4303364745929,0.64881467285953054,812,812
867,45091,3184.9370686864609,-2561.0074202830829,0.64849026552310085,812,812
868,45050,3002.6144475270589,-2573.276067127455,0.64816602039033933,812,812
869,45105,3056.2947147578939,-2451.284921566124,0.64784193738014417,812,812
870,45246,3145.428505494544,-2701.2782395869408,0.64751801641145412,812,812
871,45095,3057.824182517259,-2545.559237947517,0.64719425740324843,812,812
872,45138,3102.6161394247201,-2636.2385335172812,0.64687066027454687,812,812
873,45141,3100.4989064196552,-2656.849993589205,0.64654722494440964,812,812
874,45199,3131.3329210335642,-2635.7378991642372,0.64622395133193744,812,812
875,45128,3103.8795999229301,-2530.267232211288,0.64590083935627152,812,812
876,45068,3137.8495025345051,-2550.9474925546378,0.6455778889365934,812,812
877,45066,3056.132990535833,-2531.9375024924948,0.64525509999212516,812,812
878,45162,3071.7923131386042,-2591.874949010109,0.64493247244212915,812,812
879,45087,3089.9695531654311,-2671.7971518401082,0.64461000620590814,812,812
880,45093,3042.712185340466,-2561.145650529269,0.64428770120280521,812,812
881,45176,3183.2198079307009,-2572.8278653361981,0.64396555735220384,812,812
882,45095,2987.945045554181,-2554.5649134134792,0.64364357457352783,812,812
883,45073,3075.2608763193271,-2603.8955665393792,0.64332175278624115,812,812
884,45071,3059.8766725546861,-2508.776341474088,0.64300009190984808,812,812
885,45134,3094.4835332715811,-2596.7597525451401,0.6426785918638932,812,812
886,45117,3150.441789517693,-2520.2767926161468,0.64235725256796128,812,812
887,45163,3059.2988842281989,-2694.0166263631272,0.64203607394167739,812,812
888,45079,3059.4600726182121,-2554.6657705275652,0.64171505590470657,812,812
889,45223,3233.6717128794448,-2709.773861283119,0.64139419837675427,812,812
890,45059,3067.397569811505,-2510.2416391644601,0.6410735012775659,812,812
891,45124,3083.1089715404391,-2603.1214470063478,0.6407529645269272,812,812
892,45086,3121.2763009129089,-2523.565591224728,0.64043258804466374,812,812
893,45091,3160.883690115741,-2543.730784847568,0.6401123717506414,812,812
894,45109,3119.0077834518538,-2617.4015892583279,0.63979231556476612,812,812
895,45060,3093.3335864214009,-2449.592598922367,0.63947241940698374,812,812
896,45113,3094.8106815325391,-2604.1872190383601,0.63915268319728025,812,812
897,45126,3052.51541971302,-2543.0495700211432,0.63883310685568162,812,812
898,45186,3207.2661001610272,-2692.4438854709579,0.6385136903022538,812,812
899,45065,3095.4188248747978,-2642.3958415852571,0.63819443345710269,812,812
900,45115,3125.6051603292321,-2590.7376291892201,0.63787533624037418,812,812
901,45100,3186.8005467185189,-2584.9241750306542,0.63755639857225399,812,812
902,45115,3073.55115510216,-2585.0864961474349,0.63723762037296794,812,812
903,45140,3162.7006765149558,-2635.0285413056549,0.63691900156278147,812,812
904,45125,3102.4781542075239,-2645.913924653496,0.63660054206200012,812,812
905,45062,3027.7106504168901,-2594.1514161016521,0.63628224179096915,812,812
906,45082,3070.45797423657,-2497.3951880392669,0.6359641006700737,812,812
907,45024,2965.843699826155,-2531.3594013640509,0.63564611861973874,812,812
908,45139,3107.352563156147,-2687.2122750214421,0.63532829556042891,812,812
909,45056,3005.7380153931449,-2521.4461720436361,0.63501063141264869,812,812
910,45116,3090.4919843547432,-2608.4250324026598,0.63469312609694239,812,812
911,45105,2952.7905831778139,-2649.2389181287649,0.63437577953389401,812,812
912,45082,3065.6454608038071,-2485.0000583158089,0.63405859164412715,812,812
913,45093,3033.3345959245398,-2586.798200620341,0.63374156234830514,812,812
914,45056,3111.9657782942518,-2582.3777128617212,0.63342469156713099,812,812
915,45109,3086.5000921267811,-2567.8692134701691,0.63310797922134743,812,812
916,45071,3062.7806702752919,-2563.0057589686189,0.63279142523173681,812,812
917,45119,3158.499651661336,-2471.7895971269299,0.63247502951912093,812,812
918,45124,3157.839525282498,-2647.4766220733532,0.63215879200436143,812,812
919,45149,3130.1364834306619,-2591.0512590174958,0.63184271260835922,812,812
920,45086,3129.678206329269,-2581.2948997999379,0.63152679125205513,812,812
921,45104,3191.0390761579902,-2531.6739119326462,0.63121102785642913,812,812
922,45102,3035.193418997515,-2592.5300455139768,0.63089542234250096,812,812
923,45159,3054.4345951219311,-2606.1351655973772,0.63057997463132975,812,812
924,45064,3057.5876401434148,-2599.142462486664,0.63026468464401408,812,812
925,45098,3026.5319514793432,-2485.293134056843,0.62994955230169214,812,812
926,45113,3175.4261086760712,-2530.6826167592831,0.62963457752554131,812,812
927,45074,2999.4062382252018,-2639.7517763474189,0.6293197602367786,812,812
928,45072,3013.524543220316,-2550.943040767364,0.62900510035666024,812,812
929,45101,3047.3080318396019,-2550.7994129279268,0.62869059780648195,812,812
930,45100,3120.8267405737952,-2499.242390527485,0.62837625250757878,812,812
931,45152,3174.3232860111848,-2643.290827709417,0.62806206438132506,812,812
932,45125,3141.5272338622981,-2582.1019182530831,0.62774803334913443,812,812
933,45134,3028.5416632421679,-2584.1575942251052,0.62743415933245994,812,812
934,45101,2947.9788790489788,-2607.243377807642,0.62712044225279373,812,812
935,45100,3046.2523388250802,-2581.4265968862792,0.62680688203166735,812,812
936,45095,3095.1967972668731,-2547.1776835865321,0.62649347859065152,812,812
937,45220,3166.5291860974912,-2745.7297240776952,0.62618023185135618,812,812
938,45144,3144.6248334595898,-2537.599216692181,0.62586714173543057,812,812
939,45176,3112.3940685695961,-2664.118074151485,0.62555420816456286,812,812
940,45079,3043.9105737292289,-2547.086500091169,0.62524143106048058,812,812
941,45058,3022.6436156893692,-2540.982899808283,0.6249288103449504,812,812
942,45118,3091.1510341728608,-2556.2112220163381,0.62461634593977799,812,812
943,45082,3066.79882307565,-2663.4147073773588,0.6243040377668081,812,812
944,45119,3127.497813926987,-2559.9285217873712,0.62399188574792475,812,812
945,45119,3199.613605871205,-2562.6328848038811,0.62367988980505085,812,812
946,45103,3134.699389528852,-2587.0151833513391,0.62336804986014838,812,812
947,45049,2964.0241327087952,-2466.8202038933819,0.62305636583521828,812,812
948,45113,3027.0618531188679,-2542.5608116683889,0.62274483765230071,812,812
949,45190,3247.568245934393,-2671.551629977841,0.62243346523347465,812,812
950,45084,3084.0091004665901,-2624.8651057971051,0.62212224850085796,812,812
951,45090,3036.166202825038,-2550.9316528045588,0.62181118737660757,812,812
952,45067,3079.5683421204481,-2578.2674475900531,0.62150028178291927,812,812
953,45053,2983.2587325916529,-2550.4757545175189,0.62118953164202784,812,812
954,45095,3069.2320853765941,-2576.8933313612738,0.62087893687620688,812,812
955,45037,3058.7649086022579,-2566.784723239055,0.62056849740776876,812,812
956,45126,3149.4004477490621,-2612.0346141224031,0.62025821315906493,812,812
957,45067,3135.0471253487431,-2579.4791764196279,0.61994808405248547,812,812
958,45107,3175.671311084674,-2522.867921048804,0.61963811001045921,812,812
959,45039,3089.9579695988782,-2481.6306582454722,0.61932829095545405,812,812
960,45101,3151.3359665246762,-2558.5825702055199,0.61901862680997632,812,812
961,45015,3055.0332813121508,-2472.2620020810682,0.61870911749657143,812,812
962,45130,3214.405817303968,-2521.468033538355,0.61839976293782317,812,812
963,45120,3021.7377836678561,-2682.8828070951499,0.61809056305635435,812,812
964,45114,3148.795525625987,-2542.263342423541,0.61778151777482615,812,812
965,45087,3089.607605307609,-2485.3367549264121,0.61747262701593875,812,812
966,45147,3132.309398436179,-2654.752834856823,0.61716389070243083,812,812
967,45072,3049.9129684107729,-2520.804976359017,0.61685530875707961,812,812
968,45107,3079.3573534805651,-2597.0244213449068,0.61654688110270106,812,812
969,45098,3120.8354480504181,-2629.6631477927558,0.61623860766214977,812,812
970,45139,3188.89767581662,-2616.0460796551588,0.61593048835831876,812,812
971,45120,3192.320747744081,-2523.9670675776529,0.61562252311413967,812,812
972,45113,3158.8335815490691,-2604.4342872620268,0.61531471185258269,812,812
973,45059,3032.9803927743369,-2498.617310054738,0.61500705449665638,812,812
974,45024,2944.7382282565582,-2558.9190653316668,0.61469955096940809,812,812
975,45062,3040.746105611162,-2543.5767410525668,0.61439220119392346,812,812
976,45144,3103.888002257891,-2699.895216411056,0.61408500509332653,812,812
977,45109,3103.7317956700772,-2511.652442619466,0.61377796259077988,812,812
978,45053,2971.2087647201688,-2502.5809390791228,0.6134710736094845,812,812
979,45163,3103.4654474178578,-2640.811286709898,0.61316433807267978,812,812
980,45088,3257.927433518837,-2629.315902020473,0.61285775590364344,812,812
981,45118,3157.7145797327539,-2544.2961042967308,0.61255132702569171,812,812
982,45095,3079.9972290512251,-2680.4409519767678,0.61224505136217888,812,812
983,45100,2969.3283842524752,-2590.8513899352361,0.61193892883649781,812,812
984,45042,3054.8601942352652,-2482.8581885610861,0.61163295937207962,812,812
985,45108,3101.924098135848,-2529.0236648401801,0.61132714289239365,812,812
986,45068,2995.2932782488269,-2580.8143936758161,0.61102147932094752,812,812
987,45124,3155.0211695799148,-2602.2517323964989,0.61071596858128707,812,812
988,45119,3017.600231730818,-2638.468384218445,0.61041061059699642,812,812
989,45049,3078.3660312870779,-2447.3362212734701,0.61010540529169799,812,812
990,45092,3035.4229474183662,-2535.43538749752,0.60980035258905219,812,812
991,45049,2988.3537762186061,-2559.956425592919,0.60949545241275771,812,812
992,45105,3106.138372798182,-2653.1971098509212,0.60919070468655134,812,812
993,45057,3182.340504968749,-2540.8692085577072,0.60888610933420806,812,812
994,45022,2955.3881427399888,-2473.0048928543119,0.60858166627954102,812,812
995,45064,2990.1564026586079,-2535.0014328265852,0.60827737544640126,812,812
996,45079,3040.000469308864,-2533.0144305432068,0.60797323675867809,812,812
997,45127,3094.011049681319,-2593.1200948735432,0.60766925014029882,812,812
998,45056,3040.9824712000791,-2500.781231659133,0.60736541551522871,812,812
999,45070,3063.488319345121,-2667.9107568562322,0.60706173280747111,812,812
1000,45096,3068.0738406074502,-2591.281512638745,0.60675820194106744,812,812
1001,45085,3039.125625248641,-2517.4169366060719,0.606454822840097,812,812
1002,45156,3153.750819835011,-2616.511723073535,0.60615159542867703,812,812
1003,45154,3043.3188775485928,-2663.4451696009501,0.60584851963096276,812,812
1004,45165,3077.2315741658572,-2617.5897174764309,0.60554559537114727,812,812
1005,45158,3079.5112850040882,-2656.7220837275131,0.60524282257346174,812,812
1006,45039,3014.7259587829758,-2539.1678038834739,0.60494020116217506,812,812
1007,45148,3126.6857691850282,-2645.1072066325401,0.60463773106159402,812,812
1008,45101,3124.8344758980688,-2554.6566532049969,0.60433541219606324,812,812
1009,45109,3189.3183802389631,-2523.7249612600999,0.6040332444899652,812,812
1010,45073,3051.73442327363,-2575.9594117674428,0.60373122786772027,812,812
1011,45068,2965.950017488346,-2486.9910653407928,0.60342936225378641,812,812
1012,45108,2997.7318965442009,-2568.511275428616,0.60312764757265958,812,812
1013,45132,3175.4445404448479,-2579.86107303057,0.60282608374887325,812,812
1014,45089,3128.346832188126,-2555.696145238393,0.60252467070699889,812,812
1015,45069,3011.439492343266,-2494.0294017072401,0.60222340837164545,812,812
1016,45158,3127.043729596096,-2708.7816968303141,0.60192229666745967,812,812
1017,45096,3023.64434125977,-2600.7362386059049,0.601621335519126,812,812
1018,45175,3067.6015315768218,-2553.0271992470921,0.60132052485136644,812,812
1019,45045,3029.1106817677069,-2438.090495440003,0.60101986458894074,812,812
1020,45157,3235.64387133434,-2635.9502921653129,0.60071935465664628,812,812
1021,45077,3008.28848236778,-2614.3654217238591,0.60041899497931794,812,812
1022,45148,3157.5070903841952,-2630.3393251231741,0.60011878548182829,812,812
1023,45138,3198.4291826408098,-2647.4976562243419,0.59981872608908737,812,812
1024,45040,3076.4888094226881,-2514.3994960767359,0.5995188167260429,812,812
1025,45188,3183.8429134899129,-2705.3359198744538,0.59921905731767988,812,812
1026,45106,3145.2262087642921,-2531.0056353819532,0.59891944778902106,812,812
1027,45162,3172.6391900113822,-2680.2114961683101,0.59861998806512662,812,812
1028,45064,3000.817089381289,-2490.1719828184132,0.59832067807109413,812,812
1029,45053,3099.1993222141791,-2564.4519898395638,0.59802151773205858,812,812
1030,45131,3124.8766115015751,-2657.630230685023,0.59772250697319262,812,812
1031,45137,3083.6465991537698,-2560.084461679076,0.59742364571970608,812,812
1032,45149,3200.9435419863312,-2646.0858785592218,0.59712493389684629,812,812
1033,45169,3218.7208601341072,-2628.7718406239051,0.59682637142989792,812,812
1034,45106,3114.259558430329,-2512.7157136968531,0.59652795824418303,812,812
1035,45054,3030.440381096807,-2488.299590391834,0.59622969426506101,812,812
1036,45065,3089.1864644556622,-2601.736441154153,0.59593157941792851,812,812
1037,45101,3068.4905858501588,-2571.001698436115,0.59563361362821954,812,812
1038,45135,3053.81427999979,-2561.381360996591,0.59533579682140547,812,812
1039,45121,3136.9489730123951,-2549.2009266619912,0.59503812892299479,812,812
1040,45081,3109.931321781301,-2633.7330454520902,0.59474060985853328,812,812
1041,45029,3020.5413293154061,-2500.471053617272,0.59444323955360401,812,812
1042,45103,3150.05289099642,-2499.4840011847168,0.59414601793382726,812,812
1043,45118,3203.133183566275,-2530.9646173567698,0.5938489449248604,812,812
1044,45156,3141.680681751428,-2631.317151061126,0.59355202045239797,812,812
1045,45128,3082.241418171845,-2586.9773695745498,0.59325524444217181,812,812
1046,45070,3048.1222115742289,-2440.3372775809539,0.59295861681995077,812,812
1047,45090,3122.4889151600319,-2609.3043844862941,0.59266213751154084,812,812
1048,45058,3089.0896701621268,-2515.276443434363,0.59236580644278514,812,812
1049,45104,3069.3986232358029,-2554.9452001733589,0.59206962353956383,812,812
1050,45065,3006.1368598775221,-2638.7180544795442,0.59177358872779406,812,812
1051,45103,3013.9742209532719,-2500.8745093674252,0.59147770193343019,812,812
1052,45113,3084.6614007309272,-2621.587836155883,0.59118196308246351,812,812
1053,45100,3137.5989351196199,-2519.575128799826,0.59088637210092232,812,812
1054,44995,2973.8040049594701,-2533.3668459304431,0.59059092891487186,1053,812
1055,45041,3038.4101259298059,-2477.9298823588861,0.59029563345041447,1053,812
1056,45107,3119.2320082264569,-2542.678114392872,0.59000048563368934,1053,812
1057,45064,3096.329413701214,-2363.7569466145342,0.58970548539087253,1053,812
1058,45124,3044.5296287355218,-2722.2681381126108,0.58941063264817717,1053,812
1059,45111,3099.417800232015,-2570.8811365742558,0.58911592733185314,1053,812
1060,45104,3003.1231947601618,-2491.644469212848,0.5888213693681873,1053,812
1061,45043,2967.7166166565939,-2576.7910302266,0.58852695868350324,1053,812
1062,45067,3071.0076697424479,-2549.3125508637881,0.58823269520416155,1053,812
1063,45116,3063.575982494498,-2625.7417983433588,0.58793857885655953,1053,812
1064,45029,2999.19370490867,-2491.3585389059849,0.58764460956713127,1053,812
1065,45159,3072.52626538509,-2558.1079626739879,0.58735078726234768,1053,812
1066,45171,3170.8409742286422,-2679.9026932743018,0.58705711186871656,1053,812
1067,45078,3054.5497080671098,-2431.6347030277129,0.58676358331278222,1053,812
1068,45131,3125.7803650242672,-2578.5595672296658,0.58647020152112583,1053,812
1069,45071,2981.676483784428,-2573.4747195288192,0.58617696642036532,1053,812
1070,45075,3131.2211295458892,-2592.3420394295122,0.58588387793715513,1053,812
1071,45098,3094.4905648372851,-2581.6193699767882,0.58559093599818657,1053,812
1072,45115,3043.6697864438202,-2603.9963558614759,0.58529814053018747,1053,812
1073,45078,3043.6505533269892,-2614.7411314770852,0.58500549145992242,1053,812
1074,45161,3176.5053953063511,-2588.5134362287158,0.58471298871419253,1053,812
1075,45136,3122.9132744160238,-2695.7810905538681,0.58442063221983542,1053,812
1076,45065,3084.9599745286951,-2425.494869622034,0.58412842190372549,1053,812
1077,45136,3069.855015528291,-2543.3257194484409,0.58383635769277364,1053,812
1078,45106,3128.1307051683361,-2520.7537713792021,0.58354443951392732,1053,812
1079,45126,3043.0064414250669,-2681.244255662667,0.58325266729417036,1053,812
1080,45161,3145.765672450882,-2553.3050074328748,0.58296104096052326,1053,812
1081,45141,3083.0578037271121,-2654.7622900351721,0.58266956044004303,1053,812
1082,45077,3065.1531188851782,-2552.9649543942169,0.582378225659823,1053,812
1083,45142,3115.6981603828149,-2661.5313379850732,0.58208703654699312,1053,812
1084,45183,3147.760680464859,-2779.578016356666,0.58179599302871965,1053,812
1085,45025,3004.7123666701232,-2515.0617268512692,0.58150509503220527,1053,812
1086,45160,3170.2496530751491,-2658.4223025910751,0.58121434248468917,1053,812
1087,45048,3108.0031049208992,-2544.100510321116,0.58092373531344688,1053,812
1088,45133,3091.2518508664698,-2489.4725481439568,0.58063327344579019,1053,812
1089,45129,3106.015804534125,-2636.2081100511432,0.58034295680906733,1053,812
1090,45057,3075.5532726281722,-2550.0999723954578,0.58005278533066285,1053,812
1091,45070,3121.6365268604,-2538.4628050473661,0.57976275893799756,1053,812
1092,45152,3125.6795883149912,-2657.8042657340402,0.57947287755852861,1053,812
1093,45086,2953.520948752498,-2548.6916258676169,0.57918314111974933,1053,812
1094,45044,2992.9212834509949,-2629.2052291422328,0.57889354954918948,1053,812
1095,45065,3048.5434982176239,-2549.3947917222749,0.57860410277441487,1053,812
1096,45077,3078.4985928027008,-2568.4894338742511,0.57831480072302766,1053,812
1097,45079,3060.1050746767828,-2554.313951219146,0.57802564332266615,1053,812
1098,45066,2972.0803301201822,-2483.0947802411629,0.57773663050100488,1053,812
1099,45088,3041.9364836200889,-2525.9573929069929,0.57744776218575444,1053,812
1100,45108,3152.6900390918449,-2561.6416512414198,0.57715903830466164,1053,812
1101,45156,3181.842382130003,-2629.0029746059349,0.57687045878550935,1053,812
1102,45102,3153.3840377498268,-2626.625399164443,0.57658202355611665,1053,812
1103,45094,2992.1548243281459,-2584.781971227314,0.57629373254433858,1053,812
1104,45145,3080.9625077397668,-2613.1325726196778,0.57600558567806648,1053,812
1105,45103,3062.4991642803338,-2530.6207224573418,0.57571758288522745,1053,812
1106,45050,3058.8045135490179,-2570.6390051289832,0.5754297240937849,1053,812
1107,45164,3252.9479996288219,-2669.6600079700129,0.57514200923173808,1053,812
1108,45071,3064.0233026674059,-2546.094823095541,0.57485443822712223,1053,812
1109,45033,2961.9625649738,-2539.4800716160312,0.57456701100800867,1053,812
1110,45158,3130.644463331103,-2649.3321561745938,0.57427972750250467,1053,812
1111,45103,3058.0155090882699,-2682.555936390414,0.57399258763875349,1053,812
1112,45106,3045.5905733747982,-2526.3001898749649,0.57370559134493415,1053,812
1113,45183,3094.5565038979862,-2795.484179273014,0.57341873854926173,1053,812
1114,45105,3116.88544240391,-2497.8456162644729,0.57313202917998718,1053,812
1115,45095,3010.2673188572849,-2637.4604938540829,0.5728454631653972,1053,812
1116,45109,3156.6687281126519,-2601.9120476392659,0.57255904043381456,1053,812
1117,45085,3069.5448517718942,-2582.0136571532062,0.57227276091359769,1053,812
1118,45112,3066.7439504980548,-2490.381174910573,0.57198662453314097,1053,812
1119,45099,3081.5410147423472,-2568.7456704037281,0.57170063122087444,1053,812
1120,45080,3060.3339386973239,-2504.3166954359008,0.57141478090526399,1053,812
1121,45049,3029.8173084214268,-2525.5395538683279,0.57112907351481135,1053,812
1122,45145,3091.2696751906242,-2639.1360475222118,0.57084350897805403,1053,812
1123,45160,3152.5402265859921,-2592.0924718604501,0.57055808722356505,1053,812
1124,45103,3103.3138096429088,-2567.4843539335889,0.57027280817995329,1053,812
1125,45100,3017.2716691871719,-2592.1869391244609,0.5699876717758634,1053,812
1126,45024,2968.441076546957,-2607.80505272957,0.56970267793997553,1053,812
1127,45015,2996.907159403203,-2493.2140758371911,0.56941782660100559,1053,812
1128,45051,2984.8613420340112,-2581.9970084518659,0.56913311768770514,1053,812
1129,45131,3120.4616398494591,-2646.8133873374209,0.56884855112886135,1053,812
1130,45030,3124.7070861340321,-2472.311503168864,0.56856412685329694,1053,812
1131,45105,2998.0489824146171,-2543.8792061187141,0.56827984478987037,1053,812
1132,45099,3022.9358502175169,-2593.7854145498591,0.56799570486747541,1053,812
1133,45003,3047.6140044453482,-2457.1481378585099,0.5677117070150417,1053,812
1134,45030,2966.5813985655091,-2401.834406454092,0.56742785116153416,1053,812
1135,45092,3099.50775721632,-2540.5070052522328,0.56714413723595347,1053,812
1136,45155,3143.8876292525929,-2598.2820520246501,0.56686056516733552,1053,812
1137,45134,3158.2039578680892,-2551.4372990490242,0.56657713488475192,1053,812
1138,45121,3129.9773860522691,-2684.5571356869041,0.56629384631730961,1053,812
1139,45070,2996.242251776569,-2585.2335897035809,0.56601069939415094,1053,812
1140,45138,3113.8896818556409,-2668.3906349313688,0.56572769404445389,1053,812
1141,45126,3101.7384701648498,-2587.3396709893691,0.56544483019743175,1053,812
1142,45105,3020.7780183646742,-2485.210891835904,0.56516210778233311,1053,812
1143,45035,3033.0535224930131,-2580.0537305175521,0.56487952672844199,1053,812
1144,45058,3026.345252181206,-2573.8872590429442,0.56459708696507782,1053,812
1145,45133,3042.6846856778038,-2726.2394593930239,0.56431478842159533,1053,812
1146,45031,3047.2509935518742,-2551.6969245819791,0.56403263102738455,1053,812
1147,45089,3010.908519457189,-2479.4320664495181,0.56375061471187093,1053,812
1148,45115,3076.298684635331,-2443.8495476608859,0.56346873940451503,1053,812
1149,45044,2925.9667221083268,-2452.7656750871301,0.56318700503481278,1053,1148
1150,45075,3054.6690077533322,-2533.905685635546,0.56290541153229545,1053,1148
1151,45099,3110.3884704182469,-2588.175430994138,0.56262395882652938,1053,1148
1152,45086,3032.73914114019,-2611.4617531644972,0.5623426468471161,1053,1148
1153,45105,3118.904390818348,-2623.1194175647952,0.56206147552369257,1053,1148
1154,45143,3126.662577604342,-2624.6485349012928,0.5617804447859307,1053,1148
1155,45105,3039.3210432126648,-2528.771368433735,0.56149955456353773,1053,1148
1156,45127,3104.121450167228,-2559.9995762588251,0.56121880478625596,1053,1148
1157,45062,3144.6942825389201,-2519.1175145331331,0.56093819538386291,1053,1148
1158,45058,3079.6614902112101,-2584.9218909368342,0.56065772628617105,1053,1148
1159,45021,2957.1578423267561,-2545.7057847559981,0.56037739742302795,1053,1148
1160,45109,3125.4851871419501,-2613.135316604712,0.56009720872431645,1053,1148
1161,45094,3050.6803685354148,-2604.4882423244908,0.5598171601199543,1053,1148
1162,45094,3016.7699509543349,-2565.4862637157171,0.55953725153989431,1053,1148
1163,45110,3104.4062287257739,-2603.2529409187191,0.55925748291412436,1053,1148
1164,45038,3008.9902503437411,-2486.835368306075,0.55897785417266732,1053,1148
1165,45078,3002.4979553625731,-2564.5972369112701,0.55869836524558103,1053,1148
1166,45054,3042.2314264358401,-2615.6631691283669,0.5584190160629583,1053,1148
1167,44986,3042.5724062877989,-2486.8244820407322,0.5581398065549269,1166,1148
1168,45111,3098.0154503571312,-2507.826541405137,0.55786073665164948,1166,1148
1169,45158,2976.7253150257452,-2558.5235812242072,0.55758180628332366,1166,1148
1170,45089,2970.799772304887,-2484.947234102714,0.55730301538018201,1166,1148
1171,45049,3035.5455454721318,-2551.8812621906832,0.55702436387249199,1166,1148
1172,45044,2995.5383071080009,-2491.1923327297468,0.55674585169055579,1166,1148
1173,45093,3021.9007274215542,-2626.8196045401269,0.55646747876471059,1166,1148
1174,45024,3021.210892550645,-2445.0152051454279,0.55618924502532829,1166,1148
1175,45106,3198.56958657513,-2683.7858975430108,0.55591115040281569,1166,1148
1176,45054,2995.2320862307511,-2569.9766256885928,0.55563319482761431,1166,1148
1177,45027,3031.0184680305401,-2554.224112491755,0.55535537823020054,1166,1148
1178,45089,3139.771105192578,-2650.5982993237799,0.55507770054108552,1166,1148
1179,45018,3040.280882794626,-2505.8128193436578,0.55480016169081503,1166,1148
1180,45101,3052.2833576885778,-2585.4395260446981,0.55452276160996961,1166,1148
1181,45033,3080.7134401647841,-2462.1441662941888,0.55424550022916463,1166,1148
1182,45113,2976.5814274899649,-2576.985448490967,0.55396837747905003,1166,1148
1183,45115,3176.8515201626042,-2636.2763914231341,0.55369139329031059,1166,1148
1184,45106,3176.794847834155,-2553.3628337516461,0.55341454759366548,1166,1148
1185,45138,3094.2976507378189,-2741.0718292049919,0.55313784031986868,1166,1148
1186,45039,3031.5773911612791,-2570.2031787505539,0.55286127139970875,1166,1148
1187,45094,3068.8818730006528,-2582.21120544522,0.55258484076400893,1166,1148
1188,45100,3092.5873343125882,-2613.2627414406238,0.55230854834362697,1166,1148
1189,45147,3107.074764901839,-2634.6187041977059,0.55203239406945515,1166,1148
1190,45092,3053.398702627182,-2517.221795097204,0.55175637787242049,1166,1148
1191,45089,3021.9856162665769,-2644.1255481802309,0.55148049968348434,1166,1148
1192,44999,2931.9190047551351,-2426.5383187971111,0.55120475943364267,1166,1148
1193,45002,3005.3499660811308,-2464.1605095332789,0.55092915705392587,1166,1148
1194,45097,2981.563508160079,-2605.693299412334,0.55065369247539897,1166,1148
1195,45026,3047.8963807834029,-2541.772297145038,0.55037836562916131,1166,1148
1196,45006,2968.984150351806,-2523.9942021126608,0.55010317644634676,1166,1148
1197,45018,2896.3926906545612,-2474.971023678499,0.5498281248581236,1166,1196
1198,45050,2963.8155034887081,-2626.097952278024,0.54955321079569452,1166,1196
1199,45059,3040.554546679391,-2476.984908456227,0.54927843419029676,1166,1196
1200,45070,3030.1093300457869,-2659.0938911326962,0.54900379497320162,1166,1196
1201,45097,3052.9475523240899,-2592.2421571003838,0.54872929307571505,1166,1196
1202,45051,3011.5699989372229,-2453.2037891252112,0.5484549284291772,1166,1196
1203,45139,3105.5600800352222,-2581.975843989419,0.54818070096496263,1166,1196
1204,45072,3064.4811076819879,-2573.9784428985972,0.54790661061448021,1166,1196
1205,45085,3071.808277521232,-2503.3365117164881,0.54763265730917299,1166,1196
