seq_id,ship_id,block_id,block_type,length_m,width_m,weight_ton,assembly_start_date,earliest_start_date,due_date,lead_time_days,block_output_value,is_combined,combined_block_id
547,H1088,171,CURVED,21.526,7.65,149.111764571429,2018-08-22,2018-08-16,2018-09-24,19,164.6739,,
448,H1087,183,CURVED,9.9,20.9,152.805714285714,2018-08-22,2018-08-16,2018-10-08,33,206.91,,
463,H1087,125,FLAT,14.8,19.15,167.360714285714,2018-08-22,2018-08-16,2018-10-06,31,283.42,,
433,H1087,631,FLAT,16.117,19.25,180.091482571429,2018-08-24,2018-08-18,2018-10-14,37,310.25225,,
432,H1087,621,FLAT,18.334,19.25,201.913730285714,2018-08-24,2018-08-18,2018-10-14,37,352.9295,,
453,H1088,135,FLAT,18.6,19.35,205.823571428571,2018-08-24,2018-08-18,2018-10-07,30,359.91,,
484,H1088,623,CURVED,13.38,18.79,152.025285714286,2018-08-24,2018-08-24,2018-10-10,15,251.4102,,
485,H1088,633,FLAT,13.38,18.79,152.025285714286,2018-08-24,2018-08-24,2018-10-10,15,251.4102,,
472,H1088,272,FLAT,14.4,17.28,144.559542857143,2018-08-25,2018-08-19,2018-10-10,31,248.832,,
471,H1088,262,FLAT,14.6,17.28,146.216685714286,2018-08-25,2018-08-19,2018-10-10,31,252.288,,
476,H1087,623,FLAT,13.38,18.79,152.025285714286,2018-08-25,2018-08-25,2018-10-11,15,251.4102,,
477,H1087,633,FLAT,13.38,18.79,152.025285714286,2018-08-25,2018-08-25,2018-10-11,15,251.4102,,
454,H1088,194,FLAT,20.1,21.05,240.0,2018-08-26,2018-08-20,2018-10-07,28,423.105,,
498,H1087,183,FLAT,8.82,15.798,93.5340582857143,2018-08-27,2018-08-21,2018-10-02,22,139.33836,,
455,H1088,184,FLAT,9.804,21.05,154.063118857143,2018-08-27,2018-08-21,2018-10-07,27,206.3742,,
499,H1088,193,FLAT,15.59,15.978,142.384166857143,2018-08-27,2018-08-21,2018-10-02,22,249.09702,,
377,H1088,102,FLAT,22.89,15.65,219.678457142857,2018-08-28,2018-08-22,2018-11-02,52,358.2285,,
436,H1088,112,FLAT,14.612,23.0,212.145869714286,2018-08-29,2018-08-23,2018-10-12,30,336.076,,
402,H1087,101,FLAT,11.577,13.021,86.7352485714286,2018-08-29,2018-08-23,2018-10-31,49,150.744117,,
489,H1088,155,FLAT,14.7,13.05,110.397857142857,2018-08-31,2018-08-25,2018-10-06,22,191.835,,
495,H1087,144,FLAT,10.5,13.05,80.1578571428571,2018-09-01,2018-08-26,2018-10-05,20,137.025,,
456,H1088,671,FLAT,18.6,14.9,162.277142857143,2018-09-01,2018-08-26,2018-10-10,25,277.14,,
478,H1087,642,FLAT,13.412,19.5,160.037641142857,2018-09-01,2018-08-27,2018-10-11,16,261.534,,
479,H1087,652,FLAT,13.412,19.5,160.037641142857,2018-09-01,2018-08-27,2018-10-11,16,261.534,,
490,H1088,154,FLAT,14.94,13.05,112.430314285714,2018-09-02,2018-08-27,2018-10-06,20,194.967,,
473,H1088,642,FLAT,13.412,19.5,160.037641142857,2018-09-02,2018-08-28,2018-10-12,16,261.534,,
474,H1088,652,FLAT,13.412,19.5,160.037641142857,2018-09-02,2018-08-28,2018-10-12,16,261.534,,
486,H1088,145,FLAT,10.1,13.065,77.9154928571428,2018-09-03,2018-08-28,2018-10-07,20,131.9565,,
441,H1088,836,FLAT,8.0,21.0,144.285714285714,2018-09-04,2018-09-01,2018-10-11,33,168.0,,
442,H1088,836,FLAT,8.0,21.0,144.285714285714,2018-09-04,2018-09-01,2018-10-11,33,168.0,,
439,H1088,826,CURVED,20.5,21.0,240.0,2018-09-04,2018-09-01,2018-10-11,33,430.5,,
440,H1088,826,FLAT,20.5,21.0,240.0,2018-09-04,2018-09-01,2018-10-11,33,430.5,,
408,H1088,801,FLAT,28.614,19.075,240.0,2018-09-07,2018-08-29,2018-10-29,37,545.81205,,
434,H1087,803,FLAT,15.5,18.0,161.214285714286,2018-09-07,2018-09-06,2018-10-13,32,279.0,,
407,H1088,801,FLAT,28.614,19.075,240.0,2018-09-08,2018-08-30,2018-10-30,37,545.81205,,
427,H1087,661,FLAT,18.6,14.9,162.277142857143,2018-09-08,2018-09-02,2018-10-21,29,277.14,,
426,H1088,834,FLAT,9.215,10.9,58.2074928571429,2018-09-10,2018-09-04,2018-10-26,19,100.4435,,
425,H1088,824,FLAT,15.665,11.094,105.276874571429,2018-09-10,2018-09-04,2018-10-26,19,173.78751,,
430,H1087,832,CURVED,6.767,14.288,71.4112094285714,2018-09-11,2018-09-05,2018-10-26,18,96.686896,,
431,H1087,833,FLAT,8.709,14.287,79.9900142857143,2018-09-11,2018-09-05,2018-10-26,18,124.425483,,
428,H1087,822,FLAT,16.086,14.292,132.291617142857,2018-09-11,2018-09-05,2018-10-26,18,229.901112,,
429,H1087,823,FLAT,16.231,14.307,133.753031428571,2018-09-11,2018-09-05,2018-10-26,18,232.216917,,
437,H1088,292,FLAT,16.6,19.5,187.374285714286,2018-09-12,2018-09-06,2018-10-18,34,323.7,,
465,H1087,653,FLAT,11.2,17.72,125.553828571429,2018-09-12,2018-09-09,2018-10-13,16,198.464,,
464,H1087,643,FLAT,13.412,17.72,141.108612571429,2018-09-12,2018-09-09,2018-10-13,16,237.66064,,
444,H1087,282,FLAT,14.7,19.5,170.382857142857,2018-09-14,2018-09-07,2018-10-16,32,286.65,,
435,H1088,292,FLAT,16.6,19.5,187.374285714286,2018-09-14,2018-09-08,2018-10-19,33,323.7,,
492,H1087,834,FLAT,9.215,10.9,58.2074928571429,2018-09-14,2018-09-10,2018-10-08,22,100.4435,,
491,H1087,824,FLAT,15.665,11.094,105.276874571429,2018-09-14,2018-09-10,2018-10-08,22,173.78751,,
458,H1088,653,FLAT,11.2,17.72,125.553828571429,2018-09-14,2018-09-11,2018-10-14,15,198.464,,
457,H1088,643,CURVED,13.412,17.72,141.108612571429,2018-09-14,2018-09-11,2018-10-14,15,237.66064,,
515,H1088,833,FLAT,8.709,14.287,79.9900142857143,2018-09-14,2018-09-14,2018-10-04,15,124.425483,,
475,H1087,823,CURVED,16.231,14.307,133.753031428571,2018-09-14,2018-09-14,2018-10-13,21,232.216917,,
443,H1087,282,FLAT,14.7,19.5,170.382857142857,2018-09-15,2018-09-08,2018-10-17,32,286.65,,
488,H1088,834,FLAT,9.215,10.9,58.2074928571429,2018-09-15,2018-09-11,2018-10-09,22,100.4435,,
487,H1088,824,FLAT,15.665,11.094,105.276874571429,2018-09-15,2018-09-11,2018-10-09,22,173.78751,,
508,H1087,833,FLAT,8.709,14.287,79.9900142857143,2018-09-15,2018-09-15,2018-10-05,15,124.425483,,
466,H1087,823,CURVED,16.231,14.307,133.753031428571,2018-09-15,2018-09-15,2018-10-14,21,232.216917,,
415,H1087,836,FLAT,8.0,21.0,144.285714285714,2018-09-16,2018-09-08,2018-10-23,31,168.0,,
414,H1087,826,FLAT,20.5,21.0,240.0,2018-09-16,2018-09-08,2018-10-23,31,430.5,,
390,H1088,182,FLAT,12.25,9.2,67.0578571428571,2018-09-17,2018-09-11,2018-11-11,41,112.7,,
378,H1088,123,FLAT,19.5,18.75,209.089285714286,2018-09-18,2018-09-12,2018-11-14,43,365.625,,
379,H1087,133,FLAT,25.083,18.75,240.0,2018-09-18,2018-09-12,2018-11-14,43,470.30625,,
403,H1088,824,CURVED,24.1,17.41,240.0,2018-09-19,2018-09-13,2018-11-01,34,419.581,,
330,H1088,110,FLAT,15.0,4.932,71.2356068571429,2018-09-21,2018-09-15,2018-11-28,54,73.98,,
413,H1087,834,FLAT,20.0,16.8,194.925714285714,2018-09-21,2018-09-15,2018-10-23,33,336.0,,
373,H1088,192,FLAT,16.9,9.2,105.785714285714,2018-09-23,2018-09-17,2018-11-17,41,155.48,,
412,H1087,653,CURVED,11.2,17.72,125.553828571429,2018-09-23,2018-09-17,2018-11-02,19,198.464,,
417,H1087,643,FLAT,13.412,17.72,141.108612571429,2018-09-23,2018-09-17,2018-10-30,19,237.66064,,
411,H1087,652,FLAT,13.412,19.5,160.037641142857,2018-09-23,2018-09-17,2018-11-02,19,261.534,,
416,H1087,642,FLAT,13.412,19.5,160.037641142857,2018-09-23,2018-09-17,2018-10-30,19,261.534,,
353,H1087,801,FLAT,24.3,17.0,240.0,2018-09-23,2018-09-22,2018-11-27,47,413.1,,
351,H1087,111,FLAT,11.85,24.0,204.692142857143,2018-09-26,2018-09-20,2018-11-23,44,284.4,,
381,H1087,633,FLAT,12.7,19.8,158.094285714286,2018-09-26,2018-09-20,2018-11-17,38,251.46,,
380,H1087,623,FLAT,13.6,19.8,164.857142857143,2018-09-26,2018-09-20,2018-11-17,38,269.28,,
398,H1087,825,FLAT,24.4,10.4,201.005714285714,2018-09-28,2018-09-09,2018-11-09,33,253.76,,
422,H1088,231,FLAT,15.25,8.2,85.6578571428571,2018-09-28,2018-09-22,2018-10-29,17,125.05,,
421,H1088,221,CURVED,18.25,8.2,114.372142857143,2018-09-28,2018-09-22,2018-10-29,17,149.65,,
410,H1088,835,FLAT,7.416,16.884,97.1618605714286,2018-09-28,2018-09-28,2018-10-30,25,125.211744,,
409,H1088,825,FLAT,19.167,16.931,186.866471428571,2018-09-28,2018-09-28,2018-10-30,25,324.516477,,
357,H1088,103,FLAT,34.122,13.75,240.0,2018-09-29,2018-09-23,2018-11-25,43,469.1775,,
392,H1088,632,FLAT,13.5,20.0,166.357142857143,2018-10-06,2018-09-30,2018-11-18,29,270.0,,
391,H1088,622,FLAT,16.9,20.0,195.888571428571,2018-10-06,2018-09-30,2018-11-18,29,338.0,,
324,H1088,101,FLAT,30.66,9.4,240.0,2018-10-07,2018-09-30,2018-12-16,30,288.204,,
325,H1088,101,FLAT,30.66,9.4,240.0,2018-10-07,2018-09-30,2018-12-16,30,288.204,,
394,H1088,833,CURVED,24.0,15.6,234.102857142857,2018-10-08,2018-09-12,2018-11-12,30,374.4,,
393,H1088,823,FLAT,21.1,15.6,196.734285714286,2018-10-08,2018-09-12,2018-11-12,30,329.16,,
372,H1088,835,FLAT,13.5,10.4,82.9742857142857,2018-10-09,2018-09-20,2018-11-19,32,140.4,,
395,H1087,845,FLAT,18.075,12.65,139.065178571429,2018-10-12,2018-09-21,2018-11-11,31,228.64875,,
360,H1088,193,FLAT,20.1,20.9,240.0,2018-10-12,2018-10-06,2018-11-30,35,420.09,,
400,H1087,832,FLAT,22.0,15.4,206.045714285714,2018-10-13,2018-09-18,2018-11-12,24,338.8,,
399,H1087,822,FLAT,19.175,15.4,172.811607142857,2018-10-13,2018-09-18,2018-11-12,24,295.295,,
385,H1087,855,CURVED,14.0,12.6,101.36,2018-10-13,2018-09-22,2018-11-13,31,176.4,,
363,H1087,124,FLAT,15.49,19.15,173.332171428571,2018-10-13,2018-10-07,2018-11-28,32,296.6335,,
361,H1088,183,FLAT,9.9,20.9,152.805714285714,2018-10-14,2018-10-08,2018-11-30,33,206.91,,
374,H1088,662,FLAT,14.6,20.0,175.188571428571,2018-10-14,2018-10-08,2018-11-24,27,292.0,,
375,H1088,672,FLAT,14.6,20.0,175.188571428571,2018-10-14,2018-10-08,2018-11-24,27,292.0,,
387,H1088,191,FLAT,9.0,11.95,63.9435714285714,2018-10-15,2018-10-09,2018-11-21,23,107.55,,
401,H1087,104,FLAT,13.35,13.05,99.5785714285714,2018-10-15,2018-10-09,2018-11-13,15,174.2175,,
356,H1088,134,FLAT,18.74,19.44,208.314628571429,2018-10-15,2018-10-09,2018-12-01,33,364.3056,,
354,H1087,221,FLAT,20.0,15.97,187.154542857143,2018-10-15,2018-10-14,2018-12-18,12,319.4,,
355,H1088,221,FLAT,21.0,15.97,198.868828571429,2018-10-15,2018-10-14,2018-12-18,12,335.37,,
405,H1088,132,FLAT,10.0,9.55,54.6292857142857,2018-10-16,2018-10-10,2018-11-13,14,95.5,,
376,H1088,181,CURVED,14.0,11.95,96.8007142857143,2018-10-16,2018-10-10,2018-11-23,24,167.3,,
404,H1088,122,FLAT,17.0,9.55,108.629285714286,2018-10-16,2018-10-10,2018-11-13,14,162.35,,
388,H1088,162,FLAT,17.86,7.8,108.519885714286,2018-10-16,2018-10-10,2018-11-20,21,139.308,,
389,H1088,172,FLAT,18.45,12.45,141.544285714286,2018-10-16,2018-10-10,2018-11-20,21,229.7025,,
362,H1088,125,FLAT,14.8,19.15,167.360714285714,2018-10-16,2018-10-10,2018-11-30,31,283.42,,
369,H1087,143,FLAT,10.97,13.152,83.8045725714286,2018-10-17,2018-10-11,2018-11-25,25,144.27744,,
370,H1087,153,FLAT,18.861,13.05,150.297091714286,2018-10-17,2018-10-11,2018-11-25,25,246.13605,,
358,H1088,135,CURVED,18.6,19.35,205.823571428571,2018-10-17,2018-10-11,2018-12-01,31,359.91,,
364,H1087,194,FLAT,20.1,21.05,240.0,2018-10-17,2018-10-11,2018-11-28,28,423.105,,
396,H1087,161,FLAT,11.58,12.405,82.2801214285714,2018-10-19,2018-10-13,2018-11-20,18,143.6499,,
397,H1087,171,FLAT,21.526,7.65,149.111764571429,2018-10-19,2018-10-13,2018-11-20,18,164.6739,,
365,H1087,184,FLAT,9.804,21.05,154.063118857143,2018-10-19,2018-10-13,2018-11-28,26,206.3742,,
340,H1088,631,CURVED,16.117,19.25,180.091482571429,2018-10-19,2018-10-13,2018-12-09,37,310.25225,,
339,H1088,621,FLAT,18.334,19.25,201.913730285714,2018-10-19,2018-10-13,2018-12-09,37,352.9295,,
349,H1087,231,CURVED,14.308,15.97,131.359932571429,2018-10-19,2018-10-15,2018-12-18,14,228.49876,,
350,H1087,231,FLAT,14.308,15.97,131.359932571429,2018-10-19,2018-10-15,2018-12-18,14,228.49876,,
382,H1087,683,FLAT,17.8,14.8,153.108571428571,2018-10-20,2018-09-24,2018-11-16,32,263.44,,
383,H1087,693,FLAT,17.8,14.8,153.108571428571,2018-10-20,2018-09-24,2018-11-16,32,263.44,,
386,H1087,643,FLAT,19.9,14.2,170.757142857143,2018-10-23,2018-09-26,2018-11-18,26,282.58,,
384,H1087,653,FLAT,17.9,14.2,149.157142857143,2018-10-24,2018-09-27,2018-11-19,26,254.18,,
341,H1088,112,FLAT,14.612,22.0,199.288726857143,2018-10-24,2018-10-18,2018-12-07,30,321.464,,
368,H1087,155,FLAT,14.7,13.05,110.397857142857,2018-10-24,2018-10-18,2018-11-30,23,191.835,,
333,H1087,684,FLAT,14.7,20.0,176.025714285714,2018-10-26,2018-10-14,2018-12-15,35,294.0,,
336,H1087,694,FLAT,14.7,20.0,176.025714285714,2018-10-26,2018-10-14,2018-12-14,35,294.0,,
371,H1088,144,FLAT,10.5,13.05,80.1578571428571,2018-10-26,2018-10-20,2018-11-28,19,137.025,,
359,H1088,671,FLAT,18.6,14.9,162.277142857143,2018-10-26,2018-10-20,2018-12-04,25,277.14,,
342,H1088,122,FLAT,15.531,12.2,111.443417428571,2018-10-27,2018-10-20,2018-12-13,16,189.4782,,
343,H1088,122,FLAT,15.531,12.2,111.443417428571,2018-10-27,2018-10-20,2018-12-13,16,189.4782,,
344,H1088,132,FLAT,18.94,12.2,145.018171428571,2018-10-27,2018-10-20,2018-12-13,16,231.068,,
345,H1088,132,FLAT,18.94,12.2,145.018171428571,2018-10-27,2018-10-20,2018-12-13,16,231.068,,
307,H1088,632,FLAT,13.38,17.28,136.463657142857,2018-10-27,2018-10-23,2018-12-26,14,231.2064,,
308,H1088,632,FLAT,13.38,17.28,136.463657142857,2018-10-27,2018-10-23,2018-12-26,14,231.2064,,
346,H1088,103,FLAT,29.101,15.68,240.0,2018-10-28,2018-10-21,2018-12-13,16,456.30368,,
347,H1087,103,FLAT,29.101,15.68,240.0,2018-10-28,2018-10-21,2018-12-13,16,456.30368,,
366,H1087,145,FLAT,10.1,13.065,77.9154928571428,2018-10-28,2018-10-22,2018-12-01,20,131.9565,,
367,H1087,154,CURVED,14.94,13.05,112.430314285714,2018-10-28,2018-10-22,2018-12-01,20,194.967,,
326,H1088,622,FLAT,13.38,17.28,136.463657142857,2018-10-28,2018-10-23,2018-12-24,13,231.2064,,
327,H1088,622,FLAT,13.38,17.28,136.463657142857,2018-10-28,2018-10-23,2018-12-24,13,231.2064,,
279,H1088,111,FLAT,22.2,13.8,195.222857142857,2018-10-29,2018-10-22,2018-12-26,25,306.36,,
280,H1088,111,FLAT,22.2,13.8,195.222857142857,2018-10-29,2018-10-22,2018-12-26,25,306.36,,
213,H1088,101,FLAT,30.66,9.4,240.0,2018-11-02,2018-10-26,2019-01-11,30,288.204,,
214,H1088,101,CURVED,30.66,9.4,240.0,2018-11-02,2018-10-26,2019-01-11,30,288.204,,
348,H1087,661,FLAT,18.6,14.9,162.277142857143,2018-11-02,2018-10-27,2018-12-11,25,277.14,,
281,H1088,183,FLAT,8.82,15.798,93.5340582857143,2018-11-02,2018-10-29,2018-12-31,21,139.33836,,
282,H1088,183,FLAT,8.82,15.798,93.5340582857143,2018-11-02,2018-10-29,2018-12-31,21,139.33836,,
283,H1087,193,FLAT,15.59,15.978,142.384166857143,2018-11-02,2018-10-29,2018-12-31,21,249.09702,,
284,H1087,193,FLAT,15.59,15.978,142.384166857143,2018-11-02,2018-10-29,2018-12-31,21,249.09702,,
221,H1087,144,FLAT,17.566,15.678,158.389725714286,2018-11-03,2018-10-27,2019-01-11,23,275.399748,,
222,H1087,144,FLAT,17.566,15.678,158.389725714286,2018-11-03,2018-10-27,2019-01-11,23,275.399748,,
223,H1087,154,CURVED,19.932,15.976,186.433485714286,2018-11-03,2018-10-27,2019-01-11,23,318.433632,,
224,H1087,154,FLAT,19.932,15.976,186.433485714286,2018-11-03,2018-10-27,2019-01-11,23,318.433632,,
229,H1088,124,FLAT,18.618,14.354,157.904925714286,2018-11-04,2018-10-29,2019-01-08,22,267.242772,,
230,H1088,124,FLAT,18.618,14.354,157.904925714286,2018-11-04,2018-10-29,2019-01-08,22,267.242772,,
231,H1088,134,FLAT,22.828,14.354,207.758542857143,2018-11-04,2018-10-29,2019-01-08,22,327.673112,,
232,H1088,134,CURVED,22.828,14.354,207.758542857143,2018-11-04,2018-10-29,2019-01-08,22,327.673112,,
332,H1087,824,FLAT,24.1,17.41,240.0,2018-11-04,2018-10-29,2018-12-13,30,419.581,,
352,H1087,834,FLAT,19.0,16.8,183.782857142857,2018-11-05,2018-10-30,2018-12-04,30,319.2,,
317,H1087,143,FLAT,13.809,15.686,124.782593428571,2018-11-05,2018-10-30,2018-12-21,21,216.607974,,
318,H1087,143,FLAT,13.809,15.686,124.782593428571,2018-11-05,2018-10-30,2018-12-21,21,216.607974,,
319,H1087,153,FLAT,18.919,15.5,170.908160285714,2018-11-05,2018-10-30,2018-12-21,21,293.2445,,
320,H1087,153,FLAT,18.919,15.5,170.908160285714,2018-11-05,2018-10-30,2018-12-21,21,293.2445,,
311,H1088,621,FLAT,8.95,15.97,95.7552571428572,2018-11-05,2018-11-05,2018-12-26,14,142.9315,,
312,H1088,621,FLAT,8.95,15.97,95.7552571428572,2018-11-05,2018-11-05,2018-12-26,14,142.9315,,
305,H1087,631,FLAT,10.53,15.97,104.549085714286,2018-11-05,2018-11-05,2018-12-27,13,168.1641,,
306,H1087,631,FLAT,10.53,15.97,104.549085714286,2018-11-05,2018-11-05,2018-12-27,13,168.1641,,
255,H1087,273,FLAT,14.5,18.79,160.946885714286,2018-11-07,2018-11-06,2019-01-04,25,272.455,,
256,H1087,273,FLAT,14.5,18.79,160.946885714286,2018-11-07,2018-11-06,2019-01-04,25,272.455,,
253,H1087,263,FLAT,16.6,18.79,179.606885714286,2018-11-07,2018-11-06,2019-01-04,25,311.914,,
254,H1087,263,FLAT,16.6,18.79,179.606885714286,2018-11-07,2018-11-06,2019-01-04,25,311.914,,
200,H1088,801,FLAT,24.3,20.03,240.0,2018-11-07,2018-11-06,2019-01-08,44,486.729,,
329,H1088,835,FLAT,7.416,16.884,97.1618605714286,2018-11-09,2018-11-03,2018-12-19,19,125.211744,,
328,H1088,825,FLAT,19.167,16.931,186.866471428571,2018-11-09,2018-11-03,2018-12-19,19,324.516477,,
338,H1087,832,FLAT,6.767,14.288,71.4112094285714,2018-11-09,2018-11-04,2018-12-21,16,96.686896,,
337,H1087,822,FLAT,16.086,14.292,132.291617142857,2018-11-09,2018-11-04,2018-12-21,16,229.901112,,
270,H1087,803,FLAT,15.5,17.0,151.214285714286,2018-11-09,2018-11-08,2018-12-25,29,263.5,,
310,H1088,835,FLAT,7.416,16.884,97.1618605714286,2018-11-10,2018-11-04,2018-12-21,20,125.211744,,
309,H1088,825,FLAT,19.167,16.931,186.866471428571,2018-11-10,2018-11-04,2018-12-21,20,324.516477,,
335,H1087,832,FLAT,6.767,14.288,71.4112094285714,2018-11-10,2018-11-05,2018-12-22,16,96.686896,,
334,H1087,822,FLAT,16.086,14.292,132.291617142857,2018-11-10,2018-11-05,2018-12-22,16,229.901112,,
257,H1087,221,FLAT,18.0,15.97,165.440257142857,2018-11-10,2018-11-09,2019-01-12,11,287.46,,
258,H1087,221,FLAT,19.0,15.97,176.011685714286,2018-11-10,2018-11-09,2019-01-12,11,303.43,,
268,H1087,803,CURVED,15.5,16.0,141.785714285714,2018-11-10,2018-11-09,2018-12-26,29,248.0,,
292,H1088,825,FLAT,24.4,10.4,201.005714285714,2018-11-11,2018-10-23,2018-12-20,30,253.76,,
313,H1088,102,CURVED,19.76,18.47,209.028142857143,2018-11-11,2018-11-11,2018-12-18,20,364.9672,,
314,H1088,102,FLAT,19.76,18.47,209.028142857143,2018-11-11,2018-11-11,2018-12-18,20,364.9672,,
267,H1087,283,FLAT,13.7,18.32,149.517828571429,2018-11-12,2018-11-05,2019-01-01,30,250.984,,
251,H1087,293,FLAT,22.5,18.32,240.0,2018-11-12,2018-11-05,2019-01-02,30,412.2,,
252,H1087,293,FLAT,22.5,18.32,240.0,2018-11-12,2018-11-05,2019-01-02,30,412.2,,
227,H1088,272,FLAT,14.4,17.28,144.559542857143,2018-11-12,2018-11-12,2019-01-12,32,248.832,,
228,H1088,272,FLAT,14.4,17.28,144.559542857143,2018-11-12,2018-11-12,2019-01-12,32,248.832,,
225,H1087,262,FLAT,14.6,17.28,146.216685714286,2018-11-12,2018-11-12,2019-01-12,32,252.288,,
226,H1087,262,FLAT,14.6,17.28,146.216685714286,2018-11-12,2018-11-12,2019-01-12,32,252.288,,
248,H1088,283,FLAT,13.7,18.32,149.517828571429,2018-11-13,2018-11-06,2019-01-03,31,250.984,,
243,H1088,231,FLAT,14.308,15.97,131.359932571429,2018-11-13,2018-11-09,2019-01-12,14,228.49876,,
244,H1088,231,FLAT,14.308,15.97,131.359932571429,2018-11-13,2018-11-09,2019-01-12,14,228.49876,,
266,H1088,654,FLAT,19.2,15.1,170.471428571429,2018-11-18,2018-10-22,2018-12-31,31,289.92,,
265,H1088,644,FLAT,22.9,15.1,214.977142857143,2018-11-18,2018-10-22,2018-12-31,31,345.79,,
271,H1087,623,FLAT,13.38,18.79,152.025285714286,2018-11-18,2018-11-18,2019-01-04,15,251.4102,,
272,H1087,623,FLAT,13.38,18.79,152.025285714286,2018-11-18,2018-11-18,2019-01-04,15,251.4102,,
273,H1087,633,FLAT,13.38,18.79,152.025285714286,2018-11-18,2018-11-18,2019-01-04,15,251.4102,,
274,H1087,633,FLAT,13.38,18.79,152.025285714286,2018-11-18,2018-11-18,2019-01-04,15,251.4102,,
288,H1087,833,FLAT,23.0,15.6,220.674285714286,2018-11-19,2018-10-24,2018-12-24,30,358.8,,
287,H1087,823,FLAT,21.1,15.6,196.734285714286,2018-11-19,2018-10-24,2018-12-24,30,329.16,,
241,H1087,835,CURVED,13.5,10.4,82.9742857142857,2018-11-19,2018-10-31,2018-12-30,32,140.4,,
297,H1088,182,FLAT,18.0,7.3,107.797142857143,2018-11-20,2018-11-16,2018-12-28,18,131.4,,
298,H1088,182,FLAT,19.0,7.3,118.368571428571,2018-11-20,2018-11-16,2018-12-28,18,138.7,,
299,H1087,192,FLAT,13.889,7.3,70.3412345714286,2018-11-20,2018-11-16,2018-12-28,18,101.3897,,
300,H1087,192,FLAT,13.889,7.3,70.3412345714286,2018-11-20,2018-11-16,2018-12-28,18,101.3897,,
289,H1087,845,FLAT,18.075,12.65,139.065178571429,2018-11-21,2018-10-31,2018-12-22,32,228.64875,,
233,H1088,122,FLAT,15.531,12.2,111.443417428571,2018-11-21,2018-11-14,2019-01-08,17,189.4782,,
234,H1088,122,FLAT,15.531,12.2,111.443417428571,2018-11-21,2018-11-14,2019-01-08,17,189.4782,,
235,H1087,132,FLAT,18.94,12.2,145.018171428571,2018-11-21,2018-11-14,2019-01-08,17,231.068,,
236,H1087,132,FLAT,18.94,12.2,145.018171428571,2018-11-21,2018-11-14,2019-01-08,17,231.068,,
205,H1087,632,CURVED,13.38,17.28,136.463657142857,2018-11-21,2018-11-17,2019-01-20,14,231.2064,,
206,H1087,632,FLAT,13.38,17.28,136.463657142857,2018-11-21,2018-11-17,2019-01-20,14,231.2064,,
301,H1087,123,FLAT,16.106,12.2,116.640924571429,2018-11-21,2018-11-20,2018-12-22,23,196.4932,,
302,H1087,123,FLAT,16.106,12.2,116.640924571429,2018-11-21,2018-11-20,2018-12-22,23,196.4932,,
303,H1087,133,FLAT,24.07,12.2,208.058542857143,2018-11-21,2018-11-20,2018-12-22,23,293.654,,
304,H1087,133,CURVED,24.07,12.2,208.058542857143,2018-11-21,2018-11-20,2018-12-22,23,293.654,,
285,H1087,855,FLAT,13.0,12.6,93.6457142857143,2018-11-23,2018-11-02,2018-12-24,31,163.8,,
237,H1087,103,FLAT,29.101,15.68,240.0,2018-11-23,2018-11-16,2019-01-08,16,456.30368,,
238,H1087,103,FLAT,29.101,15.68,240.0,2018-11-23,2018-11-16,2019-01-08,16,456.30368,,
215,H1088,622,FLAT,13.38,17.28,136.463657142857,2018-11-23,2018-11-18,2019-01-18,12,231.2064,,
216,H1088,622,FLAT,13.38,17.28,136.463657142857,2018-11-23,2018-11-18,2019-01-18,12,231.2064,,
296,H1088,832,FLAT,21.0,15.4,193.76,2018-11-24,2018-10-30,2018-12-24,24,323.4,,
295,H1088,822,CURVED,19.175,15.4,172.811607142857,2018-11-24,2018-10-30,2018-12-24,24,295.295,,
180,H1088,111,FLAT,22.2,13.8,195.222857142857,2018-11-25,2018-11-18,2019-01-21,24,306.36,,
181,H1088,111,FLAT,22.2,13.8,195.222857142857,2018-11-25,2018-11-18,2019-01-21,24,306.36,,
275,H1088,642,FLAT,13.412,19.5,160.037641142857,2018-11-25,2018-11-20,2019-01-04,16,261.534,,
276,H1088,642,FLAT,13.412,19.5,160.037641142857,2018-11-25,2018-11-20,2019-01-04,16,261.534,,
277,H1088,652,CURVED,13.412,19.5,160.037641142857,2018-11-25,2018-11-20,2019-01-04,16,261.534,,
278,H1088,652,FLAT,13.412,19.5,160.037641142857,2018-11-25,2018-11-20,2019-01-04,16,261.534,,
260,H1088,836,FLAT,8.0,21.0,144.285714285714,2018-11-26,2018-11-23,2018-12-29,29,168.0,,
259,H1088,826,CURVED,20.5,21.0,240.0,2018-11-26,2018-11-23,2018-12-29,29,430.5,,
152,H1088,144,FLAT,17.566,15.678,158.389725714286,2018-11-27,2018-11-20,2019-02-05,24,275.399748,,
153,H1088,144,FLAT,17.566,15.678,158.389725714286,2018-11-27,2018-11-20,2019-02-05,24,275.399748,,
154,H1088,154,FLAT,19.932,15.976,186.433485714286,2018-11-27,2018-11-20,2019-02-05,24,318.433632,,
155,H1087,154,FLAT,19.932,15.976,186.433485714286,2018-11-27,2018-11-20,2019-02-05,24,318.433632,,
219,H1087,271,FLAT,17.8,16.0,163.668571428571,2018-11-27,2018-11-21,2019-01-12,32,284.8,,
220,H1087,271,FLAT,17.8,16.0,163.668571428571,2018-11-27,2018-11-21,2019-01-12,32,284.8,,
